,FRA,FRA
hours,wind (won),solar (solEB)
2089,0.083292683,0
2090,0.084939024,0
2091,0.08902439,0
2092,0.09054878,0
2093,0.086219512,0
2094,0.081219512,0.000227273
2095,0.082682927,0.000568182
2096,0.080182927,0.013068182
2097,0.085914634,0.07375
2098,0.089817073,0.159431818
2099,0.108719512,0.235568182
2100,0.12847561,0.280227273
2101,0.128963415,0.303522727
2102,0.127682927,0.336818182
2103,0.11902439,0.329090909
2104,0.117134146,0.275681818
2105,0.115731707,0.191931818
2106,0.111036585,0.109659091
2107,0.116768293,0.031590909
2108,0.123963415,0.000909091
2109,0.136768293,0
2110,0.156036585,0
2111,0.160670732,0
2112,0.158719512,0
2113,0.155731707,0
2114,0.143292683,0
2115,0.119146341,0
2116,0.119695122,0
2117,0.149207317,0
2118,0.176585366,0
2119,0.198292683,0
2120,0.21847561,0.006363636
2121,0.215670732,0.050454545
2122,0.225853659,0.118522727
2123,0.26804878,0.207159091
2124,0.282195122,0.296022727
2125,0.267439024,0.322613636
2126,0.26054878,0.338295455
2127,0.269085366,0.32125
2128,0.282317073,0.266931818
2129,0.289207317,0.205113636
2130,0.295182927,0.115113636
2131,0.303902439,0.041931818
2132,0.299695122,0.0025
2133,0.304634146,0
2134,0.321585366,0
2135,0.304695122,0
2136,0.270426829,0
2137,0.248170732,0
2138,0.240243902,0
2139,0.236707317,0
2140,0.235426829,0
2141,0.232195122,0
2142,0.213109756,0
2143,0.195121951,0
2144,0.185426829,0.000227273
2145,0.169390244,0.022727273
2146,0.144573171,0.11625
2147,0.139512195,0.248181818
2148,0.158658537,0.370909091
2149,0.163292683,0.459318182
2150,0.140060976,0.515681818
2151,0.118780488,0.519545455
2152,0.10847561,0.506931818
2153,0.108658537,0.445113636
2154,0.117682927,0.351022727
2155,0.128414634,0.217840909
2156,0.137378049,0.079659091
2157,0.150792683,0.005909091
2158,0.186890244,0
2159,0.232012195,0
2160,0.274573171,0
2161,0.327073171,0
2162,0.354390244,0
2163,0.380304878,0
2164,0.372682927,0
2165,0.375853659,0
2166,0.389817073,0
2167,0.404390244,0
2168,0.421097561,0.000227273
2169,0.422317073,0.028181818
2170,0.375182927,0.116477273
2171,0.372439024,0.21625
2172,0.412926829,0.301136364
2173,0.457621951,0.354772727
2174,0.43902439,0.363636364
2175,0.417012195,0.364431818
2176,0.410365854,0.341022727
2177,0.410609756,0.2925
2178,0.425,0.221136364
2179,0.437560976,0.133863636
2180,0.437134146,0.04875
2181,0.411890244,0.004204545
2182,0.420914634,0
2183,0.448536585,0
2184,0.46652439,0
2185,0.410182927,0
2186,0.370731707,0
2187,0.364146341,0
2188,0.370426829,0
2189,0.378292683,0
2190,0.372621951,0
2191,0.364146341,0
2192,0.360060976,0.000227273
2193,0.347621951,0.024886364
2194,0.317012195,0.114659091
2195,0.316402439,0.233068182
2196,0.340182927,0.336022727
2197,0.374634146,0.420909091
2198,0.354878049,0.463181818
2199,0.321219512,0.484431818
2200,0.321341463,0.436931818
2201,0.321646341,0.364545455
2202,0.330365854,0.284886364
2203,0.341585366,0.171704545
2204,0.342317073,0.065227273
2205,0.318536585,0.006590909
2206,0.333963415,0
2207,0.342134146,0
2208,0.335182927,0
2209,0.321158537,0
2210,0.297682927,0
2211,0.281768293,0
2212,0.25597561,0
2213,0.236341463,0
2214,0.224573171,0
2215,0.211158537,0
2216,0.197804878,0.000113636
2217,0.185853659,0.035
2218,0.149329268,0.160909091
2219,0.141341463,0.3275
2220,0.149146341,0.46625
2221,0.159085366,0.552613636
2222,0.15945122,0.58875
2223,0.1625,0.580113636
2224,0.183109756,0.526818182
2225,0.21652439,0.435909091
2226,0.244329268,0.329659091
2227,0.279390244,0.201818182
2228,0.307134146,0.074204545
2229,0.318536585,0.006590909
2230,0.34554878,0
2231,0.365853659,0
2232,0.367926829,0
2233,0.362256098,0
2234,0.352439024,0
2235,0.351341463,0
2236,0.362134146,0
2237,0.363719512,0
2238,0.363109756,0
2239,0.364817073,0
2240,0.359329268,0.000340909
2241,0.357621951,0.019545455
2242,0.339268293,0.078977273
2243,0.333719512,0.150681818
2244,0.327987805,0.217386364
2245,0.352682927,0.265909091
2246,0.374695122,0.284886364
2247,0.384085366,0.276590909
2248,0.40652439,0.241590909
2249,0.42152439,0.192272727
2250,0.428109756,0.133068182
2251,0.439634146,0.075113636
2252,0.436341463,0.026818182
2253,0.427378049,0.001931818
2254,0.439756098,0
2255,0.433963415,0
2256,0.415182927,0
2257,0.414817073,0
2258,0.417195122,0
2259,0.406402439,0
2260,0.389756098,0
2261,0.372378049,0
2262,0.36054878,0
2263,0.354573171,0
2264,0.334390244,0.000227273
2265,0.32695122,0.020681818
2266,0.320487805,0.087272727
2267,0.321463415,0.185909091
2268,0.305304878,0.275909091
2269,0.297439024,0.323863636
2270,0.29402439,0.335113636
2271,0.285792683,0.316477273
2272,0.294512195,0.295340909
2273,0.301219512,0.248977273
2274,0.313780488,0.169318182
2275,0.32054878,0.109772727
2276,0.323414634,0.045
2277,0.308597561,0.00375
2278,0.303902439,0
2279,0.306707317,0
2280,0.291158537,0
2281,0.26804878,0
2282,0.25,0
2283,0.23847561,0
2284,0.228170732,0
2285,0.226219512,0
2286,0.225365854,0
2287,0.221707317,0
2288,0.217134146,0.000113636
2289,0.216219512,0.014659091
2290,0.232134146,0.061704545
2291,0.259146341,0.127386364
2292,0.267987805,0.188409091
2293,0.268536585,0.216363636
2294,0.26347561,0.232386364
2295,0.25304878,0.225340909
2296,0.264268293,0.195227273
2297,0.281280488,0.168181818
2298,0.286646341,0.122045455
2299,0.277439024,0.073409091
2300,0.249817073,0.029886364
2301,0.212134146,0.003295455
2302,0.204085366,0
2303,0.20152439,0
2304,0.195243902,0
2305,0.183597561,0
2306,0.177621951,0
2307,0.176463415,0
2308,0.18,0
2309,0.179390244,0
2310,0.16652439,0
2311,0.160792683,0
2312,0.152804878,0.000227273
2313,0.15,0.02875
2314,0.130609756,0.116136364
2315,0.114146341,0.240568182
2316,0.116036585,0.358636364
2317,0.12945122,0.438636364
2318,0.119573171,0.467159091
2319,0.108414634,0.482045455
2320,0.111036585,0.484318182
2321,0.114207317,0.406704545
2322,0.112987805,0.294772727
2323,0.112682927,0.168409091
2324,0.104146341,0.059886364
2325,0.095243902,0.006704545
2326,0.110792683,0
2327,0.134878049,0
2328,0.162682927,0
2329,0.177195122,0
2330,0.180060976,0
2331,0.171341463,0
2332,0.15652439,0
2333,0.148353659,0
2334,0.141280488,0
2335,0.132012195,0
2336,0.125060976,0.000681818
2337,0.114512195,0.021363636
2338,0.092560976,0.074545455
2339,0.088292683,0.149204545
2340,0.086097561,0.23625
2341,0.098719512,0.290113636
2342,0.122987805,0.322386364
2343,0.126402439,0.3325
2344,0.132987805,0.331022727
2345,0.132317073,0.299772727
2346,0.132865854,0.23375
2347,0.131585366,0.146477273
2348,0.113658537,0.065454545
2349,0.096219512,0.007840909
2350,0.113292683,0
2351,0.143414634,0
2352,0.18054878,0
2353,0.214634146,0
2354,0.251219512,0
2355,0.281402439,0
2356,0.304573171,0
2357,0.318780488,0
2358,0.317378049,0
2359,0.331463415,0
2360,0.371890244,0.000909091
2361,0.395670732,0.027727273
2362,0.417256098,0.092386364
2363,0.443597561,0.157386364
2364,0.454756098,0.214318182
2365,0.45445122,0.271136364
2366,0.462256098,0.311477273
2367,0.467073171,0.336136364
2368,0.487073171,0.340681818
2369,0.496402439,0.307045455
2370,0.476158537,0.241704545
2371,0.483902439,0.1575
2372,0.455060976,0.067045455
2373,0.437012195,0.008181818
2374,0.427804878,0
2375,0.439878049,0
2376,0.45,0
2377,0.457073171,0
2378,0.461219512,0
2379,0.470060976,0
2380,0.454756098,0
2381,0.434756098,0
2382,0.416036585,0
2383,0.40054878,0
2384,0.374390244,0.00125
2385,0.351219512,0.038863636
2386,0.322195122,0.132613636
2387,0.302926829,0.249318182
2388,0.300609756,0.347272727
2389,0.292073171,0.415909091
2390,0.287987805,0.440795455
2391,0.294573171,0.420568182
2392,0.310243902,0.365454545
2393,0.295365854,0.310909091
2394,0.278902439,0.2275
2395,0.272804878,0.144659091
2396,0.284573171,0.054886364
2397,0.327073171,0.004659091
2398,0.413536585,0
2399,0.48945122,0
2400,0.562073171,0
2401,0.597378049,0
2402,0.605792683,0
2403,0.601036585,0
2404,0.568414634,0
2405,0.54402439,0
2406,0.546585366,0
2407,0.531585366,0
2408,0.516280488,0.000795455
2409,0.49152439,0.028181818
2410,0.452073171,0.097159091
2411,0.40945122,0.1625
2412,0.37445122,0.213181818
2413,0.358719512,0.252159091
2414,0.327256098,0.264886364
2415,0.28804878,0.260909091
2416,0.267804878,0.224772727
2417,0.268780488,0.167386364
2418,0.24804878,0.122045455
2419,0.233414634,0.07125
2420,0.224634146,0.03125
2421,0.275914634,0.006477273
2422,0.303170732,0
2423,0.303414634,0
2424,0.357073171,0
2425,0.433597561,0
2426,0.474634146,0
2427,0.490609756,0
2428,0.49695122,0
2429,0.509146341,0
2430,0.515060976,0
2431,0.52695122,0
2432,0.560609756,0.002045455
2433,0.580426829,0.040227273
2434,0.593292683,0.138977273
2435,0.618780488,0.252727273
2436,0.623780488,0.348977273
2437,0.639085366,0.434318182
2438,0.65445122,0.4575
2439,0.654207317,0.4375
2440,0.647073171,0.397727273
2441,0.653109756,0.366136364
2442,0.646768293,0.287159091
2443,0.61304878,0.193068182
2444,0.56402439,0.085113636
2445,0.500365854,0.011931818
2446,0.439878049,0
2447,0.397682927,0
2448,0.371829268,0
2449,0.351036585,0
2450,0.334390244,0
2451,0.305670732,0
2452,0.283170732,0
2453,0.262804878,0
2454,0.233353659,0
2455,0.222439024,0
2456,0.23195122,0.002272727
2457,0.229756098,0.048863636
2458,0.251280488,0.163295455
2459,0.296463415,0.295113636
2460,0.306341463,0.414431818
2461,0.325060976,0.481136364
2462,0.345182927,0.513068182
2463,0.36652439,0.511704545
2464,0.366036585,0.488636364
2465,0.370853659,0.421931818
2466,0.352743902,0.327386364
2467,0.329390244,0.208636364
2468,0.306036585,0.084204545
2469,0.305487805,0.009659091
2470,0.314878049,0
2471,0.327317073,0
2472,0.327195122,0
2473,0.328231707,0.000454545
2474,0.331829268,0
2475,0.332256098,0
2476,0.317743902,0
2477,0.306219512,0
2478,0.31847561,0
2479,0.327012195,0
2480,0.350670732,0.002613636
2481,0.358963415,0.061136364
2482,0.329695122,0.20875
2483,0.302560976,0.372613636
2484,0.322378049,0.504090909
2485,0.363963415,0.587954545
2486,0.407804878,0.62875
2487,0.43945122,0.632386364
2488,0.429634146,0.606477273
2489,0.403170732,0.541818182
2490,0.361890244,0.4325
2491,0.313170732,0.28125
2492,0.274817073,0.115227273
2493,0.241646341,0.014545455
2494,0.248536585,0
2495,0.273536585,0
2496,0.278658537,0
2497,0.285182927,0
2498,0.264695122,0
2499,0.237926829,0
2500,0.2175,0
2501,0.200121951,0
2502,0.197743902,0
2503,0.18695122,0
2504,0.183170732,0.003977273
2505,0.17304878,0.057840909
2506,0.12804878,0.16875
2507,0.101768293,0.283636364
2508,0.079817073,0.389659091
2509,0.062621951,0.468068182
2510,0.057804878,0.505340909
2511,0.054268293,0.503409091
2512,0.052439024,0.478863636
2513,0.062439024,0.42625
2514,0.064878049,0.338636364
2515,0.067317073,0.218181818
2516,0.069939024,0.089431818
2517,0.064695122,0.015340909
2518,0.066402439,0
2519,0.066768293,0
2520,0.075121951,0
2521,0.084939024,0
2522,0.102439024,0
2523,0.131463415,0
2524,0.146402439,0
2525,0.168170732,0
2526,0.164634146,0
2527,0.16945122,0
2528,0.186585366,0.004204545
2529,0.181890244,0.063977273
2530,0.15945122,0.181818182
2531,0.15347561,0.308068182
2532,0.177682927,0.428295455
2533,0.192621951,0.495227273
2534,0.219390244,0.513181818
2535,0.241707317,0.512272727
2536,0.244878049,0.473863636
2537,0.236219512,0.398863636
2538,0.227865854,0.2975
2539,0.184207317,0.179886364
2540,0.163414634,0.078409091
2541,0.141097561,0.013636364
2542,0.115243902,0
2543,0.090853659,0
2544,0.080060976,0
2545,0.071219512,0
2546,0.067012195,0
2547,0.069756098,0
2548,0.077378049,0
2549,0.084329268,0
2550,0.089756098,0
2551,0.103292683,0
2552,0.118841463,0.004318182
2553,0.136768293,0.069545455
2554,0.12195122,0.214886364
2555,0.110670732,0.3725
2556,0.133719512,0.498863636
2557,0.15902439,0.576022727
2558,0.174634146,0.614545455
2559,0.181158537,0.616818182
2560,0.197378049,0.577386364
2561,0.227256098,0.500568182
2562,0.258292683,0.396704545
2563,0.274817073,0.255340909
2564,0.25695122,0.107613636
2565,0.247987805,0.017840909
2566,0.278902439,0
2567,0.3375,0
2568,0.385853659,0
2569,0.427134146,0
2570,0.43097561,0
2571,0.426585366,0
2572,0.430792683,0
2573,0.411219512,0
2574,0.4125,0
2575,0.381036585,0
2576,0.344085366,0.004431818
2577,0.322560976,0.054772727
2578,0.368292683,0.159659091
2579,0.419207317,0.265681818
2580,0.434512195,0.353068182
2581,0.450060976,0.419431818
2582,0.461402439,0.457045455
2583,0.474085366,0.464659091
2584,0.475853659,0.424204545
2585,0.482621951,0.36625
2586,0.468109756,0.282386364
2587,0.442256098,0.175113636
2588,0.407804878,0.073409091
2589,0.357317073,0.011931818
2590,0.33597561,0.000113636
2591,0.325243902,0
2592,0.316402439,0
2593,0.316158537,0
2594,0.300304878,0
2595,0.288170732,0
2596,0.266341463,0
2597,0.243231707,0
2598,0.243109756,0
2599,0.228414634,0
2600,0.225243902,0.004204545
2601,0.221829268,0.046022727
2602,0.212621951,0.129659091
2603,0.209268293,0.214318182
2604,0.198170732,0.288863636
2605,0.195609756,0.326590909
2606,0.20597561,0.348636364
2607,0.226707317,0.354431818
2608,0.241768293,0.338636364
2609,0.255243902,0.323977273
2610,0.26945122,0.255454545
2611,0.301036585,0.195795455
2612,0.296219512,0.094545455
2613,0.296036585,0.019090909
2614,0.280182927,0
2615,0.279207317,0
2616,0.28652439,0
2617,0.287560976,0
2618,0.303414634,0
2619,0.32195122,0
2620,0.327134146,0
2621,0.324878049,0
2622,0.334878049,0
2623,0.344695122,0
2624,0.357804878,0.004204545
2625,0.37152439,0.056590909
2626,0.389817073,0.167159091
2627,0.433841463,0.277159091
2628,0.445487805,0.347386364
2629,0.44597561,0.376136364
2630,0.445792683,0.394886364
2631,0.451646341,0.380795455
2632,0.449573171,0.352840909
2633,0.441768293,0.303409091
2634,0.425731707,0.247840909
2635,0.391585366,0.169886364
2636,0.356646341,0.082159091
2637,0.31402439,0.016363636
2638,0.291585366,0.000113636
2639,0.286829268,0
2640,0.283597561,0
2641,0.261707317,0
2642,0.23402439,0
2643,0.199390244,0
2644,0.166768293,0
2645,0.151463415,0
2646,0.139207317,0
2647,0.119634146,0
2648,0.098353659,0.004090909
2649,0.073353659,0.057386364
2650,0.047256098,0.168295455
2651,0.047073171,0.274090909
2652,0.056768293,0.366818182
2653,0.07,0.419090909
2654,0.082865854,0.466818182
2655,0.092439024,0.471477273
2656,0.098353659,0.434204545
2657,0.103658537,0.38125
2658,0.10804878,0.293863636
2659,0.110609756,0.199318182
2660,0.1125,0.087727273
2661,0.111829268,0.015568182
2662,0.109939024,0
2663,0.115731707,0
2664,0.121036585,0
2665,0.12304878,0
2666,0.11695122,0
2667,0.115853659,0
2668,0.119329268,0
2669,0.108292683,0
2670,0.107743902,0
2671,0.101829268,0
2672,0.09695122,0.006818182
2673,0.08597561,0.071590909
2674,0.07945122,0.197954545
2675,0.081341463,0.337840909
2676,0.09445122,0.436704545
2677,0.101585366,0.486931818
2678,0.115,0.500909091
2679,0.127865854,0.492954545
2680,0.142682927,0.451931818
2681,0.152865854,0.389659091
2682,0.162256098,0.318522727
2683,0.167621951,0.209772727
2684,0.158719512,0.095113636
2685,0.147926829,0.018977273
2686,0.139634146,0.000113636
2687,0.129695122,0
2688,0.124817073,0
2689,0.119146341,0
2690,0.11347561,0
2691,0.115182927,0
2692,0.115060976,0
2693,0.117317073,0
2694,0.121585366,0
2695,0.119695122,0
2696,0.112682927,0.008068182
2697,0.105060976,0.073636364
2698,0.087804878,0.194204545
2699,0.073231707,0.311477273
2700,0.082317073,0.407613636
2701,0.087743902,0.467386364
2702,0.082256098,0.480454545
2703,0.072560976,0.489545455
2704,0.062012195,0.47375
2705,0.057317073,0.432954545
2706,0.05152439,0.356136364
2707,0.04054878,0.243863636
2708,0.032256098,0.11125
2709,0.03054878,0.022386364
2710,0.033780488,0.000227273
2711,0.03347561,0
2712,0.029573171,0
2713,0.027682927,0
2714,0.029329268,0
2715,0.028536585,0
2716,0.030853659,0
2717,0.03847561,0
2718,0.046890244,0
2719,0.051585366,0
2720,0.06347561,0.010454545
2721,0.065426829,0.092386364
2722,0.051036585,0.244204545
2723,0.049573171,0.398977273
2724,0.063719512,0.516022727
2725,0.077926829,0.586477273
2726,0.083658537,0.627386364
2727,0.080609756,0.63375
2728,0.075609756,0.6025
2729,0.068231707,0.539886364
2730,0.061829268,0.438863636
2731,0.052317073,0.296931818
2732,0.046097561,0.134090909
2733,0.040731707,0.024204545
2734,0.046585366,0.000227273
2735,0.053841463,0
2736,0.063597561,0
2737,0.06902439,0
2738,0.072256098,0
2739,0.069939024,0
2740,0.070426829,0
2741,0.067926829,0
2742,0.073658537,0
2743,0.077804878,0
2744,0.085182927,0.008636364
2745,0.091219512,0.077386364
2746,0.082621951,0.205227273
2747,0.06195122,0.342386364
2748,0.062439024,0.437045455
2749,0.069756098,0.505681818
2750,0.070182927,0.523863636
2751,0.072804878,0.505
2752,0.078658537,0.472727273
2753,0.073170732,0.431136364
2754,0.064146341,0.346136364
2755,0.0625,0.225454545
2756,0.055060976,0.103295455
2757,0.04847561,0.021704545
2758,0.051402439,0.000340909
2759,0.05195122,0
2760,0.051829268,0
2761,0.05597561,0
2762,0.063170732,0
2763,0.077682927,0
2764,0.085060976,0
2765,0.098414634,0
2766,0.122865854,0
2767,0.172560976,0
2768,0.220121951,0.002613636
2769,0.231768293,0.027613636
2770,0.232743902,0.065454545
2771,0.243963415,0.100227273
2772,0.282926829,0.123977273
2773,0.321646341,0.130909091
2774,0.336341463,0.128977273
2775,0.344390244,0.12875
2776,0.34652439,0.123181818
2777,0.32597561,0.108409091
2778,0.308231707,0.094318182
2779,0.293597561,0.065909091
2780,0.309756098,0.033068182
2781,0.289390244,0.010113636
2782,0.252804878,0.000568182
2783,0.223963415,0
2784,0.211463415,0
2785,0.201219512,0
2786,0.198353659,0
2787,0.195609756,0
2788,0.178719512,0
2789,0.180121951,0
2790,0.18445122,0
2791,0.194146341,0
2792,0.187256098,0.002727273
2793,0.17347561,0.031477273
2794,0.162743902,0.087045455
2795,0.188231707,0.148863636
2796,0.211890244,0.197954545
2797,0.209939024,0.227613636
2798,0.235243902,0.256931818
2799,0.282560976,0.261477273
2800,0.317926829,0.242272727
2801,0.336829268,0.225681818
2802,0.346585366,0.195454545
2803,0.339939024,0.14375
2804,0.32195122,0.076818182
2805,0.286585366,0.018863636
2806,0.255426829,0.000454545
2807,0.228170732,0
2808,0.208231707,0
2809,0.196829268,0
2810,0.201890244,0
2811,0.217682927,0
2812,0.211585366,0
2813,0.192256098,0
2814,0.178719512,0
2815,0.154146341,0
2816,0.124695122,0.006590909
2817,0.09445122,0.055227273
2818,0.064756098,0.135454545
2819,0.055487805,0.215681818
2820,0.051402439,0.272045455
2821,0.044207317,0.291931818
2822,0.041768293,0.289886364
2823,0.037195122,0.274659091
2824,0.04054878,0.249886364
2825,0.04695122,0.217272727
2826,0.054695122,0.181136364
2827,0.061097561,0.124318182
2828,0.060792683,0.068181818
2829,0.059634146,0.018295455
2830,0.057439024,0.000681818
2831,0.061402439,0
2832,0.067073171,0
2833,0.074878049,0
2834,0.090792683,0
2835,0.114390244,0
2836,0.135182927,0
2837,0.139817073,0
2838,0.13804878,0
2839,0.137195122,0
2840,0.129573171,0.005113636
2841,0.118109756,0.048295455
2842,0.096036585,0.127272727
2843,0.103536585,0.217045455
2844,0.110853659,0.273181818
2845,0.104207317,0.307727273
2846,0.108414634,0.314318182
2847,0.119207317,0.299772727
2848,0.124573171,0.280795455
2849,0.13097561,0.247613636
2850,0.134390244,0.179318182
2851,0.137378049,0.106477273
2852,0.142439024,0.052840909
2853,0.134939024,0.013409091
2854,0.143536585,0.000681818
2855,0.168780488,0
2856,0.194146341,0
2857,0.224878049,0
2858,0.251341463,0
2859,0.256829268,0
2860,0.255365854,0
2861,0.267134146,0
2862,0.269573171,0
2863,0.283170732,0
2864,0.300914634,0.003068182
2865,0.295670732,0.029318182
2866,0.296341463,0.072045455
2867,0.336036585,0.133636364
2868,0.383902439,0.198409091
2869,0.417134146,0.251022727
2870,0.434268293,0.262954545
2871,0.444085366,0.269772727
2872,0.449329268,0.255113636
2873,0.441402439,0.229090909
2874,0.44054878,0.1825
2875,0.456158537,0.124659091
2876,0.453353659,0.058295455
2877,0.442987805,0.012727273
2878,0.420792683,0.000454545
2879,0.393780488,0
2880,0.340060976,0
2881,0.306280488,0
2882,0.281829268,0
2883,0.260121951,0
2884,0.269817073,0
2885,0.284146341,0
2886,0.295121951,0
2887,0.27847561,0
2888,0.256280488,0.007727273
2889,0.225121951,0.048295455
2890,0.21097561,0.112954545
2891,0.223536585,0.174772727
2892,0.249085366,0.28125
2893,0.23597561,0.337613636
2894,0.230731707,0.40625
2895,0.227012195,0.435795455
2896,0.215365854,0.425568182
2897,0.204390244,0.374318182
2898,0.182012195,0.291136364
2899,0.170487805,0.207727273
2900,0.160426829,0.096022727
2901,0.143658537,0.021022727
2902,0.134329268,0.000227273
2903,0.155731707,0
2904,0.136280488,0
2905,0.111646341,0
2906,0.102682927,0
2907,0.081097561,0
2908,0.067073171,0
2909,0.057865854,0
2910,0.055487805,0
2911,0.050365854,0
2912,0.04902439,0.012840909
2913,0.045365854,0.071704545
2914,0.04445122,0.165
2915,0.041646341,0.257954545
2916,0.04554878,0.346704545
2917,0.048292683,0.395909091
2918,0.048109756,0.422727273
2919,0.056158537,0.406022727
2920,0.062073171,0.375454545
2921,0.077926829,0.330454545
2922,0.091463415,0.237272727
2923,0.100182927,0.156931818
2924,0.112682927,0.083409091
2925,0.111890244,0.021704545
2926,0.127134146,0.000568182
2927,0.151402439,0
2928,0.165487805,0
2929,0.179268293,0
2930,0.195121951,0
2931,0.192560976,0
2932,0.181280488,0
2933,0.176646341,0
2934,0.183292683,0
2935,0.177378049,0
2936,0.167743902,0.009431818
2937,0.160121951,0.060795455
2938,0.141585366,0.156363636
2939,0.134573171,0.267727273
2940,0.131158537,0.337272727
2941,0.129329268,0.384545455
2942,0.135426829,0.412272727
2943,0.138536585,0.399886364
2944,0.152073171,0.402045455
2945,0.165487805,0.362954545
2946,0.176646341,0.304886364
2947,0.183170732,0.223863636
2948,0.177804878,0.113181818
2949,0.172317073,0.029090909
2950,0.180304878,0.00125
2951,0.19902439,0
2952,0.215121951,0
2953,0.218597561,0
2954,0.204390244,0
2955,0.203292683,0
2956,0.190670732,0
2957,0.173109756,0
2958,0.152743902,0
2959,0.135853659,0.000113636
2960,0.117926829,0.015340909
2961,0.094268293,0.092954545
2962,0.081646341,0.222386364
2963,0.099756098,0.348863636
2964,0.116097561,0.464318182
2965,0.13347561,0.5375
2966,0.153353659,0.567613636
2967,0.161219512,0.56125
2968,0.164390244,0.532840909
2969,0.161036585,0.471363636
2970,0.156036585,0.378295455
2971,0.153780488,0.259545455
2972,0.15097561,0.135681818
2973,0.142073171,0.035909091
2974,0.137682927,0.001136364
2975,0.12597561,0
2976,0.111402439,0
2977,0.103231707,0
2978,0.098780488,0
2979,0.09304878,0
2980,0.094939024,0
2981,0.092682927,0
2982,0.093231707,0
2983,0.095,0
2984,0.09,0.019431818
2985,0.067134146,0.102272727
2986,0.050365854,0.228068182
2987,0.045487805,0.358295455
2988,0.040731707,0.467954545
2989,0.039512195,0.540227273
2990,0.035060976,0.562613636
2991,0.033597561,0.5425
2992,0.032804878,0.499772727
2993,0.035243902,0.452159091
2994,0.042378049,0.3675
2995,0.044939024,0.249545455
2996,0.046158537,0.13
2997,0.052012195,0.034886364
2998,0.071219512,0.00125
2999,0.09097561,0
3000,0.10804878,0
3001,0.113841463,0
3002,0.117987805,0
3003,0.113536585,0
3004,0.105609756,0
3005,0.092134146,0
3006,0.084268293,0
3007,0.080365854,0.000340909
3008,0.07402439,0.020795455
3009,0.061829268,0.110227273
3010,0.048231707,0.265340909
3011,0.046646341,0.413409091
3012,0.05195122,0.52875
3013,0.048170732,0.592613636
3014,0.044573171,0.616477273
3015,0.039329268,0.601590909
3016,0.041707317,0.563068182
3017,0.048170732,0.48375
3018,0.049878049,0.379886364
3019,0.052195122,0.262159091
3020,0.045731707,0.126590909
3021,0.039268293,0.029772727
3022,0.042804878,0.000681818
3023,0.045182927,0
3024,0.041402439,0
3025,0.041646341,0
3026,0.045670732,0
3027,0.046036585,0
3028,0.043353659,0
3029,0.036097561,0
3030,0.032865854,0
3031,0.034329268,0.000113636
3032,0.031097561,0.015340909
3033,0.034817073,0.072840909
3034,0.030792683,0.149886364
3035,0.022743902,0.249204545
3036,0.023536585,0.347272727
3037,0.022073171,0.432272727
3038,0.03,0.461363636
3039,0.039329268,0.460227273
3040,0.050670732,0.420909091
3041,0.05847561,0.368409091
3042,0.066463415,0.306590909
3043,0.07152439,0.203636364
3044,0.067743902,0.106022727
3045,0.069085366,0.031931818
3046,0.059512195,0.001022727
3047,0.071463415,0
3048,0.098170732,0
3049,0.132073171,0
3050,0.145731707,0
3051,0.15695122,0
3052,0.168658537,0
3053,0.191829268,0
3054,0.201585366,0
3055,0.205792683,0.000340909
3056,0.206158537,0.022159091
3057,0.182073171,0.097954545
3058,0.145,0.211477273
3059,0.124146341,0.330568182
3060,0.13597561,0.422272727
3061,0.157865854,0.450681818
3062,0.180670732,0.447954545
3063,0.205792683,0.426136364
3064,0.219268293,0.369772727
3065,0.23902439,0.297272727
3066,0.237195122,0.227613636
3067,0.222804878,0.142159091
3068,0.234634146,0.075909091
3069,0.21847561,0.02375
3070,0.207926829,0.001363636
3071,0.206585366,0
3072,0.225243902,0
3073,0.250670732,0
3074,0.240365854,0
3075,0.211463415,0
3076,0.169573171,0
3077,0.138780488,0
3078,0.11695122,0
3079,0.097743902,0.000113636
3080,0.09054878,0.0175
3081,0.074085366,0.086818182
3082,0.076768293,0.190909091
3083,0.102195122,0.285340909
3084,0.149146341,0.349659091
3085,0.192195122,0.368409091
3086,0.235609756,0.379772727
3087,0.267926829,0.368409091
3088,0.280731707,0.314545455
3089,0.279390244,0.263068182
3090,0.288902439,0.18875
3091,0.27554878,0.129886364
3092,0.254878049,0.07
3093,0.231280488,0.021818182
3094,0.201829268,0.002045455
3095,0.212560976,0
3096,0.254573171,0
3097,0.320060976,0
3098,0.359390244,0
3099,0.37847561,0
3100,0.390365854,0
3101,0.395365854,0
3102,0.386158537,0
3103,0.366097561,0.000113636
3104,0.34402439,0.017386364
3105,0.319817073,0.088522727
3106,0.318170732,0.201022727
3107,0.328719512,0.318522727
3108,0.342073171,0.382159091
3109,0.334390244,0.422386364
3110,0.333658537,0.438181818
3111,0.339634146,0.460568182
3112,0.338536585,0.435568182
3113,0.326890244,0.401477273
3114,0.305365854,0.342613636
3115,0.284146341,0.230340909
3116,0.251707317,0.120340909
3117,0.211341463,0.0325
3118,0.166158537,0.001363636
3119,0.154390244,0
3120,0.153902439,0
3121,0.161707317,0
3122,0.160609756,0
3123,0.161585366,0
3124,0.167743902,0
3125,0.179817073,0
3126,0.197134146,0
3127,0.198658537,0
3128,0.212865854,0.019204545
3129,0.220487805,0.097613636
3130,0.253353659,0.218181818
3131,0.316768293,0.326704545
3132,0.360121951,0.396818182
3133,0.394573171,0.444886364
3134,0.442439024,0.488409091
3135,0.49,0.495795455
