Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Shadow Price ($/MWh),Production Cost ($),Market Cost ($),Curtailment (MWh)
449,648.292769,22.090909,158.56098,300.0,167.64088,0.0,22.090909,158.560976,300.0,400.0,1000.0,41.6,41.6,13763.073477,26968.979207,0.0
450,656.922992,2.318182,171.90244,300.0,182.70237,0.0,2.318182,171.902439,300.0,400.0,1000.0,41.6,41.6,14396.541654,27327.996459,0.0
451,635.806293,0.0,178.0,300.0,157.80629,0.0,0.0,178.0,300.0,400.0,1000.0,41.6,41.6,13370.741664,26449.541789,0.0
452,599.589023,0.0,180.53659,300.0,119.05244,0.0,0.0,180.536585,300.0,400.0,1000.0,41.6,41.6,11763.654684,24942.903373,0.0
453,585.693531,0.0,177.70732,300.0,107.98621,0.0,0.0,177.707317,300.0,400.0,1000.0,41.6,41.6,11297.640976,24364.85089,0.0
454,588.08515,0.0,171.5122,300.0,116.57295,0.0,0.0,171.512195,300.0,400.0,1000.0,41.6,41.6,11642.45912,24464.342248,0.0
455,569.230293,0.0,158.78049,300.0,110.44981,0.0,0.0,158.780488,300.0,400.0,1000.0,41.6,41.6,11362.273076,23679.980189,0.0
456,548.808833,0.0,141.70732,300.0,107.10152,0.0,0.0,141.707317,300.0,400.0,1000.0,41.6,41.6,11188.837872,22830.447444,0.0
457,530.612134,0.0,122.92683,300.0,107.68531,0.0,0.0,122.926829,300.0,400.0,1000.0,41.6,41.6,11175.562556,22073.464783,0.0
458,516.27169,0.0,119.39024,300.0,96.881446,0.0,0.0,119.390244,300.0,400.0,1000.0,41.6,41.6,10719.048634,21476.902312,4e-06
459,506.380769,0.0,107.70732,300.0,98.673452,0.0,0.0,107.707317,300.0,400.0,1000.0,41.6,41.6,10770.230243,21065.440007,0.0
460,500.346103,0.0,99.829268,300.0,100.51683,0.0,0.0,99.829268,300.0,400.0,1000.0,41.6,41.6,10831.158664,20814.397868,0.0
461,493.977722,0.0,96.487805,300.0,97.489917,0.0,0.0,96.487805,300.0,400.0,1000.0,41.6,41.6,10698.556157,20549.473227,0.0
462,479.45188,0.0,95.341464,300.0,84.110417,0.0,0.0,95.341464,300.0,400.0,1000.0,41.6,41.6,10139.676275,19945.198216,0.0
463,492.707753,0.0,93.658536,300.0,99.049217,0.0,0.0,93.658536,300.0,400.0,1000.0,41.6,41.6,10757.764499,20496.642541,0.0
464,523.214801,0.0,91.121951,300.0,132.09285,0.0,0.0,91.121951,300.0,400.0,1000.0,41.6,41.6,12127.306462,21765.735713,0.0
465,553.582801,0.0,85.439024,300.0,168.14378,0.0,0.0,85.439024,300.0,400.0,1000.0,41.6,41.6,13615.659296,23029.04453,0.0
466,578.935817,12.136363,77.439024,300.0,189.36043,0.0,12.136363,77.439024,300.0,400.0,1000.0,41.6,41.6,14494.408299,24083.729979,1e-06
467,600.94242,42.545454,69.804878,300.0,188.59209,0.0,42.545454,69.804878,300.0,400.0,1000.0,41.6,41.6,14477.586154,24999.204672,0.0
468,601.155626,82.363637,57.829268,300.0,160.96272,0.0,82.363637,57.829268,300.0,400.0,1000.0,41.6,41.6,13344.071325,25008.074058,0.0
469,586.055055,111.81818,53.560976,300.0,120.6759,0.0,111.818182,53.560976,300.0,400.0,1000.0,41.6,41.6,11689.057572,24379.890288,2e-06
470,573.142166,115.5,52.097561,300.0,105.54461,0.0,115.5,52.097561,300.0,400.0,1000.0,41.6,41.6,11060.350898,23842.714122,0.0
471,565.828261,114.68182,49.487805,300.0,101.65864,0.0,114.681818,49.487805,300.0,400.0,1000.0,41.6,41.6,10892.656854,23538.455666,0.0
472,571.14915,94.090909,49.341464,300.0,127.71678,0.0,94.090909,49.341464,300.0,400.0,1000.0,41.6,41.6,11955.791885,23759.80464,0.0
473,612.464833,48.818182,51.780488,300.0,211.86616,0.0,48.818182,51.780488,300.0,400.0,1000.0,41.6,41.6,15416.011414,25478.537036,0.0
474,627.055563,12.136363,51.487805,300.0,263.4314,0.0,12.136363,51.487805,300.0,400.0,1000.0,41.6,41.6,17523.858213,26085.511421,0.0
475,614.35588,0.0,49.609756,300.0,264.74612,0.0,0.0,49.609756,300.0,400.0,1000.0,41.6,41.6,17562.658104,25557.204616,0.0
476,590.606547,0.0,48.682927,300.0,241.92362,0.0,0.0,48.682927,300.0,400.0,1000.0,41.6,41.6,16611.388446,24569.232355,0.0
477,583.719055,0.0,51.926829,300.0,231.79223,0.0,0.0,51.926829,300.0,400.0,1000.0,41.6,41.6,16196.410426,24282.712696,0.0
478,591.811627,0.0,56.365854,300.0,235.44577,0.0,0.0,56.365854,300.0,400.0,1000.0,41.6,41.6,16357.27574,24619.363667,0.0
479,569.156134,0.0,57.414634,300.0,211.7415,0.0,0.0,57.414634,300.0,400.0,1000.0,41.6,41.6,15373.275668,23676.895183,0.0
480,546.750928,0.0,56.902439,300.0,189.84849,0.0,0.0,56.902439,300.0,400.0,1000.0,41.6,41.6,14461.502062,22744.838613,0.0
481,529.305087,0.0,59.536585,300.0,169.7685,0.0,0.0,59.536585,300.0,400.0,1000.0,41.6,41.6,13631.44277,22019.091619,0.0
482,527.525277,0.0,63.243902,300.0,164.28137,0.0,0.0,63.243902,300.0,400.0,1000.0,41.6,41.6,13410.592796,21945.051523,0.0
483,526.459246,0.0,64.512195,300.0,161.94705,0.0,0.0,64.512195,300.0,400.0,1000.0,41.6,41.6,13316.02167,21900.704617,0.0
484,533.736071,0.0,64.731707,300.0,169.00436,0.0,0.0,64.731707,300.0,400.0,1000.0,41.6,41.6,13610.04479,22203.420545,0.0
485,564.131881,0.0,62.04878,300.0,202.0831,0.0,0.0,62.04878,300.0,400.0,1000.0,41.6,41.6,14980.75452,23467.886233,0.0
486,632.858483,0.0,62.780488,300.0,270.078,0.0,0.0,62.780488,300.0,400.0,1000.0,41.6,41.6,17810.805776,26326.912909,0.0
487,696.282737,0.0,69.878049,300.0,326.40469,0.0,0.0,69.878049,300.0,400.0,1000.0,41.6,41.6,20168.191202,28965.361876,0.0
488,718.437658,0.0,81.97561,300.0,336.46205,0.0,0.0,81.97561,300.0,400.0,1000.0,41.6,41.6,20610.7725,29887.006581,0.0
489,720.458483,0.272728,91.02439,300.0,329.16137,0.0,0.272728,91.02439,300.0,400.0,1000.0,41.6,41.6,20325.4345,29971.072909,0.0
490,730.488452,21.681818,96.829268,300.0,311.97737,0.0,21.681818,96.829268,300.0,400.0,1000.0,41.6,41.6,19643.598946,30388.319595,1e-06
491,739.674865,87.409091,101.95122,300.0,250.31455,0.0,87.409091,101.95122,300.0,400.0,1000.0,41.6,41.6,17154.396811,30770.474367,0.0
492,737.116388,165.95455,105.21951,300.0,165.94233,0.0,165.954546,105.219512,300.0,400.0,1000.0,41.6,41.6,13729.594498,30664.041757,2e-06
493,733.278674,220.63636,113.56098,300.0,99.081335,0.0,220.636363,113.560976,300.0,400.0,1000.0,41.6,41.6,11019.541856,30504.39283,3e-06
494,723.841976,249.54545,117.34146,300.0,56.955058,0.0,249.545454,117.341464,300.0,400.0,1000.0,41.6,41.6,9303.558783,30111.826193,8e-06
495,715.41569,237.0,113.80488,300.0,64.610812,0.0,237.0,113.804878,300.0,400.0,1000.0,41.6,41.6,9602.419539,29761.292696,0.0
496,709.269785,173.86364,106.97561,300.0,128.43054,0.0,173.863637,106.97561,300.0,400.0,1000.0,41.6,41.6,12180.525324,29505.623073,0.0
497,737.311055,99.681818,106.02439,300.0,231.60485,0.0,99.681818,106.02439,300.0,400.0,1000.0,41.6,41.6,16396.492358,30672.13988,1e-06
498,741.853277,22.090909,101.39024,300.0,318.37212,0.0,22.090909,101.390244,300.0,400.0,1000.0,41.6,41.6,19919.151581,30861.09634,4e-06
499,727.058611,0.136363,94.390244,300.0,332.532,0.0,0.136363,94.390244,300.0,400.0,1000.0,41.6,41.6,20472.248051,30245.638201,0.0
500,693.78915,0.0,88.487805,300.0,305.30135,0.0,0.0,88.487805,300.0,400.0,1000.0,41.6,41.6,19327.51177,28861.62864,0.0
501,667.064198,0.0,80.365854,300.0,286.69834,0.0,0.0,80.365854,300.0,400.0,1000.0,41.6,41.6,18537.382652,27749.870628,0.0
502,650.971753,0.0,74.682927,300.0,276.28883,0.0,0.0,74.682927,300.0,400.0,1000.0,41.6,41.6,18092.981182,27080.424933,0.0
503,615.208706,0.0,71.121951,300.0,244.08675,0.0,0.0,71.121951,300.0,400.0,1000.0,41.6,41.6,16746.252702,25592.682161,0.0
504,589.633214,0.0,67.756098,300.0,221.87712,0.0,0.0,67.756098,300.0,400.0,1000.0,41.6,41.6,15815.600388,24528.741694,0.0
505,572.048325,0.0,69.756098,300.0,202.29223,0.0,0.0,69.756098,300.0,400.0,1000.0,41.6,41.6,15004.868964,23797.21032,0.0
506,561.684643,0.0,66.97561,300.0,194.70903,0.0,0.0,66.97561,300.0,400.0,1000.0,41.6,41.6,14683.846868,23366.081132,0.0
507,559.626737,0.0,64.02439,300.0,195.60235,0.0,0.0,64.02439,300.0,400.0,1000.0,41.6,41.6,14715.10654,23280.472276,0.0
508,567.561722,0.0,61.146342,300.0,206.41538,0.0,0.0,61.146342,300.0,400.0,1000.0,41.6,41.6,15159.172492,23610.567627,0.0
509,590.346992,0.0,58.170732,300.0,232.17626,0.0,0.0,58.170732,300.0,400.0,1000.0,41.6,41.6,16224.87388,24558.434859,0.0
510,653.168706,0.0,56.341464,300.0,296.82724,0.0,0.0,56.341464,300.0,400.0,1000.0,41.6,41.6,18910.696112,27171.81817,0.0
511,716.908135,0.0,55.731707,300.0,361.17643,0.0,0.0,55.731707,300.0,400.0,1000.0,41.6,41.6,21586.402902,29823.378399,0.0
512,734.69696,0.0,54.634146,300.0,380.06281,0.0,0.0,54.634146,300.0,400.0,1000.0,41.6,41.6,22369.881188,30563.393528,0.0
513,740.314484,0.954546,59.560976,300.0,379.79896,0.0,0.954546,59.560976,300.0,400.0,1000.0,41.6,41.6,22369.713234,30797.082526,0.0
514,751.744198,46.636363,60.804878,300.0,344.30296,0.0,46.636363,60.804878,300.0,400.0,1000.0,41.6,41.6,20941.249255,31272.55862,0.0
515,757.639817,136.90909,62.170732,300.0,258.55999,0.0,136.909091,62.170732,300.0,400.0,1000.0,41.6,41.6,17467.346138,31517.816379,1e-06
516,752.281849,219.0,62.731707,300.0,170.55014,0.0,219.0,62.731707,300.0,400.0,1000.0,41.6,41.6,13889.349238,31294.924902,0.0
517,749.760452,258.68182,66.146342,300.0,124.93229,0.0,258.681818,66.146342,300.0,400.0,1000.0,41.6,41.6,12038.157768,31190.034795,0.0
518,738.432706,251.72727,73.560976,300.0,113.14446,0.0,251.727272,73.560976,300.0,400.0,1000.0,41.6,41.6,11555.658758,30718.800553,2e-06
519,732.574166,220.63636,77.853658,300.0,134.08414,0.0,220.636363,77.853658,300.0,400.0,1000.0,41.6,41.6,12404.2439,30475.085322,4e-06
520,725.797912,168.54545,76.439024,300.0,180.81343,0.0,168.545454,76.439024,300.0,400.0,1000.0,41.6,41.6,14293.262186,30193.193148,4e-06
521,750.576198,90.272728,84.585366,300.0,275.7181,0.0,90.272728,84.585366,300.0,400.0,1000.0,41.6,41.6,18179.31642,31223.969837,0.0
522,753.264452,15.0,81.292683,300.0,356.97177,0.0,15.0,81.292683,300.0,400.0,1000.0,41.6,41.6,21477.610998,31335.801195,0.0
523,737.385214,0.0,81.536585,300.0,355.84863,0.0,0.0,81.536585,300.0,400.0,1000.0,41.6,41.6,21416.376178,30675.224886,0.0
524,701.501658,0.0,76.682927,300.0,324.81873,0.0,0.0,76.682927,300.0,400.0,1000.0,41.6,41.6,20115.825022,29182.468973,0.0
525,675.564643,0.0,70.97561,300.0,304.58903,0.0,0.0,70.97561,300.0,400.0,1000.0,41.6,41.6,19262.854868,28103.489132,0.0
526,656.172134,0.0,65.121951,300.0,291.05018,0.0,0.0,65.121951,300.0,400.0,1000.0,41.6,41.6,18687.93139,27296.760791,0.0
527,623.356896,0.0,63.829268,300.0,259.52763,0.0,0.0,63.829268,300.0,400.0,1000.0,41.6,41.6,17374.007944,25931.646874,0.0
528,602.314357,0.0,55.317073,300.0,246.99728,0.0,0.0,55.317073,300.0,400.0,1000.0,41.6,41.6,16835.720994,25056.277235,0.0
529,583.190674,0.0,52.707317,300.0,230.48336,0.0,0.0,52.707317,300.0,400.0,1000.0,41.6,41.6,16143.52241,24260.732047,0.0
530,572.205912,0.0,50.780488,300.0,221.42542,0.0,0.0,50.780488,300.0,400.0,1000.0,41.6,41.6,15762.858448,23803.765939,0.0
531,569.601087,0.0,48.487805,300.0,221.11328,0.0,0.0,48.487805,300.0,400.0,1000.0,41.6,41.6,15745.288058,23695.405219,0.0
532,577.239436,0.0,45.731707,300.0,231.50773,0.0,0.0,45.731707,300.0,400.0,1000.0,41.6,41.6,16172.184982,24013.160546,0.0
533,603.074483,0.0,43.682927,300.0,259.39156,0.0,0.0,43.682927,300.0,400.0,1000.0,41.6,41.6,17328.05475,25087.898509,0.0
534,667.611119,0.0,42.682927,300.0,324.92819,0.0,0.0,42.682927,300.0,400.0,1000.0,41.6,41.6,20052.378558,27772.622542,0.0
535,728.022674,0.0,41.02439,300.0,386.99828,0.0,0.0,41.02439,300.0,400.0,1000.0,41.6,41.6,22631.177228,30285.74323,0.0
536,743.744325,0.0,38.756098,300.0,400.0,4.988227,0.0,38.756098,300.0,400.0,1000.0,76.0,76.0,23546.617478,56524.5687,0.0
537,744.161468,0.0,37.97561,300.0,400.0,6.185858,0.0,37.97561,300.0,400.0,1000.0,76.0,76.0,23636.076443,56556.271553,0.0
538,750.094166,15.681818,37.146342,300.0,397.26601,0.0,15.681818,37.146342,300.0,400.0,1000.0,41.6,41.6,23066.240518,31203.917322,0.0
539,757.009468,68.318182,35.414634,300.0,353.27665,0.0,68.318182,35.414634,300.0,400.0,1000.0,41.6,41.6,21285.45609,31491.593852,0.0
540,754.413912,128.04545,33.634146,300.0,292.73431,0.0,128.045454,33.634146,300.0,400.0,1000.0,41.6,41.6,18823.061038,31383.618739,4e-06
541,749.176452,171.81818,31.097561,300.0,246.26071,0.0,171.818182,31.097561,300.0,400.0,1000.0,41.6,41.6,16928.458838,31165.740403,2e-06
542,739.406039,184.63636,31.487805,300.0,223.28187,0.0,184.636363,31.487805,300.0,400.0,1000.0,41.6,41.6,15986.137762,30759.291239,3e-06
543,734.798928,160.5,29.829268,300.0,244.46966,0.0,160.5,29.829268,300.0,400.0,1000.0,41.6,41.6,16840.096392,30567.635405,0.0
544,730.812896,132.0,30.585366,300.0,268.22753,0.0,132.0,30.585366,300.0,400.0,1000.0,41.6,41.6,17801.43598,30401.81649,0.0
545,758.177468,70.909091,30.682927,300.0,356.58545,0.0,70.909091,30.682927,300.0,400.0,1000.0,41.6,41.6,21416.229665,31540.18266,0.0
546,761.755627,16.090909,30.487805,300.0,400.0,15.176913,16.090909,30.487805,300.0,400.0,1000.0,76.0,76.0,24320.511907,57893.427622,0.0
547,745.449976,0.0,33.487805,300.0,400.0,11.962171,0.0,33.487805,300.0,400.0,1000.0,76.0,76.0,24066.100606,56654.198146,0.0
548,709.844515,0.0,36.414634,300.0,373.42988,0.0,0.0,36.414634,300.0,400.0,1000.0,41.6,41.6,22057.512276,29529.531832,0.0
549,685.61315,0.0,40.097561,300.0,345.51559,0.0,0.0,40.097561,300.0,400.0,1000.0,41.6,41.6,20903.643666,28521.507057,0.0
550,670.253023,0.0,42.804878,300.0,327.44815,0.0,0.0,42.804878,300.0,400.0,1000.0,41.6,41.6,20157.452796,27882.525765,0.0
551,632.793595,0.0,46.02439,300.0,286.7692,0.0,0.0,46.02439,300.0,400.0,1000.0,41.6,41.6,18471.6475,26324.213535,0.0
552,607.34788,0.0,43.439024,300.0,263.90886,0.0,0.0,43.439024,300.0,400.0,1000.0,41.6,41.6,17515.486624,25265.671816,0.0
553,587.668007,0.0,38.317073,300.0,249.35093,0.0,0.0,38.317073,300.0,400.0,1000.0,41.6,41.6,16899.632834,24446.989108,0.0
554,577.248706,0.0,31.439024,300.0,245.80968,0.0,0.0,31.439024,300.0,400.0,1000.0,41.6,41.6,16738.560736,24013.546153,0.0
555,573.716896,0.0,26.317073,300.0,247.39982,0.0,0.0,26.317073,300.0,400.0,1000.0,41.6,41.6,16794.466658,23866.622882,0.0
556,579.723754,0.0,23.170732,300.0,256.55302,0.0,0.0,23.170732,300.0,400.0,1000.0,41.6,41.6,17168.947096,24116.50815,0.0
557,600.719944,0.0,21.829268,300.0,278.89068,0.0,0.0,21.829268,300.0,400.0,1000.0,41.6,41.6,18095.510824,24989.949679,0.0
558,665.256579,0.0,22.829268,300.0,342.42731,0.0,0.0,22.829268,300.0,400.0,1000.0,41.6,41.6,20740.634632,27674.673686,0.0
559,730.099118,0.0,27.04878,300.0,400.0,3.050338,0.0,27.04878,300.0,400.0,1000.0,76.0,76.0,23375.923248,55487.532998,0.0
560,749.065214,0.0,30.463415,300.0,400.0,18.601799,0.0,30.463415,300.0,400.0,1000.0,76.0,76.0,24564.663554,56928.956249,0.0
561,749.463817,1.227272,35.853658,300.0,400.0,12.382886,1.227272,35.853658,300.0,400.0,1000.0,76.0,76.0,24104.033924,56959.250107,0.0
562,753.755753,34.227272,38.219512,300.0,381.30897,0.0,34.227272,38.219512,300.0,400.0,1000.0,41.6,41.6,22423.119448,31356.239341,0.0
563,760.36515,114.0,41.853658,300.0,304.51149,0.0,114.0,41.853658,300.0,400.0,1000.0,41.6,41.6,19315.3853,31631.19024,0.0
564,759.80896,194.18182,40.780488,300.0,224.84665,0.0,194.181818,40.780488,300.0,400.0,1000.0,41.6,41.6,16079.363436,31608.052719,0.0
565,755.609722,243.68182,43.780488,300.0,168.14742,0.0,243.681818,43.780488,300.0,400.0,1000.0,41.6,41.6,13776.175468,31433.364419,0.0
566,746.265722,258.81818,49.536585,300.0,137.91096,0.0,258.818182,49.536585,300.0,400.0,1000.0,41.6,41.6,12544.987286,31044.654027,2e-06
567,739.146484,228.0,58.634146,300.0,152.51234,0.0,228.0,58.634146,300.0,400.0,1000.0,41.6,41.6,13139.781636,30748.493718,0.0
568,732.129214,170.86364,67.487805,300.0,193.77777,0.0,170.863637,67.487805,300.0,400.0,1000.0,41.6,41.6,14816.994482,30456.575286,0.0
569,760.874992,94.363637,73.219512,300.0,293.29184,0.0,94.363637,73.219512,300.0,400.0,1000.0,41.6,41.6,18891.743205,31652.399651,0.0
570,763.859881,19.363637,75.292683,300.0,369.20356,0.0,19.363637,75.292683,300.0,400.0,1000.0,41.6,41.6,21978.817099,31776.571033,0.0
571,747.220516,0.0,76.0,300.0,371.22052,0.0,0.0,76.0,300.0,400.0,1000.0,41.6,41.6,22044.773632,31084.373449,0.0
572,709.779626,0.0,74.243902,300.0,335.53572,0.0,0.0,74.243902,300.0,400.0,1000.0,41.6,41.6,20556.773756,29526.832458,0.0
573,682.934166,0.0,72.487805,300.0,310.44636,0.0,0.0,72.487805,300.0,400.0,1000.0,41.6,41.6,19509.544186,28410.061306,0.0
574,667.954103,0.0,72.853658,300.0,295.10044,0.0,0.0,72.853658,300.0,400.0,1000.0,41.6,41.6,18871.88562,27786.890676,0.0
575,635.657975,0.0,71.634146,300.0,264.02383,0.0,0.0,71.634146,300.0,400.0,1000.0,41.6,41.6,17576.65962,26443.371777,0.0
576,608.497341,0.0,66.243902,300.0,242.25344,0.0,0.0,66.243902,300.0,400.0,1000.0,41.6,41.6,16660.230908,25313.489386,0.0
577,588.798928,0.0,61.609756,300.0,227.18917,0.0,0.0,61.609756,300.0,400.0,1000.0,41.6,41.6,16024.288984,24494.035413,0.0
578,576.803753,0.0,56.707317,300.0,220.09644,0.0,0.0,56.707317,300.0,400.0,1000.0,41.6,41.6,15719.426538,23995.036141,0.0
579,572.845531,0.0,52.219512,300.0,220.62602,0.0,0.0,52.219512,300.0,400.0,1000.0,41.6,41.6,15732.481456,23830.374098,0.0
580,580.094547,0.0,46.926829,300.0,233.16772,0.0,0.0,46.926829,300.0,400.0,1000.0,41.6,41.6,16243.63081,24131.933155,0.0
581,601.823055,0.0,43.829268,300.0,257.99379,0.0,0.0,43.829268,300.0,400.0,1000.0,41.6,41.6,17270.2002,25035.839088,0.0
582,663.346991,0.0,44.560976,300.0,318.78602,0.0,0.0,44.560976,300.0,400.0,1000.0,41.6,41.6,19800.620384,27595.234842,0.0
583,730.238166,0.0,45.02439,300.0,385.21378,0.0,0.0,45.02439,300.0,400.0,1000.0,41.6,41.6,22564.942028,30377.907706,0.0
584,748.416325,0.0,42.341464,300.0,400.0,6.074861,0.0,42.341464,300.0,400.0,1000.0,76.0,76.0,23636.372364,56879.64067,0.0
585,750.770864,0.681818,39.390244,300.0,400.0,10.698802,0.681818,39.390244,300.0,400.0,1000.0,76.0,76.0,23982.571258,57058.585694,0.0
586,754.858865,48.0,40.512195,300.0,366.34667,0.0,48.0,40.512195,300.0,400.0,1000.0,41.6,41.6,21819.045862,31402.128776,0.0
587,758.427754,159.0,40.585366,300.0,258.84239,0.0,159.0,40.585366,300.0,400.0,1000.0,41.6,41.6,17458.014156,31550.59455,0.0
588,753.598166,263.86364,39.463415,300.0,150.27111,0.0,263.863637,39.463415,300.0,400.0,1000.0,41.6,41.6,13044.068646,31349.683722,0.0
589,741.964516,335.45455,40.146342,300.0,66.363628,0.0,335.454546,40.146342,300.0,400.0,1000.0,41.6,41.6,9626.474159,30865.723849,0.0
590,731.563753,365.04545,44.512195,300.0,22.006104,0.0,365.045454,44.512195,300.0,400.0,1000.0,41.6,41.6,7819.523766,30433.052133,4e-06
591,724.036642,349.63636,49.536585,300.0,24.863694,0.0,349.636363,49.536585,300.0,400.0,1000.0,41.6,41.6,7933.0392,30119.924316,3e-06
592,721.802611,288.0,53.634146,300.0,80.168464,0.0,288.0,53.634146,300.0,400.0,1000.0,41.6,41.6,10180.276394,30026.988601,0.0
593,749.380388,166.77273,58.926829,300.0,223.68083,0.0,166.772728,58.926829,300.0,400.0,1000.0,41.6,41.6,16039.748916,31174.224157,0.0
594,750.344452,38.727272,69.878049,300.0,341.73913,0.0,38.727272,69.878049,300.0,400.0,1000.0,41.6,41.6,20844.831178,31214.329187,0.0
595,729.135055,0.136363,82.390244,300.0,346.60845,0.0,0.136363,82.390244,300.0,400.0,1000.0,41.6,41.6,21033.828371,30332.018296,0.0
596,690.127563,0.0,106.12195,300.0,284.00561,0.0,0.0,106.121951,300.0,400.0,1000.0,41.6,41.6,18476.877276,28709.306621,1e-06
597,663.893912,0.0,124.92683,300.0,238.96708,0.0,0.0,124.926829,300.0,400.0,1000.0,41.6,41.6,16640.884188,27617.986756,0.0
598,653.317023,0.0,137.29268,300.0,216.02434,0.0,0.0,137.292683,300.0,400.0,1000.0,41.6,41.6,15711.197904,27177.988157,3e-06
599,629.196896,0.0,144.73171,300.0,184.46519,0.0,0.0,144.731707,300.0,400.0,1000.0,41.6,41.6,14413.215324,26174.59089,0.0
600,600.599436,0.0,139.07317,300.0,161.52627,0.0,0.0,139.073171,300.0,400.0,1000.0,41.6,41.6,13447.639172,24984.936538,1e-06
601,575.607944,0.0,137.12195,300.0,138.48599,0.0,0.0,137.121951,300.0,400.0,1000.0,41.6,41.6,12485.261084,23945.290462,1e-06
602,558.699754,0.0,133.29268,300.0,125.40707,0.0,0.0,133.292683,300.0,400.0,1000.0,41.6,41.6,11933.519472,23241.90975,3e-06
603,548.660515,0.0,121.46341,300.0,127.1971,0.0,0.0,121.463415,300.0,400.0,1000.0,41.6,41.6,11984.32618,22824.277432,5e-06
604,543.246928,0.0,110.95122,300.0,132.29571,0.0,0.0,110.95122,300.0,400.0,1000.0,41.6,41.6,12175.403976,22599.072213,0.0
605,533.606293,0.0,111.17073,300.0,122.43556,0.0,0.0,111.170732,300.0,400.0,1000.0,41.6,41.6,11765.660756,22198.021797,2e-06
606,523.743182,0.0,117.43902,300.0,106.30416,0.0,0.0,117.439024,300.0,400.0,1000.0,41.6,41.6,11107.131096,21787.716363,4e-06
607,553.786738,0.0,110.82927,300.0,142.95747,0.0,0.0,110.829268,300.0,400.0,1000.0,41.6,41.6,12618.689292,23037.528284,0.0
608,585.610103,0.0,109.02439,300.0,176.58571,0.0,0.0,109.02439,300.0,400.0,1000.0,41.6,41.6,14014.014316,24361.380276,0.0
609,618.777595,1.772728,98.926829,300.0,218.07804,0.0,1.772728,98.926829,300.0,400.0,1000.0,41.6,41.6,15721.67285,25741.147935,0.0
610,640.283626,43.090909,81.804878,300.0,215.38784,0.0,43.090909,81.804878,300.0,400.0,1000.0,41.6,41.6,15616.834809,26635.79885,0.0
611,643.759817,125.04545,70.146342,300.0,148.56802,0.0,125.045454,70.146342,300.0,400.0,1000.0,41.6,41.6,12895.767766,26780.408379,4e-06
612,637.882738,211.5,65.560976,300.0,60.821762,0.0,211.5,65.560976,300.0,400.0,1000.0,41.6,41.6,9322.807251,26535.921884,0.0
613,623.11588,273.40909,62.902439,286.80435,0.0,0.0,273.409091,62.902439,300.0,400.0,1000.0,21.5,21.5,6565.507493,13396.991424,1e-06
614,610.28642,298.22727,65.829268,246.22988,0.0,0.0,298.227272,65.829268,300.0,400.0,1000.0,21.5,21.5,5723.828226,13121.158039,3e-06
615,601.952833,286.09091,68.463415,247.39851,0.0,0.0,286.090909,68.463415,300.0,400.0,1000.0,21.5,21.5,5742.085705,12941.985901,0.0
616,602.991055,234.95455,63.804878,300.0,4.231631,0.0,234.954546,63.804878,300.0,400.0,1000.0,41.6,41.6,6988.600164,25084.427896,0.0
617,643.787626,134.86364,61.682927,300.0,147.24106,0.0,134.863637,61.682927,300.0,400.0,1000.0,41.6,41.6,12833.45759,26781.56525,0.0
618,656.737595,37.363637,63.97561,300.0,255.39835,0.0,37.363637,63.97561,300.0,400.0,1000.0,41.6,41.6,17239.886217,27320.283944,0.0
619,634.693912,0.272728,73.804878,300.0,260.61631,0.0,0.272728,73.804878,300.0,400.0,1000.0,41.6,41.6,17439.52098,26403.266748,0.0
620,595.018991,0.0,84.560976,300.0,210.45802,0.0,0.0,84.560976,300.0,400.0,1000.0,41.6,41.6,15374.175584,24752.790042,0.0
621,575.283499,0.0,99.536585,300.0,175.74691,0.0,0.0,99.536585,300.0,400.0,1000.0,41.6,41.6,13960.144626,23931.793567,0.0
622,579.213912,0.0,118.97561,300.0,160.2383,0.0,0.0,118.97561,300.0,400.0,1000.0,41.6,41.6,13353.8645,24095.298739,0.0
623,559.255944,0.0,136.73171,300.0,122.52424,0.0,0.0,136.731707,300.0,400.0,1000.0,41.6,41.6,11820.471804,23265.04727,0.0
624,537.29569,0.0,153.17073,300.0,84.124959,0.0,0.0,153.170732,300.0,400.0,1000.0,41.6,41.6,10255.939754,22351.500712,2e-06
625,517.727055,0.0,169.4878,300.0,48.23925,0.0,0.0,169.487805,300.0,400.0,1000.0,41.6,41.6,8795.7284,21537.445488,5e-06
626,503.952071,0.0,186.92683,300.0,17.025242,0.0,0.0,186.926829,300.0,400.0,1000.0,41.6,41.6,7532.103727,20964.406145,0.0
627,495.82242,0.0,202.53659,293.28583,0.0,0.0,0.0,202.536585,300.0,400.0,1000.0,21.5,21.5,6710.718525,10660.18203,0.0
628,491.71588,0.0,217.87805,273.83783,0.0,0.0,0.0,217.878049,300.0,400.0,1000.0,21.5,21.5,6323.269445,10571.891424,0.0
629,486.46915,0.0,229.39024,257.07891,0.0,0.0,0.0,229.390244,300.0,400.0,1000.0,21.5,21.5,5985.977045,10459.086729,4e-06
630,474.511055,0.0,229.43902,245.07203,0.0,0.0,0.0,229.439024,300.0,400.0,1000.0,21.5,21.5,5727.926685,10201.987678,4e-06
