Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Highest Running Cost ($/MWh),Production Cost ($),Ramp Up (MWh),Ramp Down (MWh),Ramp Cost ($),Market Cost ($),Unserved Energy (MWh),Unserved Cost ($),Spill (MWh),Spill Cost ($),Curtailment (MWh)
374,735.559055,350.0,150.0,100.0,135.55905,0.0,350.0,150.0,100.0,600.0,1000.0,41.6,41.6,8114.25648,89.654852,100.0,0.0,30599.25668,0.0,0.0,0.0,0.0,0.0
375,728.2915,300.0,125.0,100.0,203.2915,0.0,300.0,125.0,100.0,600.0,1000.0,41.6,41.6,10881.9264,67.73245,75.0,0.0,30296.926383,0.0,0.0,0.0,0.0,0.0
376,725.742293,250.0,125.0,100.0,250.74229,0.0,250.0,125.0,100.0,600.0,1000.0,41.6,41.6,12830.879264,47.45079,50.0,0.0,30190.879405,0.0,0.0,0.0,0.0,0.0
377,752.541404,200.0,100.0,100.0,352.5414,0.0,200.0,100.0,100.0,600.0,1000.0,41.6,41.6,17015.72224,101.79911,75.0,0.0,31305.722423,0.0,0.0,0.0,0.0,0.0
378,752.76388,150.0,75.0,100.0,427.76388,0.0,150.0,75.0,100.0,600.0,1000.0,41.6,41.6,20094.977408,75.22248,75.0,0.0,31314.977416,0.0,0.0,0.0,0.0,0.0
379,737.746738,50.0,100.0,100.0,487.74674,0.0,50.0,100.0,100.0,600.0,1000.0,41.6,41.6,22565.264384,84.98286,100.0,0.0,30690.264284,0.0,0.0,0.0,0.0,0.0
380,699.786737,0.0,100.0,100.0,499.78674,0.0,0.0,100.0,100.0,600.0,1000.0,41.6,41.6,23041.128384,12.04,50.0,0.0,29111.128276,0.0,0.0,0.0,0.0,0.0
381,670.076896,0.0,150.0,100.0,420.0769,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,19775.19904,50.0,79.70984,0.0,27875.198882,0.0,0.0,0.0,0.0,0.0
382,654.142039,0.0,200.0,100.0,354.14204,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,17082.308864,50.0,65.93486,0.0,27212.308831,0.0,0.0,0.0,0.0,0.0
383,619.176198,0.0,250.0,100.0,269.1762,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,13597.72992,50.0,84.96584,0.0,25757.729837,0.0,0.0,0.0,0.0,0.0
384,589.716643,0.0,375.0,100.0,114.71664,0.0,0.0,375.0,100.0,600.0,1000.0,41.6,41.6,7297.212224,125.0,154.45956,0.0,24532.212332,0.0,0.0,0.0,0.0,0.0
385,570.954484,0.0,300.0,100.0,170.95448,0.0,0.0,300.0,100.0,600.0,1000.0,41.6,41.6,9561.706368,56.23784,75.0,0.0,23751.706518,0.0,0.0,0.0,0.0,0.0
386,560.359055,0.0,250.0,100.0,210.35905,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,11150.93648,39.40457,50.0,0.0,23310.93668,0.0,0.0,0.0,0.0,0.0
387,558.180643,0.0,225.0,100.0,233.18064,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,12075.314624,22.82159,25.0,0.0,23220.314732,0.0,0.0,0.0,0.0,0.0
388,561.313849,0.0,225.0,100.0,236.31385,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,12205.65616,3.13321,0.0,0.0,23350.656102,0.0,0.0,0.0,0.0,0.0
389,583.459499,0.0,225.0,100.0,258.4595,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,13126.9152,22.14565,0.0,0.0,24271.915175,0.0,0.0,0.0,0.0,0.0
390,648.923119,0.0,200.0,100.0,348.92312,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,16865.201792,90.46362,25.0,0.0,26995.201734,0.0,0.0,0.0,0.0,0.0
391,714.544325,50.0,200.0,100.0,364.54432,0.0,50.0,200.0,100.0,600.0,1000.0,41.6,41.6,17540.043712,65.6212,0.0,0.0,29725.043912,0.0,0.0,0.0,0.0,0.0
392,731.934547,100.0,200.0,100.0,331.93455,0.0,100.0,200.0,100.0,600.0,1000.0,41.6,41.6,16208.47728,50.0,32.60977,0.0,30448.477164,0.0,0.0,0.0,0.0,0.0
393,731.369087,150.0,200.0,100.0,281.36909,0.0,150.0,200.0,100.0,600.0,1000.0,41.6,41.6,14129.954144,50.0,50.56546,0.0,30424.954011,0.0,0.0,0.0,0.0,0.0
394,736.625087,250.0,175.0,100.0,211.62509,0.0,250.0,175.0,100.0,600.0,1000.0,41.6,41.6,11253.603744,100.0,94.744,0.0,30643.603611,0.0,0.0,0.0,0.0,0.0
395,748.017722,300.0,175.0,100.0,173.01772,0.0,300.0,175.0,100.0,600.0,1000.0,41.6,41.6,9672.537152,50.0,38.60737,0.0,31117.537227,0.0,0.0,0.0,0.0,0.0
396,741.538103,375.0,150.0,100.0,116.5381,0.0,375.0,150.0,100.0,600.0,1000.0,41.6,41.6,7335.48496,75.0,81.47962,0.0,30847.985076,0.0,0.0,0.0,0.0,0.0
397,736.217214,450.0,150.0,100.0,36.217214,0.0,450.0,150.0,100.0,600.0,1000.0,41.6,41.6,4031.636102,75.0,80.320886,0.0,30626.636102,0.0,0.0,0.0,0.0,0.0
398,728.541785,350.0,150.0,100.0,128.54179,0.0,350.0,150.0,100.0,600.0,1000.0,41.6,41.6,7822.338464,92.324576,100.0,0.0,30307.338273,0.0,0.0,0.0,0.0,0.0
399,724.277658,300.0,125.0,100.0,199.27766,0.0,300.0,125.0,100.0,600.0,1000.0,41.6,41.6,10714.950656,70.73587,75.0,0.0,30129.950573,0.0,0.0,0.0,0.0,0.0
400,720.616071,250.0,125.0,100.0,245.61607,0.0,250.0,125.0,100.0,600.0,1000.0,41.6,41.6,12617.628512,46.33841,50.0,0.0,29977.628554,0.0,0.0,0.0,0.0,0.0
401,748.268008,200.0,100.0,100.0,348.26801,0.0,200.0,100.0,100.0,600.0,1000.0,41.6,41.6,16837.949216,102.65194,75.0,0.0,31127.949116,0.0,0.0,0.0,0.0,0.0
402,751.846166,150.0,75.0,100.0,426.84617,0.0,150.0,75.0,100.0,600.0,1000.0,41.6,41.6,20056.800672,78.57816,75.0,0.0,31276.800522,0.0,0.0,0.0,0.0,0.0
403,735.2995,50.0,100.0,100.0,485.2995,0.0,50.0,100.0,100.0,600.0,1000.0,41.6,41.6,22463.4592,83.45333,100.0,0.0,30588.459183,0.0,0.0,0.0,0.0,0.0
404,698.49823,0.0,100.0,100.0,498.49823,0.0,0.0,100.0,100.0,600.0,1000.0,41.6,41.6,22987.526368,13.19873,50.0,0.0,29057.526351,0.0,0.0,0.0,0.0,0.0
405,674.452261,0.0,150.0,100.0,424.45226,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,19957.214016,50.0,74.04597,0.0,28057.214066,0.0,0.0,0.0,0.0,0.0
406,656.366801,0.0,200.0,100.0,356.3668,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,17174.85888,50.0,68.08546,0.0,27304.858913,0.0,0.0,0.0,0.0,0.0
407,621.743944,0.0,250.0,100.0,271.74394,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,13704.547904,50.0,84.62286,0.0,25864.548079,0.0,0.0,0.0,0.0,0.0
408,591.728198,0.0,375.0,100.0,116.7282,0.0,0.0,375.0,100.0,600.0,1000.0,41.6,41.6,7380.89312,125.0,155.01574,0.0,24615.893028,0.0,0.0,0.0,0.0,0.0
409,573.967182,0.0,300.0,100.0,173.96718,0.0,0.0,300.0,100.0,600.0,1000.0,41.6,41.6,9687.034688,57.23898,75.0,0.0,23877.034771,0.0,0.0,0.0,0.0,0.0
410,561.79588,0.0,250.0,100.0,211.79588,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,11210.708608,37.8287,50.0,0.0,23370.708616,0.0,0.0,0.0,0.0,0.0
411,557.077531,0.0,225.0,100.0,232.07753,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,12029.425248,20.28165,25.0,0.0,23174.425298,0.0,0.0,0.0,0.0,0.0
412,561.86077,0.0,225.0,100.0,236.86077,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,12228.408032,4.78324,0.0,0.0,23373.408015,0.0,0.0,0.0,0.0,0.0
413,586.092134,0.0,225.0,100.0,261.09213,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,13236.432608,24.23136,0.0,0.0,24381.432791,0.0,0.0,0.0,0.0,0.0
414,651.286928,0.0,200.0,100.0,351.28693,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,16963.536288,90.1948,25.0,0.0,27093.536196,0.0,0.0,0.0,0.0,0.0
415,715.109785,50.0,200.0,100.0,365.10979,0.0,50.0,200.0,100.0,600.0,1000.0,41.6,41.6,17563.567264,63.82286,0.0,0.0,29748.567064,0.0,0.0,0.0,0.0,0.0
416,733.788515,100.0,200.0,100.0,333.78852,0.0,100.0,200.0,100.0,600.0,1000.0,41.6,41.6,16285.602432,50.0,31.32127,0.0,30525.602241,0.0,0.0,0.0,0.0,0.0
417,739.025975,150.0,200.0,100.0,289.02598,0.0,150.0,200.0,100.0,600.0,1000.0,41.6,41.6,14448.480768,50.0,44.76254,0.0,30743.480577,0.0,0.0,0.0,0.0,0.0
418,746.710674,250.0,175.0,100.0,221.71067,0.0,250.0,175.0,100.0,600.0,1000.0,41.6,41.6,11673.163872,100.0,92.31531,0.0,31063.164038,0.0,0.0,0.0,0.0,0.0
419,747.387373,300.0,175.0,100.0,172.38737,0.0,300.0,175.0,100.0,600.0,1000.0,41.6,41.6,9646.314592,50.0,49.3233,0.0,31091.3147,0.0,0.0,0.0,0.0,0.0
420,739.619246,375.0,150.0,100.0,114.61925,0.0,375.0,150.0,100.0,600.0,1000.0,41.6,41.6,7255.6608,75.0,82.76812,0.0,30768.160625,0.0,0.0,0.0,0.0,0.0
421,726.140896,450.0,150.0,100.0,26.140896,0.0,450.0,150.0,100.0,600.0,1000.0,41.6,41.6,3612.461274,75.0,88.478354,0.0,30207.461282,0.0,0.0,0.0,0.0,0.0
422,712.949912,350.0,150.0,100.0,112.94991,0.0,350.0,150.0,100.0,600.0,1000.0,41.6,41.6,7173.716256,86.809014,100.0,0.0,29658.716356,0.0,0.0,0.0,0.0,0.0
423,704.097214,300.0,125.0,100.0,179.09721,0.0,300.0,125.0,100.0,600.0,1000.0,41.6,41.6,9875.443936,66.1473,75.0,0.0,29290.444086,0.0,0.0,0.0,0.0,0.0
424,707.638293,250.0,125.0,100.0,232.63829,0.0,250.0,125.0,100.0,600.0,1000.0,41.6,41.6,12077.752864,53.54108,50.0,0.0,29437.752989,0.0,0.0,0.0,0.0,0.0
425,735.039944,200.0,100.0,100.0,335.03994,0.0,200.0,100.0,100.0,600.0,1000.0,41.6,41.6,16287.661504,102.40165,75.0,0.0,30577.661662,0.0,0.0,0.0,0.0,0.0
426,731.563753,150.0,75.0,100.0,406.56375,0.0,150.0,75.0,100.0,600.0,1000.0,41.6,41.6,19213.052,71.52381,75.0,0.0,30433.052133,0.0,0.0,0.0,0.0,0.0
427,710.78077,50.0,100.0,100.0,460.78077,0.0,50.0,100.0,100.0,600.0,1000.0,41.6,41.6,21443.480032,79.21702,100.0,0.0,29568.480015,0.0,0.0,0.0,0.0,0.0
428,675.879817,0.0,100.0,100.0,475.87982,0.0,0.0,100.0,100.0,600.0,1000.0,41.6,41.6,22046.600512,15.09905,50.0,0.0,28116.600396,0.0,0.0,0.0,0.0,0.0
429,646.225595,0.0,150.0,100.0,396.22559,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,18782.984544,50.0,79.65423,0.0,26882.984744,0.0,0.0,0.0,0.0,0.0
430,636.251246,0.0,200.0,100.0,336.25125,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,16338.052,50.0,59.97434,0.0,26468.051825,0.0,0.0,0.0,0.0,0.0
431,605.382674,0.0,250.0,100.0,255.38267,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,13023.919072,50.0,80.86858,0.0,25183.91923,0.0,0.0,0.0,0.0,0.0
432,580.789785,0.0,375.0,100.0,105.78978,0.0,0.0,375.0,100.0,600.0,1000.0,41.6,41.6,6925.854848,125.0,149.59289,0.0,24160.855056,0.0,0.0,0.0,0.0,0.0
433,559.50623,0.0,300.0,100.0,159.50623,0.0,0.0,300.0,100.0,600.0,1000.0,41.6,41.6,9085.459168,53.71645,75.0,0.0,23275.45916,0.0,0.0,0.0,0.0,0.0
434,546.111309,0.0,250.0,100.0,196.11131,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,10558.230496,36.60508,50.0,0.0,22718.230454,0.0,0.0,0.0,0.0,0.0
435,533.652643,0.0,225.0,100.0,208.65264,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,11054.949824,12.54133,25.0,0.0,22199.949932,0.0,0.0,0.0,0.0,0.0
436,526.626103,0.0,225.0,100.0,201.6261,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,10762.64576,0.0,7.02654,0.0,21907.645868,0.0,0.0,0.0,0.0,0.0
437,519.293658,0.0,225.0,100.0,194.29366,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,10457.616256,0.0,7.33244,0.0,21602.616173,0.0,0.0,0.0,0.0,0.0
438,514.695817,0.0,200.0,100.0,214.69582,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,11281.346112,20.40216,25.0,0.0,21411.345996,0.0,0.0,0.0,0.0,0.0
439,547.427626,50.0,200.0,100.0,197.42763,0.0,50.0,200.0,100.0,600.0,1000.0,41.6,41.6,10587.989408,50.0,17.26819,0.0,22772.98925,0.0,0.0,0.0,0.0,0.0
440,579.158293,100.0,200.0,100.0,179.15829,0.0,100.0,200.0,100.0,600.0,1000.0,41.6,41.6,9852.984864,50.0,18.26934,0.0,24092.984997,0.0,0.0,0.0,0.0,0.0
441,609.822928,150.0,200.0,100.0,159.82293,0.0,150.0,200.0,100.0,600.0,1000.0,41.6,41.6,9073.633888,50.0,19.33536,0.0,25368.633813,0.0,0.0,0.0,0.0,0.0
442,627.528325,250.0,175.0,100.0,102.52832,0.0,250.0,175.0,100.0,600.0,1000.0,41.6,41.6,6715.178112,100.0,82.29461,0.0,26105.178303,0.0,0.0,0.0,0.0,0.0
443,638.364769,300.0,175.0,100.0,63.364769,0.0,300.0,175.0,100.0,600.0,1000.0,41.6,41.6,5110.97439,50.0,39.163551,0.0,26555.974399,0.0,0.0,0.0,0.0,0.0
444,631.236262,375.0,150.0,100.0,6.236262,0.0,375.0,150.0,100.0,600.0,1000.0,41.6,41.6,2746.928483,75.0,82.128507,0.0,26259.428483,0.0,0.0,0.0,0.0,0.0
445,615.51461,450.0,90.51461,75.0,0.0,0.0,450.0,150.0,100.0,600.0,1000.0,1.0,21.5,1928.01461,75.0,90.721652,0.0,615.51461,0.0,0.0,0.0,0.0,59.48539
446,602.369975,350.0,150.0,100.0,2.369975,0.0,350.0,150.0,100.0,600.0,1000.0,41.6,41.6,2573.590977,86.855365,100.0,0.0,25058.590977,0.0,0.0,0.0,0.0,0.0
447,603.816071,300.0,125.0,100.0,78.816071,0.0,300.0,125.0,100.0,600.0,1000.0,41.6,41.6,5703.748554,76.446096,75.0,0.0,25118.748545,0.0,0.0,0.0,0.0,0.0
448,607.588896,250.0,125.0,100.0,132.5889,0.0,250.0,125.0,100.0,600.0,1000.0,41.6,41.6,7915.69824,53.772829,50.0,0.0,25275.698074,0.0,0.0,0.0,0.0,0.0
449,648.292769,200.0,100.0,100.0,248.29277,0.0,200.0,100.0,100.0,600.0,1000.0,41.6,41.6,12678.979232,115.70387,75.0,0.0,26968.979207,0.0,0.0,0.0,0.0,0.0
450,656.922992,150.0,75.0,100.0,331.92299,0.0,150.0,75.0,100.0,600.0,1000.0,41.6,41.6,16107.996384,83.63022,75.0,0.0,27327.996459,0.0,0.0,0.0,0.0,0.0
451,635.806293,50.0,100.0,100.0,385.80629,0.0,50.0,100.0,100.0,600.0,1000.0,41.6,41.6,18324.541664,78.8833,100.0,0.0,26449.541789,0.0,0.0,0.0,0.0,0.0
452,599.589023,0.0,100.0,100.0,399.58902,0.0,0.0,100.0,100.0,600.0,1000.0,41.6,41.6,18872.903232,13.78273,50.0,0.0,24942.903373,0.0,0.0,0.0,0.0,0.0
453,585.693531,0.0,150.0,100.0,335.69353,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,16264.850848,50.0,63.89549,0.0,24364.85089,0.0,0.0,0.0,0.0,0.0
454,588.08515,0.0,200.0,100.0,288.08515,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,14334.34224,50.0,47.60838,0.0,24464.342248,0.0,0.0,0.0,0.0,0.0
455,569.230293,0.0,250.0,100.0,219.23029,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,11519.980064,50.0,68.85486,0.0,23679.980189,0.0,0.0,0.0,0.0,0.0
456,548.808833,0.0,375.0,100.0,73.808833,0.0,0.0,375.0,100.0,600.0,1000.0,41.6,41.6,5595.447453,125.0,145.421457,0.0,22830.447444,0.0,0.0,0.0,0.0,0.0
457,530.612134,0.0,300.0,100.0,130.61213,0.0,0.0,300.0,100.0,600.0,1000.0,41.6,41.6,7883.464608,56.803297,75.0,0.0,22073.464783,0.0,0.0,0.0,0.0,0.0
458,516.27169,0.0,250.0,100.0,166.27169,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,9316.902304,35.65956,50.0,0.0,21476.902312,0.0,0.0,0.0,0.0,0.0
459,506.380769,0.0,225.0,100.0,181.38077,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,9920.440032,15.10908,25.0,0.0,21065.440007,0.0,0.0,0.0,0.0,0.0
460,500.346103,0.0,225.0,100.0,175.3461,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,9669.39776,0.0,6.03467,0.0,20814.397868,0.0,0.0,0.0,0.0,0.0
461,493.977722,0.0,225.0,100.0,168.97772,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,9404.473152,0.0,6.36838,0.0,20549.473227,0.0,0.0,0.0,0.0,0.0
462,479.45188,0.0,200.0,100.0,179.45188,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,9815.198208,10.47416,25.0,0.0,19945.198216,0.0,0.0,0.0,0.0,0.0
463,492.707753,50.0,200.0,100.0,142.70775,0.0,50.0,200.0,100.0,600.0,1000.0,41.6,41.6,8311.6424,50.0,36.74413,0.0,20496.642541,0.0,0.0,0.0,0.0,0.0
464,523.214801,100.0,200.0,100.0,123.2148,0.0,100.0,200.0,100.0,600.0,1000.0,41.6,41.6,7525.73568,50.0,19.49295,0.0,21765.735713,0.0,0.0,0.0,0.0,0.0
465,553.582801,150.0,200.0,100.0,103.5828,0.0,150.0,200.0,100.0,600.0,1000.0,41.6,41.6,6734.04448,50.0,19.632,0.0,23029.04453,0.0,0.0,0.0,0.0,0.0
466,578.935817,250.0,175.0,100.0,53.935817,0.0,250.0,175.0,100.0,600.0,1000.0,41.6,41.6,4693.729987,100.0,74.646983,0.0,24083.729979,0.0,0.0,0.0,0.0,0.0
467,600.94242,300.0,175.0,100.0,25.94242,0.0,300.0,175.0,100.0,600.0,1000.0,41.6,41.6,3554.204672,50.0,27.993397,0.0,24999.204672,0.0,0.0,0.0,0.0,0.0
468,601.155626,375.0,150.0,75.0,1.155626,0.0,375.0,150.0,100.0,600.0,1000.0,41.6,41.6,1998.074058,75.0,74.786794,0.0,25008.074058,0.0,0.0,0.0,0.0,0.0
469,586.055055,450.0,86.055055,50.0,0.0,0.0,450.0,150.0,100.0,600.0,1000.0,1.0,21.5,1386.055055,75.0,90.100571,0.0,586.055055,0.0,0.0,0.0,0.0,63.944945
470,573.142166,350.0,150.0,73.142166,0.0,0.0,350.0,150.0,100.0,600.0,1000.0,1.4,21.5,1897.556569,87.087111,100.0,0.0,802.399033,0.0,0.0,0.0,0.0,0.0
471,565.828261,300.0,125.0,98.142166,42.686095,0.0,300.0,125.0,100.0,600.0,1000.0,41.6,41.6,4160.798121,67.686095,75.0,0.0,23538.455666,0.0,0.0,0.0,0.0,0.0
472,571.14915,250.0,125.0,100.0,96.14915,0.0,250.0,125.0,100.0,600.0,1000.0,41.6,41.6,6399.80464,55.320889,50.0,0.0,23759.80464,0.0,0.0,0.0,0.0,0.0
473,612.464833,200.0,100.0,100.0,212.46483,0.0,200.0,100.0,100.0,600.0,1000.0,41.6,41.6,11188.536928,116.31568,75.0,0.0,25478.537036,0.0,0.0,0.0,0.0,0.0
474,627.055563,150.0,75.0,100.0,302.05556,0.0,150.0,75.0,100.0,600.0,1000.0,41.6,41.6,14865.511296,89.59073,75.0,0.0,26085.511421,0.0,0.0,0.0,0.0,0.0
475,614.35588,50.0,100.0,100.0,364.35588,0.0,50.0,100.0,100.0,600.0,1000.0,41.6,41.6,17432.204608,87.30032,100.0,0.0,25557.204616,0.0,0.0,0.0,0.0,0.0
476,590.606547,0.0,100.0,100.0,390.60655,0.0,0.0,100.0,100.0,600.0,1000.0,41.6,41.6,18499.23248,26.25067,50.0,0.0,24569.232355,0.0,0.0,0.0,0.0,0.0
477,583.719055,0.0,150.0,100.0,333.71906,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,16182.712896,50.0,56.88749,0.0,24282.712696,0.0,0.0,0.0,0.0,0.0
478,591.811627,0.0,200.0,100.0,291.81163,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,14489.363808,50.0,41.90743,0.0,24619.363667,0.0,0.0,0.0,0.0,0.0
479,569.156134,0.0,250.0,100.0,219.15613,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,11516.895008,50.0,72.6555,0.0,23676.895183,0.0,0.0,0.0,0.0,0.0
480,546.750928,0.0,375.0,100.0,71.750928,0.0,0.0,375.0,100.0,600.0,1000.0,41.6,41.6,5509.838605,125.0,147.405202,0.0,22744.838613,0.0,0.0,0.0,0.0,0.0
481,529.305087,0.0,300.0,100.0,129.30509,0.0,0.0,300.0,100.0,600.0,1000.0,41.6,41.6,7829.091744,57.554162,75.0,0.0,22019.091619,0.0,0.0,0.0,0.0,0.0
482,527.525277,0.0,250.0,100.0,177.52528,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,9785.051648,48.22019,50.0,0.0,21945.051523,0.0,0.0,0.0,0.0,0.0
483,526.459246,0.0,225.0,100.0,201.45925,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,10755.7048,23.93397,25.0,0.0,21900.704617,0.0,0.0,0.0,0.0,0.0
484,533.736071,0.0,225.0,100.0,208.73607,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,11058.420512,7.27682,0.0,0.0,22203.420545,0.0,0.0,0.0,0.0,0.0
485,564.131881,0.0,225.0,100.0,239.13188,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,12322.886208,30.39581,0.0,0.0,23467.886233,0.0,0.0,0.0,0.0,0.0
486,632.858483,0.0,200.0,100.0,332.85848,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,16196.912768,93.7266,25.0,0.0,26326.912909,0.0,0.0,0.0,0.0,0.0
487,696.282737,50.0,200.0,100.0,346.28274,0.0,50.0,200.0,100.0,600.0,1000.0,41.6,41.6,16780.361984,63.42426,0.0,0.0,28965.361876,0.0,0.0,0.0,0.0,0.0
488,718.437658,100.0,200.0,100.0,318.43766,0.0,100.0,200.0,100.0,600.0,1000.0,41.6,41.6,15647.006656,50.0,27.84508,0.0,29887.006581,0.0,0.0,0.0,0.0,0.0
489,720.458483,150.0,200.0,100.0,270.45848,0.0,150.0,200.0,100.0,600.0,1000.0,41.6,41.6,13676.072768,50.0,47.97918,0.0,29971.072909,0.0,0.0,0.0,0.0,0.0
490,730.488452,250.0,175.0,100.0,205.48845,0.0,250.0,175.0,100.0,600.0,1000.0,41.6,41.6,10998.31952,100.0,89.97003,0.0,30388.319595,0.0,0.0,0.0,0.0,0.0
491,739.674865,300.0,175.0,100.0,164.67486,0.0,300.0,175.0,100.0,600.0,1000.0,41.6,41.6,9325.474176,50.0,40.81359,0.0,30770.474367,0.0,0.0,0.0,0.0,0.0
492,737.116388,375.0,150.0,100.0,112.11639,0.0,375.0,150.0,100.0,600.0,1000.0,41.6,41.6,7151.541824,75.0,77.55847,0.0,30664.041757,0.0,0.0,0.0,0.0,0.0
493,733.278674,450.0,150.0,100.0,33.278674,0.0,450.0,150.0,100.0,600.0,1000.0,41.6,41.6,3909.392838,75.0,78.837716,0.0,30504.39283,0.0,0.0,0.0,0.0,0.0
494,723.841976,350.0,150.0,100.0,123.84198,0.0,350.0,150.0,100.0,600.0,1000.0,41.6,41.6,7626.826368,90.563306,100.0,0.0,30111.826193,0.0,0.0,0.0,0.0,0.0
495,715.41569,300.0,125.0,100.0,190.41569,0.0,300.0,125.0,100.0,600.0,1000.0,41.6,41.6,10346.292704,66.57371,75.0,0.0,29761.292696,0.0,0.0,0.0,0.0,0.0
496,709.269785,250.0,125.0,100.0,234.26979,0.0,250.0,125.0,100.0,600.0,1000.0,41.6,41.6,12145.623264,43.8541,50.0,0.0,29505.623073,0.0,0.0,0.0,0.0,0.0
497,737.311055,200.0,100.0,100.0,337.31105,0.0,200.0,100.0,100.0,600.0,1000.0,41.6,41.6,16382.13968,103.04126,75.0,0.0,30672.13988,0.0,0.0,0.0,0.0,0.0
498,741.853277,150.0,75.0,100.0,416.85328,0.0,150.0,75.0,100.0,600.0,1000.0,41.6,41.6,19641.096448,79.54223,75.0,0.0,30861.09634,0.0,0.0,0.0,0.0,0.0
499,727.058611,50.0,100.0,100.0,477.05861,0.0,50.0,100.0,100.0,600.0,1000.0,41.6,41.6,22120.638176,85.20533,100.0,0.0,30245.638201,0.0,0.0,0.0,0.0,0.0
500,693.78915,0.0,100.0,100.0,493.78915,0.0,0.0,100.0,100.0,600.0,1000.0,41.6,41.6,22791.62864,16.73054,50.0,0.0,28861.62864,0.0,0.0,0.0,0.0,0.0
501,667.064198,0.0,150.0,100.0,417.0642,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,19649.87072,50.0,76.72495,0.0,27749.870628,0.0,0.0,0.0,0.0,0.0
502,650.971753,0.0,200.0,100.0,350.97175,0.0,0.0,200.0,100.0,600.0,1000.0,41.6,41.6,16950.4248,50.0,66.09245,0.0,27080.424933,0.0,0.0,0.0,0.0,0.0
503,615.208706,0.0,250.0,100.0,265.20871,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,13432.682336,50.0,85.76304,0.0,25592.682161,0.0,0.0,0.0,0.0,0.0
504,589.633214,0.0,375.0,100.0,114.63321,0.0,0.0,375.0,100.0,600.0,1000.0,41.6,41.6,7293.741536,125.0,150.5755,0.0,24528.741694,0.0,0.0,0.0,0.0,0.0
505,572.048325,0.0,300.0,100.0,172.04832,0.0,0.0,300.0,100.0,600.0,1000.0,41.6,41.6,9607.210112,57.41511,75.0,0.0,23797.21032,0.0,0.0,0.0,0.0,0.0
506,561.684643,0.0,250.0,100.0,211.68464,0.0,0.0,250.0,100.0,600.0,1000.0,41.6,41.6,11206.081024,39.63632,50.0,0.0,23366.081132,0.0,0.0,0.0,0.0,0.0
507,559.626737,0.0,225.0,100.0,234.62674,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,12135.472384,22.9421,25.0,0.0,23280.472276,0.0,0.0,0.0,0.0,0.0
