Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Highest Running Cost ($/MWh),Production Cost ($),Ramp Up (MWh),Ramp Down (MWh),Ramp Cost ($),Market Cost ($),Unserved Energy (MWh),Unserved Cost ($),Spill (MWh),Spill Cost ($),Curtailment (MWh)
25,432.240579,0.0,156.19225,100.0,176.04832,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,9785.994612,0.0,17.25118,0.0,864.481158,0.0,0.0,0.0,0.0,23.80775
26,426.048325,0.0,150.0,100.0,176.04832,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,9773.610112,0.0,6.19225,0.0,852.096649,0.0,0.0,0.0,0.0,0.0
27,427.309023,0.0,135.0,100.0,192.30902,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,10420.055232,16.2607,15.0,965.88558,17776.055357,0.0,0.0,0.0,0.0,0.0
28,435.800198,0.0,135.0,100.0,200.8002,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,10773.28832,8.49118,0.0,504.376092,18129.288228,0.0,0.0,0.0,0.0,0.0
29,454.145214,0.0,135.0,100.0,219.14521,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11536.440736,18.34501,0.0,1089.693594,18892.440902,0.0,0.0,0.0,0.0,0.0
30,497.518801,0.0,120.0,100.0,276.00007,1.51873,0.0,120.0,100.0,600.0,1000.0,142.0,76.0,13987.026422,58.37359,15.0,3427.296787,70647.66977,0.0,0.0,0.0,0.0,0.0
31,546.000071,50.0,120.0,100.0,276.00007,0.0,50.0,120.0,100.0,600.0,1000.0,60.0,41.6,13921.602912,50.0,1.51873,50.118103,32760.004248,0.0,0.0,0.0,0.0,0.0
32,577.869785,100.0,120.0,100.0,257.86979,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,13217.383264,50.0,18.13028,1076.938632,24039.383073,0.0,0.0,0.0,0.0,0.0
33,590.838293,150.0,120.0,100.0,220.83829,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,11726.872864,50.0,37.0315,2199.6711,24578.873005,0.0,0.0,0.0,0.0,0.0
34,604.872833,250.0,105.0,100.0,149.87283,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,8844.709728,100.0,85.96546,4215.348324,25162.709844,0.0,0.0,0.0,0.0,0.0
35,617.32223,300.0,105.0,100.0,112.32223,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,7332.604768,50.0,37.5506,2230.50564,25680.60476,0.0,0.0,0.0,0.0,0.0
36,623.069531,375.0,74.603556,100.0,73.465976,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,5730.391714,75.0,69.252698,2308.061488,1246.139063,0.0,0.0,0.0,0.0,15.396444
37,618.073087,444.60711,0.0,100.0,73.465976,0.0,450.0,90.0,100.0,600.0,1000.0,1.0,41.6,5650.791712,69.60711,74.603556,0.0,618.073087,0.0,0.0,0.0,0.0,95.39289
38,613.465976,350.0,90.0,100.0,73.465976,0.0,350.0,90.0,100.0,600.0,1000.0,3.0,41.6,5736.184602,90.0,94.60711,0.0,1840.397927,0.0,0.0,0.0,0.0,0.0
39,611.751055,300.0,75.0,100.0,136.75106,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,8288.844096,63.285084,65.0,3759.13399,25448.843896,0.0,0.0,0.0,0.0,0.0
40,622.911944,250.0,75.0,100.0,197.91194,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,10783.136704,61.16088,50.0,3632.956272,25913.136862,0.0,0.0,0.0,0.0,0.0
41,651.481595,200.0,60.0,100.0,291.48159,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,14595.634144,93.56965,65.0,5558.03721,27101.634344,0.0,0.0,0.0,0.0,0.0
42,652.31588,150.0,45.0,100.0,357.31588,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,17254.340608,65.83429,65.0,3910.556826,27136.340625,0.0,0.0,0.0,0.0,0.0
43,635.092516,50.0,60.0,100.0,425.09252,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,20003.848832,82.77664,100.0,4025.932416,38105.550936,0.0,0.0,0.0,0.0,0.0
44,598.180007,0.0,60.0,100.0,425.09252,13.087492,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,20948.498224,13.087492,50.0,431.887236,84941.561051,0.0,0.0,0.0,0.0,0.0
45,573.281214,0.0,90.0,100.0,383.28121,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18274.498336,30.0,54.898802,2915.47905,23848.498502,0.0,0.0,0.0,0.0,0.0
46,561.489976,0.0,120.0,100.0,341.48998,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16595.983168,30.0,41.79123,2482.399062,23357.982985,0.0,0.0,0.0,0.0,0.0
47,523.641214,0.0,150.0,100.0,273.64121,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13833.474336,30.0,67.84877,4030.216938,21783.474486,0.0,0.0,0.0,0.0,0.0
48,492.624325,0.0,182.18489,100.0,210.43944,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,11268.650484,32.18489,63.20177,3754.185138,985.248649,0.0,0.0,0.0,0.0,42.81511
49,471.757912,0.0,161.31848,100.0,210.43944,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,11226.917664,0.0,20.86641,0.0,943.515824,0.0,0.0,0.0,0.0,18.68152
50,460.439436,0.0,150.0,100.0,210.43944,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,11204.280704,0.0,11.31848,0.0,920.878872,0.0,0.0,0.0,0.0,0.0
51,458.140516,0.0,135.0,100.0,223.14052,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11702.645632,12.70108,15.0,754.444152,19058.645449,0.0,0.0,0.0,0.0,0.0
52,467.846039,0.0,135.0,100.0,232.84604,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12106.395264,9.70552,0.0,576.507888,19462.395239,0.0,0.0,0.0,0.0,0.0
53,484.874738,0.0,135.0,100.0,249.87474,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12814.789184,17.0287,0.0,1011.50478,20170.789092,0.0,0.0,0.0,0.0,0.0
54,523.455817,0.0,120.0,100.0,300.63004,2.825778,0.0,120.0,100.0,600.0,1000.0,142.0,76.0,15110.968807,53.581078,15.0,3108.115501,74330.726042,0.0,0.0,0.0,0.0,0.0
55,570.630039,50.0,120.0,100.0,300.63004,0.0,50.0,120.0,100.0,600.0,1000.0,60.0,41.6,14946.209664,50.0,2.825778,93.250681,34237.80234,0.0,0.0,0.0,0.0,0.0
56,597.679436,100.0,120.0,100.0,277.67944,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,14041.464704,50.0,22.9506,1363.26564,24863.464529,0.0,0.0,0.0,0.0,0.0
57,613.855309,150.0,120.0,100.0,243.85531,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,12684.380896,50.0,33.82413,2009.153322,25536.380863,0.0,0.0,0.0,0.0,0.0
58,631.838801,250.0,105.0,100.0,176.8388,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,9966.49408,100.0,82.01651,3980.780694,26284.494113,0.0,0.0,0.0,0.0,0.0
59,649.025087,300.0,105.0,100.0,144.02509,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,8651.443744,50.0,32.81371,1949.134374,26999.443611,0.0,0.0,0.0,0.0,0.0
60,650.137468,375.0,85.171174,100.0,89.966293,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,6437.940137,75.0,73.887623,3211.092542,1300.274935,0.0,0.0,0.0,0.0,4.828826
61,642.610357,450.0,2.644063,100.0,89.966293,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,6347.885916,75.0,82.527111,0.0,1285.220713,0.0,0.0,0.0,0.0,87.355937
62,629.966293,350.0,90.0,100.0,89.966293,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,6422.597789,87.355937,100.0,0.0,1259.932586,0.0,0.0,0.0,0.0,0.0
63,623.959436,300.0,75.0,100.0,148.95944,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,8796.712704,58.993147,65.0,3504.192932,25956.712529,0.0,0.0,0.0,0.0,0.0
64,629.873595,250.0,75.0,100.0,204.8736,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,11072.74176,55.91416,50.0,3321.301104,26202.741552,0.0,0.0,0.0,0.0,0.0
65,651.036643,200.0,60.0,100.0,291.03664,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,14577.124224,86.16304,65.0,5118.084576,27083.124332,0.0,0.0,0.0,0.0,0.0
66,649.015817,150.0,45.0,100.0,354.01582,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,17117.058112,62.97918,65.0,3740.963292,26999.057979,0.0,0.0,0.0,0.0,0.0
67,629.039309,50.0,60.0,100.0,419.03931,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,19752.035296,80.02349,100.0,3862.395306,37742.358528,0.0,0.0,0.0,0.0,0.0
68,592.312198,0.0,60.0,100.0,419.03931,13.272889,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,20710.77486,13.272889,50.0,438.005337,84108.332059,0.0,0.0,0.0,0.0,0.0
69,571.362356,0.0,90.0,100.0,381.36236,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18194.674176,30.0,50.949839,2676.016167,23768.674026,0.0,0.0,0.0,0.0,0.0
70,556.623309,0.0,120.0,100.0,336.62331,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16393.529696,30.0,44.73905,2657.49957,23155.529654,0.0,0.0,0.0,0.0,0.0
71,514.176706,0.0,150.0,100.0,264.17671,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13439.751136,30.0,72.4466,4303.32804,21389.750953,0.0,0.0,0.0,0.0,0.0
72,482.835373,0.0,184.56724,100.0,198.26813,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,10767.088688,34.56724,65.90858,3914.969652,965.670745,0.0,0.0,0.0,0.0,40.43276
73,457.788262,0.0,159.52013,100.0,198.26813,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,10716.994468,0.0,25.04711,0.0,915.576523,0.0,0.0,0.0,0.0,20.47987
74,448.268134,0.0,150.0,100.0,198.26813,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,10697.954208,0.0,9.52013,0.0,896.536268,0.0,0.0,0.0,0.0,0.0
75,451.985341,0.0,135.0,100.0,216.98534,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11446.590144,18.71721,15.0,1111.802274,18802.590169,0.0,0.0,0.0,0.0,0.0
76,463.12769,0.0,135.0,100.0,228.12769,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11910.111904,11.14235,0.0,661.85559,19266.111896,0.0,0.0,0.0,0.0,0.0
77,486.765785,0.0,135.0,100.0,251.76579,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12893.456864,23.6381,0.0,1404.10314,20249.456673,0.0,0.0,0.0,0.0,0.0
78,533.884388,0.0,120.0,100.0,313.28337,0.601016,0.0,120.0,100.0,600.0,1000.0,142.0,76.0,15468.265408,62.118596,15.0,3673.97778,75811.583153,0.0,0.0,0.0,0.0,0.0
79,583.283372,50.0,120.0,100.0,313.28337,0.0,50.0,120.0,100.0,600.0,1000.0,60.0,41.6,15472.588192,50.0,0.601016,19.833528,34997.002344,0.0,0.0,0.0,0.0,0.0
80,615.866864,100.0,120.0,100.0,295.86686,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,14798.061376,50.0,17.41651,1034.540694,25620.061559,0.0,0.0,0.0,0.0,0.0
81,633.69277,150.0,120.0,100.0,263.69277,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,13509.619232,50.0,32.17409,1911.140946,26361.619215,0.0,0.0,0.0,0.0,0.0
82,650.721468,250.0,105.0,100.0,195.72147,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,10752.013152,100.0,82.9713,4037.49522,27070.013069,0.0,0.0,0.0,0.0,0.0
83,667.342293,300.0,105.0,100.0,162.34229,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,9413.439264,50.0,33.37918,1982.723292,27761.439389,0.0,0.0,0.0,0.0,0.0
84,665.441975,375.0,90.0,100.0,100.44198,0.0,375.0,90.0,100.0,600.0,1000.0,3.0,41.6,6883.386368,75.0,76.90031,3676.878414,1996.325926,0.0,0.0,0.0,0.0,0.0
85,645.33569,444.89371,0.0,100.0,100.44198,0.0,450.0,90.0,100.0,600.0,1000.0,1.0,41.6,6773.280078,69.89371,90.0,0.0,645.33569,0.0,0.0,0.0,0.0,95.10629
86,627.79715,350.0,77.355175,100.0,100.44198,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,6833.096718,77.355175,94.89371,0.0,1255.594301,0.0,0.0,0.0,0.0,12.644825
87,621.317531,300.0,75.0,100.0,146.31753,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,8686.809248,45.87555,52.355175,2725.00767,25846.809306,0.0,0.0,0.0,0.0,0.0
88,626.703309,250.0,75.0,100.0,201.70331,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,10940.857696,55.38578,50.0,3289.915332,26070.857654,0.0,0.0,0.0,0.0,0.0
89,643.129468,200.0,60.0,100.0,283.12947,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,14248.185952,81.42616,65.0,4836.713904,26754.185852,0.0,0.0,0.0,0.0,0.0
90,637.521214,150.0,45.0,100.0,342.52121,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,16638.882336,59.39174,65.0,3527.869356,26520.882486,0.0,0.0,0.0,0.0,0.0
91,616.617722,50.0,60.0,100.0,406.61772,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,19235.297152,79.09651,100.0,3807.332694,36997.063308,0.0,0.0,0.0,0.0,0.0
92,580.678547,0.0,60.0,100.0,406.61772,14.060825,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,20253.919852,14.060825,50.0,464.007225,82456.353646,0.0,0.0,0.0,0.0,0.0
93,558.30115,0.0,90.0,100.0,368.30115,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,17651.32784,30.0,52.377395,2740.011483,23225.327848,0.0,0.0,0.0,0.0,0.0
94,543.812389,0.0,120.0,100.0,323.81239,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,15860.595424,30.0,44.48876,2642.632344,22622.595366,0.0,0.0,0.0,0.0,0.0
95,511.0435,0.0,150.0,100.0,261.0435,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13309.4096,30.0,62.76889,3728.472066,21259.409583,0.0,0.0,0.0,0.0,0.0
96,476.383563,0.0,180.48851,100.0,195.89506,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,10660.211516,30.48851,65.14844,3869.817336,952.767126,0.0,0.0,0.0,0.0,44.51149
97,456.286547,0.0,160.39149,100.0,195.89506,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,10620.017476,0.0,20.09702,0.0,912.573094,0.0,0.0,0.0,0.0,19.60851
98,445.895055,0.0,150.0,100.0,195.89506,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,10599.234496,0.0,10.39149,0.0,891.79011,0.0,0.0,0.0,0.0,0.0
99,447.34115,0.0,135.0,100.0,212.34115,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11253.39184,16.44609,15.0,976.897746,18609.391857,0.0,0.0,0.0,0.0,0.0
100,453.487055,0.0,135.0,100.0,218.48705,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11509.06128,6.1459,0.0,365.06646,18865.06148,0.0,0.0,0.0,0.0,0.0
101,455.164896,0.0,135.0,100.0,220.1649,0.0,0.0,135.0,100.0,600.0,1000.0,60.0,41.6,11578.85984,1.67785,0.0,99.66429,27309.89376,0.0,0.0,0.0,0.0,0.0
102,458.372261,0.0,120.0,100.0,220.1649,18.207365,0.0,120.0,100.0,600.0,1000.0,142.0,76.0,12932.61958,18.207365,15.0,600.843045,65088.861119,0.0,0.0,0.0,0.0,0.0
103,484.939627,50.0,120.0,100.0,214.93963,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,11381.488608,50.0,23.432635,911.224083,20173.488467,0.0,0.0,0.0,0.0,0.0
104,519.553214,100.0,120.0,100.0,199.55321,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,10791.413536,50.0,15.38642,913.953348,21613.413694,0.0,0.0,0.0,0.0,0.0
105,551.358039,150.0,120.0,100.0,181.35804,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,10084.494464,50.0,18.19517,1080.793098,22936.494422,0.0,0.0,0.0,0.0,0.0
106,577.276516,250.0,105.0,100.0,122.27652,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,7696.703232,100.0,74.08152,3509.442288,24014.703049,0.0,0.0,0.0,0.0,0.0
107,595.195118,300.0,105.0,100.0,90.195118,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,6412.116909,50.0,32.081402,1905.635279,24760.116925,0.0,0.0,0.0,0.0,0.0
108,597.160325,375.0,86.385524,100.0,35.774801,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,4186.00277,75.0,73.034793,3232.56683,1194.32065,0.0,0.0,0.0,0.0,3.614476
109,587.019119,450.0,1.244318,100.0,35.774801,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,4090.720358,75.0,85.141206,0.0,1174.038238,0.0,0.0,0.0,0.0,88.755682
110,575.774801,350.0,90.0,100.0,35.774801,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,4168.231722,88.755682,100.0,0.0,1151.549602,0.0,0.0,0.0,0.0,0.0
111,575.22788,300.0,75.0,100.0,100.22788,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,6769.479808,64.453079,65.0,3828.512893,23929.479825,0.0,0.0,0.0,0.0,0.0
112,589.642484,250.0,75.0,100.0,164.64248,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,9399.127168,64.4146,50.0,3826.22724,24529.127326,0.0,0.0,0.0,0.0,0.0
113,618.582928,200.0,60.0,100.0,258.58293,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,13227.049888,93.94045,65.0,5580.06273,25733.049813,0.0,0.0,0.0,0.0,0.0
114,622.53188,150.0,45.0,100.0,327.53188,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,16015.326208,68.94895,65.0,4095.56763,25897.326225,0.0,0.0,0.0,0.0,0.0
115,606.003754,50.0,60.0,100.0,396.00375,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,18793.756,83.47187,100.0,4067.229078,36360.225216,0.0,0.0,0.0,0.0,0.0
116,575.83042,0.0,60.0,100.0,396.00375,19.826667,0.0,60.0,100.0,600.0,1000.0,142.0,76.0,20250.582692,19.826667,50.0,654.280011,81767.919668,0.0,0.0,0.0,0.0,0.0
117,556.808706,0.0,90.0,100.0,366.80871,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,17589.242336,30.0,49.021707,2388.465387,23163.24217,0.0,0.0,0.0,0.0,0.0
118,553.267627,0.0,120.0,100.0,333.26763,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16253.933408,30.0,33.54108,1992.340152,23015.933267,0.0,0.0,0.0,0.0,0.0
119,522.185849,0.0,150.0,100.0,272.18585,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13772.93136,30.0,61.08178,3628.257732,21722.93131,0.0,0.0,0.0,0.0,0.0
120,481.305848,0.0,188.43276,100.0,192.87309,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,10550.386064,38.43276,79.31276,4711.177944,962.611697,0.0,0.0,0.0,0.0,36.56724
121,452.995753,0.0,160.12267,100.0,192.87309,0.0,0.0,180.0,100.0,600.0,1000.0,2.0,41.6,10493.765884,0.0,28.31009,0.0,905.991506,0.0,0.0,0.0,0.0,19.87733
122,442.873087,0.0,150.0,100.0,192.87309,0.0,0.0,150.0,100.0,600.0,1000.0,2.0,41.6,10473.520544,0.0,10.12267,0.0,885.746173,0.0,0.0,0.0,0.0,0.0
123,443.206801,0.0,135.0,100.0,208.2068,0.0,0.0,135.0,100.0,600.0,1000.0,60.0,41.6,11081.40288,15.33371,15.0,910.822374,26592.408072,0.0,0.0,0.0,0.0,0.0
124,444.105976,0.0,135.0,100.0,208.2068,0.899174,0.0,135.0,100.0,600.0,1000.0,142.0,76.0,11149.740134,0.899174,0.0,29.672755,63063.048535,0.0,0.0,0.0,0.0,0.0
125,436.912579,0.0,128.8527,100.0,208.05988,0.0,0.0,135.0,100.0,600.0,1000.0,2.0,41.6,11062.996408,0.0,7.193394,38.399803,873.825157,0.0,0.0,0.0,0.0,6.1473
126,428.05988,0.0,120.0,100.0,208.05988,0.0,0.0,120.0,100.0,600.0,1000.0,81.2,41.6,11045.291008,0.0,8.8527,0.0,34758.462288,0.0,0.0,0.0,0.0,0.0
127,440.416579,50.0,120.0,100.0,170.41658,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,9529.329728,50.0,37.6433,2236.01202,18321.32967,0.0,0.0,0.0,0.0,0.0
128,466.761468,100.0,120.0,100.0,146.76147,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,8595.277152,50.0,23.65511,1405.113534,19417.277069,0.0,0.0,0.0,0.0,0.0
129,496.350801,150.0,120.0,100.0,126.3508,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,7796.19328,50.0,20.41067,1212.393798,20648.193322,0.0,0.0,0.0,0.0,0.0
130,521.870674,250.0,105.0,100.0,66.870674,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,5391.820038,100.0,74.480126,3533.119484,21709.820047,0.0,0.0,0.0,0.0,0.0
