Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Shadow Price ($/MWh),Production Cost ($),Market Cost ($),Curtailment (MWh)
1,435.457214,0.0,180.0,100.0,155.45721,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,8977.019936,18115.020102,0.0
2,422.303309,0.0,150.0,100.0,172.30331,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,9617.817696,17567.817646,0.0
3,409.807563,0.0,135.0,100.0,174.80756,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,9691.994496,17047.994621,0.0
4,405.181912,0.0,135.0,100.0,170.18191,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,9499.567456,16855.567548,0.0
5,400.07423,0.0,135.0,100.0,165.07423,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,9287.087968,16643.08796,0.0
6,385.205404,0.0,120.0,100.0,165.2054,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,9262.54464,16024.544815,0.0
7,384.491626,100.0,120.0,100.0,64.491626,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,5172.851642,15994.85165,0.0
8,391.629404,200.0,120.0,71.629404,0.0,0.0,200.0,120.0,100.0,600.0,1000.0,21.5,21.5,1980.032186,8420.032195,0.0
9,411.856198,300.0,111.8562,0.0,0.0,0.0,300.0,120.0,100.0,600.0,1000.0,2.0,2.0,523.7124,823.712395,8.1438
10,436.133912,436.13391,0.0,0.0,0.0,0.0,500.0,105.0,100.0,600.0,1000.0,1.0,1.0,436.13391,436.133912,168.86609
11,464.981658,464.98166,0.0,0.0,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,1.0,1.0,464.98166,464.981658,240.01834
12,477.829658,477.82966,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,477.82966,477.829658,362.17034
13,478.265341,478.26534,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,478.26534,478.265341,511.73466
14,477.857468,477.85747,0.0,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,1.0,1.0,477.85747,477.857468,312.14253
15,483.345214,483.34521,0.0,0.0,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,1.0,1.0,483.34521,483.345214,191.65479
16,502.904579,500.0,2.904579,0.0,0.0,0.0,500.0,75.0,100.0,600.0,1000.0,2.0,2.0,505.809158,1005.809158,72.095421
17,532.280706,400.0,60.0,72.280706,0.0,0.0,400.0,60.0,100.0,600.0,1000.0,21.5,21.5,2074.035179,11444.035179,0.0
18,544.646674,300.0,45.0,100.0,99.646674,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,6685.301638,22657.301647,0.0
19,535.53442,100.0,60.0,100.0,275.53442,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,13832.231872,22278.23188,0.0
20,517.625087,0.0,60.0,100.0,357.62509,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,17147.203744,21533.203611,0.0
21,508.10496,0.0,90.0,100.0,318.10496,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,15563.166336,21137.166336,0.0
22,507.391182,0.0,120.0,100.0,287.39118,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,14345.473088,21107.473171,0.0
23,477.227119,0.0,150.0,100.0,227.22712,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,11902.648192,19852.648134,0.0
24,449.491753,0.0,225.0,100.0,124.49175,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,7778.8568,18698.856933,0.0
25,432.240579,0.0,180.0,100.0,152.24058,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,8843.208128,17981.208086,0.0
26,426.048325,0.0,150.0,100.0,176.04832,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,9773.610112,17723.610303,0.0
27,427.309023,0.0,135.0,100.0,192.30902,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,10420.055232,17776.055357,0.0
28,435.800198,0.0,135.0,100.0,200.8002,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,10773.28832,18129.288228,0.0
29,454.145214,0.0,135.0,100.0,219.14521,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11536.440736,18892.440902,0.0
30,497.518801,0.0,120.0,100.0,277.5188,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,13934.78208,20696.78213,0.0
31,546.000071,100.0,120.0,100.0,226.00007,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,11891.602912,22713.602945,0.0
32,577.869785,200.0,120.0,100.0,157.86979,0.0,200.0,120.0,100.0,600.0,1000.0,41.6,41.6,9157.383264,24039.383073,0.0
33,590.838293,300.0,120.0,100.0,70.838293,0.0,300.0,120.0,100.0,600.0,1000.0,41.6,41.6,5636.872989,24578.873005,0.0
34,604.872833,500.0,104.87283,0.0,0.0,0.0,500.0,105.0,100.0,600.0,1000.0,2.0,2.0,709.74566,1209.745666,0.12717
35,617.32223,600.0,17.32223,0.0,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,2.0,2.0,634.64446,1234.64446,87.67777
36,623.069531,623.06953,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,623.06953,623.069531,216.93047
37,618.073087,618.07309,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,618.07309,618.073087,371.92691
38,613.465976,613.46598,0.0,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,1.0,1.0,613.46598,613.465976,176.53402
39,611.751055,600.0,11.751055,0.0,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,2.0,2.0,623.50211,1223.50211,63.248945
40,622.911944,500.0,75.0,47.911944,0.0,0.0,500.0,75.0,100.0,600.0,1000.0,21.5,21.5,1680.106796,13392.606792,0.0
41,651.481595,400.0,60.0,100.0,91.481595,0.0,400.0,60.0,100.0,600.0,1000.0,41.6,41.6,6475.634352,27101.634344,0.0
42,652.31588,300.0,45.0,100.0,207.31588,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,11164.340608,27136.340625,0.0
43,635.092516,100.0,60.0,100.0,375.09252,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,17973.848832,26419.848649,0.0
44,598.180007,0.0,60.0,100.0,438.18001,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,20498.288416,24884.288308,0.0
45,573.281214,0.0,90.0,100.0,383.28121,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18274.498336,23848.498502,0.0
46,561.489976,0.0,120.0,100.0,341.48998,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16595.983168,23357.982985,0.0
47,523.641214,0.0,150.0,100.0,273.64121,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13833.474336,21783.474486,0.0
48,492.624325,0.0,225.0,100.0,167.62432,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,9573.171712,20493.171903,0.0
49,471.757912,0.0,180.0,100.0,191.75791,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,10487.129056,19625.129148,0.0
50,460.439436,0.0,150.0,100.0,210.43944,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,11204.280704,19154.280538,0.0
51,458.140516,0.0,135.0,100.0,223.14052,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11702.645632,19058.645449,0.0
52,467.846039,0.0,135.0,100.0,232.84604,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12106.395264,19462.395239,0.0
53,484.874738,0.0,135.0,100.0,249.87474,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12814.789184,20170.789092,0.0
54,523.455817,0.0,120.0,100.0,303.45582,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,15013.762112,21775.761996,0.0
55,570.630039,100.0,120.0,100.0,250.63004,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,12916.209664,23738.209622,0.0
56,597.679436,200.0,120.0,100.0,177.67944,0.0,200.0,120.0,100.0,600.0,1000.0,41.6,41.6,9981.464704,24863.464529,0.0
57,613.855309,300.0,120.0,100.0,93.855309,0.0,300.0,120.0,100.0,600.0,1000.0,41.6,41.6,6594.380854,25536.380863,0.0
58,631.838801,500.0,105.0,26.838801,0.0,0.0,500.0,105.0,100.0,600.0,1000.0,21.5,21.5,1287.034222,13584.534217,0.0
59,649.025087,600.0,49.025087,0.0,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,2.0,2.0,698.050174,1298.050174,55.974913
60,650.137468,650.13747,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,650.13747,650.137468,189.86253
61,642.610357,642.61036,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,642.61036,642.610357,347.38964
62,629.966293,629.96629,0.0,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,1.0,1.0,629.96629,629.966293,160.03371
63,623.959436,600.0,23.959436,0.0,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,2.0,2.0,647.918872,1247.918872,51.040564
64,629.873595,500.0,75.0,54.873595,0.0,0.0,500.0,75.0,100.0,600.0,1000.0,21.5,21.5,1829.782292,13542.282292,0.0
65,651.036643,400.0,60.0,100.0,91.036643,0.0,400.0,60.0,100.0,600.0,1000.0,41.6,41.6,6457.124349,27083.124332,0.0
66,649.015817,300.0,45.0,100.0,204.01582,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,11027.058112,26999.057979,0.0
67,629.039309,100.0,60.0,100.0,369.03931,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,17722.035296,26168.035246,0.0
68,592.312198,0.0,60.0,100.0,432.3122,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,20254.18752,24640.18742,0.0
69,571.362356,0.0,90.0,100.0,381.36236,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18194.674176,23768.674026,0.0
70,556.623309,0.0,120.0,100.0,336.62331,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16393.529696,23155.529654,0.0
71,514.176706,0.0,150.0,100.0,264.17671,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13439.751136,21389.750953,0.0
72,482.835373,0.0,225.0,100.0,157.83537,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,9165.951392,20085.9515,0.0
73,457.788262,0.0,180.0,100.0,177.78826,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,9905.991616,19043.991683,0.0
74,448.268134,0.0,150.0,100.0,198.26813,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,10697.954208,18647.954383,0.0
75,451.985341,0.0,135.0,100.0,216.98534,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11446.590144,18802.590169,0.0
76,463.12769,0.0,135.0,100.0,228.12769,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11910.111904,19266.111896,0.0
77,486.765785,0.0,135.0,100.0,251.76579,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12893.456864,20249.456673,0.0
78,533.884388,0.0,120.0,100.0,313.88439,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,15447.590624,22209.590557,0.0
79,583.283372,100.0,120.0,100.0,263.28337,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,13442.588192,24264.588292,0.0
80,615.866864,200.0,120.0,100.0,195.86686,0.0,200.0,120.0,100.0,600.0,1000.0,41.6,41.6,10738.061376,25620.061559,0.0
81,633.69277,300.0,120.0,100.0,113.69277,0.0,300.0,120.0,100.0,600.0,1000.0,41.6,41.6,7419.619232,26361.619215,0.0
82,650.721468,500.0,105.0,45.721468,0.0,0.0,500.0,105.0,100.0,600.0,1000.0,21.5,21.5,1693.011562,13990.511562,0.0
83,667.342293,600.0,67.342293,0.0,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,2.0,2.0,734.684586,1334.684586,37.657707
84,665.441975,665.44198,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,665.44198,665.441975,174.55802
85,645.33569,645.33569,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,645.33569,645.33569,344.66431
86,627.79715,627.79715,0.0,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,1.0,1.0,627.79715,627.79715,162.20285
87,621.317531,600.0,21.317531,0.0,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,2.0,2.0,642.635062,1242.635063,53.682469
88,626.703309,500.0,75.0,51.703309,0.0,0.0,500.0,75.0,100.0,600.0,1000.0,21.5,21.5,1761.621144,13474.121144,0.0
89,643.129468,400.0,60.0,100.0,83.129468,0.0,400.0,60.0,100.0,600.0,1000.0,41.6,41.6,6128.185869,26754.185852,0.0
90,637.521214,300.0,45.0,100.0,192.52121,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,10548.882336,26520.882486,0.0
91,616.617722,100.0,60.0,100.0,356.61772,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,17205.297152,25651.297227,0.0
92,580.678547,0.0,60.0,100.0,420.67855,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,19770.22768,24156.227547,0.0
93,558.30115,0.0,90.0,100.0,368.30115,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,17651.32784,23225.327848,0.0
94,543.812389,0.0,120.0,100.0,323.81239,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,15860.595424,22622.595366,0.0
95,511.0435,0.0,150.0,100.0,261.0435,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13309.4096,21259.409583,0.0
96,476.383563,0.0,225.0,100.0,151.38356,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,8897.556096,19817.556221,0.0
97,456.286547,0.0,180.0,100.0,176.28655,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,9843.52048,18981.520347,0.0
98,445.895055,0.0,150.0,100.0,195.89506,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,10599.234496,18549.234288,0.0
99,447.34115,0.0,135.0,100.0,212.34115,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11253.39184,18609.391857,0.0
100,453.487055,0.0,135.0,100.0,218.48705,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11509.06128,18865.06148,0.0
101,455.164896,0.0,135.0,100.0,220.1649,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11578.85984,18934.859674,0.0
102,458.372261,0.0,120.0,100.0,238.37226,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,12306.286016,19068.286074,0.0
103,484.939627,100.0,120.0,100.0,164.93963,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,9351.488608,20173.488467,0.0
104,519.553214,200.0,120.0,100.0,99.553214,0.0,200.0,120.0,100.0,600.0,1000.0,41.6,41.6,6731.413702,21613.413694,0.0
105,551.358039,300.0,120.0,100.0,31.358039,0.0,300.0,120.0,100.0,600.0,1000.0,41.6,41.6,3994.494422,22936.494422,0.0
106,577.276516,500.0,77.276516,0.0,0.0,0.0,500.0,105.0,100.0,600.0,1000.0,2.0,2.0,654.553032,1154.553031,27.723484
107,595.195118,595.19512,0.0,0.0,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,1.0,1.0,595.19512,595.195118,109.80488
108,597.160325,597.16032,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,597.16032,597.160325,242.83968
109,587.019119,587.01912,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,587.01912,587.019119,402.98088
110,575.774801,575.7748,0.0,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,1.0,1.0,575.7748,575.774801,214.2252
111,575.22788,575.22788,0.0,0.0,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,1.0,1.0,575.22788,575.22788,99.77212
112,589.642484,500.0,75.0,14.642484,0.0,0.0,500.0,75.0,100.0,600.0,1000.0,21.5,21.5,964.813406,12677.313402,0.0
113,618.582928,400.0,60.0,100.0,58.582928,0.0,400.0,60.0,100.0,600.0,1000.0,41.6,41.6,5107.049805,25733.049813,0.0
114,622.53188,300.0,45.0,100.0,177.53188,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,9925.326208,25897.326225,0.0
115,606.003754,100.0,60.0,100.0,346.00375,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,16763.756,25209.75615,0.0
116,575.83042,0.0,60.0,100.0,415.83042,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,19568.545472,23954.54548,0.0
117,556.808706,0.0,90.0,100.0,366.80871,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,17589.242336,23163.24217,0.0
118,553.267627,0.0,120.0,100.0,333.26763,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16253.933408,23015.933267,0.0
119,522.185849,0.0,150.0,100.0,272.18585,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13772.93136,21722.93131,0.0
120,481.305848,0.0,225.0,100.0,156.30585,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,9102.32336,20022.323293,0.0
121,452.995753,0.0,180.0,100.0,172.99575,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,9706.6232,18844.623333,0.0
122,442.873087,0.0,150.0,100.0,192.87309,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,10473.520544,18423.520403,0.0
123,443.206801,0.0,135.0,100.0,208.2068,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11081.40288,18437.40293,0.0
124,444.105976,0.0,135.0,100.0,209.10598,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,11118.808768,18474.808585,0.0
125,436.912579,0.0,135.0,100.0,201.91258,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,10819.563328,18175.56327,0.0
126,428.05988,0.0,120.0,100.0,208.05988,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,11045.291008,17807.291025,0.0
127,440.416579,100.0,120.0,100.0,120.41658,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,7499.329728,18321.32967,0.0
128,466.761468,200.0,120.0,100.0,46.761468,0.0,200.0,120.0,100.0,600.0,1000.0,41.6,41.6,4535.277069,19417.277069,0.0
129,496.350801,300.0,120.0,76.350801,0.0,0.0,300.0,120.0,100.0,600.0,1000.0,21.5,21.5,2181.542222,10671.542222,0.0
130,521.870674,500.0,21.870674,0.0,0.0,0.0,500.0,105.0,100.0,600.0,1000.0,2.0,2.0,543.741348,1043.741348,83.129326
131,550.15296,550.15296,0.0,0.0,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,1.0,1.0,550.15296,550.15296,154.84704
132,553.230547,553.23055,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,553.23055,553.230547,286.76945
133,536.758039,536.75804,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,536.75804,536.758039,453.24196
134,525.272706,525.27271,0.0,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,1.0,1.0,525.27271,525.272706,264.72729
135,526.125531,526.12553,0.0,0.0,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,1.0,1.0,526.12553,526.125531,148.87447
136,547.594484,500.0,47.594484,0.0,0.0,0.0,500.0,75.0,100.0,600.0,1000.0,2.0,2.0,595.188968,1095.188968,27.405516
137,580.317023,400.0,60.0,100.0,20.317023,0.0,400.0,60.0,100.0,600.0,1000.0,41.6,41.6,3515.188157,24141.188173,0.0
138,592.228769,300.0,45.0,100.0,147.22877,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,8664.716832,24636.716807,0.0
139,581.957785,100.0,60.0,100.0,321.95779,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,15763.444064,24209.443864,0.0
140,560.405404,0.0,60.0,100.0,400.4054,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,18926.86464,23312.864815,0.0
141,550.431055,0.0,90.0,100.0,360.43106,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,17323.932096,22897.931896,0.0
142,551.367309,0.0,120.0,100.0,331.36731,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,16174.880096,22936.880054,0.0
143,516.503436,0.0,150.0,100.0,266.50344,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13536.543104,21486.542938,0.0
144,484.031182,0.0,225.0,100.0,159.03118,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,9215.697088,20135.69718,0.0
145,464.963119,0.0,180.0,100.0,184.96312,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,10204.465792,19342.465734,0.0
146,461.171753,0.0,150.0,100.0,211.17175,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,11234.7448,19184.744941,0.0
147,467.048833,0.0,135.0,100.0,232.04883,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12073.231328,19429.231436,0.0
148,486.311563,0.0,135.0,100.0,251.31156,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,12874.560896,20230.561029,0.0
149,524.957531,0.0,135.0,100.0,289.95753,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14482.233248,21838.233306,0.0
150,601.415182,0.0,120.0,100.0,381.41518,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,18256.871488,25018.87158,0.0
151,674.452261,100.0,120.0,100.0,354.45226,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,17235.214016,28057.214066,0.0
152,698.980261,200.0,120.0,100.0,278.98026,0.0,200.0,120.0,100.0,600.0,1000.0,41.6,41.6,14195.578816,29077.578866,0.0
153,704.226992,300.0,120.0,100.0,184.22699,0.0,300.0,120.0,100.0,600.0,1000.0,41.6,41.6,10353.842784,29295.842859,0.0
154,711.123754,500.0,105.0,100.0,6.123754,0.0,500.0,105.0,100.0,600.0,1000.0,41.6,41.6,3114.74815,29582.74815,0.0
155,721.811881,600.0,105.0,16.811881,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,21.5,21.5,1171.455442,15518.955433,0.0
156,718.734293,718.73429,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,718.73429,718.734293,121.26571
157,716.110928,716.11093,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,716.11093,716.110928,273.88907
158,707.054293,700.0,7.054293,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,2.0,2.0,714.108586,1414.108586,82.945707
159,702.169087,600.0,75.0,27.169087,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,21.5,21.5,1334.135371,15096.635362,0.0
160,708.027626,500.0,75.0,100.0,33.027626,0.0,500.0,75.0,100.0,600.0,1000.0,41.6,41.6,4173.949242,29453.949258,0.0
161,729.839563,400.0,60.0,100.0,169.83956,0.0,400.0,60.0,100.0,600.0,1000.0,41.6,41.6,9735.325696,30361.325829,0.0
162,727.281087,300.0,45.0,100.0,282.28109,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,14282.893344,30254.893219,0.0
163,709.881595,100.0,60.0,100.0,449.88159,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,21085.074144,29531.074335,0.0
164,673.219372,0.0,60.0,100.0,513.21937,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,23619.925792,28005.925884,0.0
165,642.934801,0.0,90.0,100.0,452.9348,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,21172.08768,26746.08773,0.0
166,617.92477,0.0,120.0,100.0,397.92477,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,18943.670432,25705.670415,0.0
167,571.260388,0.0,150.0,100.0,321.26039,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15814.432224,23764.432149,0.0
168,536.656071,0.0,225.0,100.0,211.65607,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,11404.892512,22324.892554,0.0
169,516.327309,0.0,180.0,100.0,236.32731,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,12341.216096,21479.216054,0.0
170,510.338992,0.0,150.0,100.0,260.33899,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13280.101984,21230.102051,0.0
171,515.724769,0.0,135.0,100.0,280.72477,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14098.150432,21454.150399,0.0
172,527.35842,0.0,135.0,100.0,292.35842,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14582.110272,21938.110272,0.0
173,552.989531,0.0,135.0,100.0,317.98953,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15648.364448,23004.364506,0.0
174,622.096198,0.0,120.0,100.0,402.0962,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,19117.20192,25879.20182,0.0
175,687.124135,100.0,120.0,100.0,367.12413,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,17762.363808,28584.363999,0.0
176,702.808706,200.0,120.0,100.0,282.80871,0.0,200.0,120.0,100.0,600.0,1000.0,41.6,41.6,14354.842336,29236.842161,0.0
177,700.769341,300.0,120.0,100.0,180.76934,0.0,300.0,120.0,100.0,600.0,1000.0,41.6,41.6,10210.004544,29152.004569,0.0
178,710.72515,500.0,105.0,100.0,5.72515,0.0,500.0,105.0,100.0,600.0,1000.0,41.6,41.6,3098.166248,29566.166248,0.0
179,727.438674,600.0,105.0,22.438674,0.0,0.0,600.0,105.0,100.0,600.0,1000.0,21.5,21.5,1292.431491,15639.931491,0.0
180,724.073722,724.07372,0.0,0.0,0.0,0.0,750.0,90.0,100.0,600.0,1000.0,1.0,1.0,724.07372,724.073722,115.92628
181,720.801468,720.80147,0.0,0.0,0.0,0.0,900.0,90.0,100.0,600.0,1000.0,1.0,1.0,720.80147,720.801468,269.19853
182,712.579118,700.0,12.579118,0.0,0.0,0.0,700.0,90.0,100.0,600.0,1000.0,2.0,2.0,725.158236,1425.158237,77.420882
183,708.797023,600.0,75.0,33.797023,0.0,0.0,600.0,75.0,100.0,600.0,1000.0,21.5,21.5,1476.635994,15239.135999,0.0
184,710.437785,500.0,75.0,100.0,35.437785,0.0,500.0,75.0,100.0,600.0,1000.0,41.6,41.6,4274.211856,29554.211856,0.0
185,731.971627,400.0,60.0,100.0,171.97163,0.0,400.0,60.0,100.0,600.0,1000.0,41.6,41.6,9824.019808,30450.019667,0.0
186,729.45023,300.0,45.0,100.0,284.45023,0.0,300.0,45.0,100.0,600.0,1000.0,41.6,41.6,14373.129568,30345.12956,0.0
187,711.346229,100.0,60.0,100.0,451.34623,0.0,100.0,60.0,100.0,600.0,1000.0,41.6,41.6,21146.003168,29592.003143,0.0
188,676.639944,0.0,60.0,100.0,516.63994,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,23762.221504,28148.22167,0.0
189,647.10623,0.0,90.0,100.0,457.10623,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,21345.619168,26919.61916,0.0
