Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Highest Running Cost ($/MWh),Production Cost ($),Ramp Up (MWh),Ramp Down (MWh),Ramp Cost ($),Market Cost ($),Unserved Energy (MWh),Unserved Cost ($),Spill (MWh),Spill Cost ($),Curtailment (MWh)
203,739.758293,300.0,105.0,100.0,234.75829,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,12425.944864,50.0,37.16127,981.057528,30773.945005,0.0,0.0,0.0,0.0,0.0
204,732.555626,375.0,90.0,100.0,167.55563,0.0,375.0,90.0,100.0,600.0,1000.0,28.4,41.6,9675.314208,75.0,82.20266,1774.150224,20804.57979,0.0,0.0,0.0,0.0,0.0
205,730.544071,450.0,12.988444,100.0,167.55563,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,9596.291096,75.0,77.011556,0.0,1461.088141,0.0,0.0,0.0,0.0,77.011556
206,721.561595,350.0,90.0,100.0,181.56159,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,10232.962144,91.017516,100.0,369.757344,30016.962344,0.0,0.0,0.0,0.0,0.0
207,715.601087,300.0,75.0,100.0,240.60109,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12609.005344,59.0395,65.0,1558.6428,29769.005211,0.0,0.0,0.0,0.0,0.0
208,717.436516,250.0,75.0,100.0,292.43652,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14715.359232,51.83543,50.0,1368.455352,29845.359049,0.0,0.0,0.0,0.0,0.0
209,733.176706,200.0,60.0,100.0,373.17671,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17994.151136,80.74019,65.0,2131.541016,30500.150953,0.0,0.0,0.0,0.0,0.0
210,725.862801,150.0,45.0,100.0,430.8628,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20313.89248,57.68609,65.0,1522.912776,30195.892522,0.0,0.0,0.0,0.0,0.0
211,704.458738,50.0,60.0,100.0,494.45874,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,22889.483584,78.59594,100.0,1678.932816,42267.524256,0.0,0.0,0.0,0.0,0.0
212,665.367817,0.0,60.0,100.0,494.45874,10.90908,0.0,60.0,100.0,600.0,1000.0,76.0,76.0,23668.573664,10.90908,50.0,0.0,50567.954107,0.0,0.0,0.0,0.0,0.0
213,632.756515,0.0,90.0,100.0,442.75652,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,20748.671232,30.0,62.6113,1364.938608,26322.671032,0.0,0.0,0.0,0.0,0.0
214,609.999055,0.0,120.0,100.0,389.99906,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,18613.960896,30.0,52.75746,1392.796944,25375.960696,0.0,0.0,0.0,0.0,0.0
215,562.426229,0.0,150.0,100.0,312.42623,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15446.931168,30.0,77.57283,2047.922712,23396.931143,0.0,0.0,0.0,0.0,0.0
216,530.055944,0.0,196.37981,100.0,233.67613,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,12263.686628,46.37981,78.7501,2079.00264,1060.111888,0.0,0.0,0.0,0.0,28.62019
217,513.676135,0.0,180.0,100.0,233.67613,0.0,0.0,180.0,100.0,600.0,1000.0,28.4,41.6,12230.927008,0.0,16.37981,0.0,14588.402223,0.0,0.0,0.0,0.0,0.0
218,505.045912,0.0,150.0,100.0,255.04591,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13059.909856,21.36978,30.0,564.162192,21009.909948,0.0,0.0,0.0,0.0,0.0
219,508.438674,0.0,135.0,100.0,273.43867,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,13795.048672,18.39276,15.0,485.568864,21151.048838,0.0,0.0,0.0,0.0,0.0
220,515.780389,0.0,135.0,100.0,280.78039,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14100.464224,7.34172,0.0,193.821408,21456.464166,0.0,0.0,0.0,0.0,0.0
221,539.863436,0.0,135.0,100.0,304.86344,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15102.319104,24.08305,0.0,635.79252,22458.318929,0.0,0.0,0.0,0.0,0.0
222,609.452134,0.0,120.0,100.0,389.45213,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,18591.208608,84.58869,15.0,2233.141416,36567.128052,0.0,0.0,0.0,0.0,0.0
223,678.503182,50.0,120.0,100.0,389.45213,19.051048,50.0,120.0,100.0,600.0,1000.0,76.0,76.0,20089.088256,69.051048,0.0,0.0,51566.241847,0.0,0.0,0.0,0.0,0.0
224,700.24096,100.0,120.0,100.0,380.24096,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,18308.023936,50.0,28.262218,243.174888,29130.023919,0.0,0.0,0.0,0.0,0.0
225,700.713722,150.0,120.0,100.0,330.71372,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,16297.690752,50.0,49.52724,1307.519136,29149.690827,0.0,0.0,0.0,0.0,0.0
226,707.156261,250.0,105.0,100.0,252.15626,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,13099.700416,100.0,93.55746,2073.916944,29417.700474,0.0,0.0,0.0,0.0,0.0
227,715.322992,300.0,105.0,100.0,210.32299,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,11409.436384,50.0,41.83327,1104.398328,29757.436451,0.0,0.0,0.0,0.0,0.0
228,711.540896,375.0,90.0,100.0,146.5409,0.0,375.0,90.0,100.0,600.0,1000.0,28.4,41.6,8801.10144,75.0,78.78209,1683.847176,20207.761458,0.0,0.0,0.0,0.0,0.0
229,708.834103,450.0,12.293206,100.0,146.5409,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,8720.687852,75.0,77.706794,0.0,1417.668205,0.0,0.0,0.0,0.0,77.706794
230,705.061277,350.0,90.0,100.0,165.06128,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,9546.549248,96.227174,100.0,488.938032,29330.54914,0.0,0.0,0.0,0.0,0.0
231,704.134293,300.0,75.0,100.0,229.13429,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12131.986464,64.07301,65.0,1691.527464,29291.986589,0.0,0.0,0.0,0.0,0.0
232,708.175944,250.0,75.0,100.0,283.17594,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14330.119104,54.04165,50.0,1426.69956,29460.11927,0.0,0.0,0.0,0.0,0.0
233,730.979753,200.0,60.0,100.0,370.97975,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17902.7576,87.80381,65.0,2318.020584,30408.757741,0.0,0.0,0.0,0.0,0.0
234,728.30077,150.0,45.0,100.0,433.30077,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20415.312032,62.32102,65.0,1645.274928,30297.312015,0.0,0.0,0.0,0.0,0.0
235,713.876896,50.0,60.0,100.0,503.8769,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,23281.27904,85.57613,100.0,1863.209832,42832.613772,0.0,0.0,0.0,0.0,0.0
236,679.838039,0.0,60.0,100.0,503.8769,15.961143,0.0,60.0,100.0,600.0,1000.0,76.0,76.0,24444.325908,15.961143,50.0,0.0,51667.690994,0.0,0.0,0.0,0.0,0.0
237,649.590547,0.0,90.0,100.0,459.59055,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,21448.96688,30.0,60.247493,1169.15964,27022.966764,0.0,0.0,0.0,0.0,0.0
238,629.252515,0.0,120.0,100.0,409.25252,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,19414.904832,30.0,50.33803,1328.923992,26176.904632,0.0,0.0,0.0,0.0,0.0
239,584.859245,0.0,150.0,100.0,334.85925,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,16380.1448,30.0,74.39327,1963.982328,24330.144609,0.0,0.0,0.0,0.0,0.0
240,554.760071,0.0,199.38324,100.0,255.37683,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,13172.442608,49.38324,79.48242,2098.335888,1109.520142,0.0,0.0,0.0,0.0,25.61676
241,535.376833,0.0,180.0,100.0,255.37683,0.0,0.0,180.0,100.0,600.0,1000.0,28.4,41.6,13133.676128,0.0,19.38324,0.0,15204.702046,0.0,0.0,0.0,0.0,0.0
242,524.243753,0.0,150.0,100.0,274.24375,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13858.54,18.86692,30.0,498.086688,21808.540141,0.0,0.0,0.0,0.0,0.0
243,524.253023,0.0,135.0,100.0,289.25302,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14452.925632,15.00927,15.0,396.244728,21808.925773,0.0,0.0,0.0,0.0,0.0
244,530.945849,0.0,135.0,100.0,295.94585,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14731.34736,6.69283,0.0,176.690712,22087.34731,0.0,0.0,0.0,0.0,0.0
245,552.980261,0.0,135.0,100.0,317.98026,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15647.978816,22.03441,0.0,581.708424,23003.978874,0.0,0.0,0.0,0.0,0.0
246,618.592198,0.0,120.0,100.0,398.5922,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,18971.43552,80.61194,15.0,2128.155216,37115.531856,0.0,0.0,0.0,0.0,0.0
247,685.761468,50.0,120.0,100.0,398.5922,17.16927,50.0,120.0,100.0,600.0,1000.0,76.0,76.0,20326.30004,67.16927,0.0,0.0,52117.871568,0.0,0.0,0.0,0.0,0.0
248,710.688071,100.0,120.0,100.0,390.68807,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,18742.623712,50.0,25.0734,208.669032,29564.623745,0.0,0.0,0.0,0.0,0.0
249,707.944198,150.0,120.0,100.0,337.9442,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,16598.47872,50.0,52.74387,1392.438168,29450.47862,0.0,0.0,0.0,0.0,0.0
250,715.146865,250.0,105.0,100.0,260.14686,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,13432.109376,100.0,92.79734,2053.849776,29750.109567,0.0,0.0,0.0,0.0,0.0
251,722.896452,300.0,105.0,100.0,217.89645,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,11724.49232,50.0,42.25041,1115.410824,30072.492403,0.0,0.0,0.0,0.0,0.0
252,718.446928,375.0,90.0,100.0,153.44693,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,9088.392288,75.0,79.44952,1701.467328,29887.392213,0.0,0.0,0.0,0.0,0.0
253,705.589658,450.0,3.209524,100.0,152.38013,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,8945.432456,75.0,87.857276,28.16352,1411.179317,0.0,0.0,0.0,0.0,86.790476
254,692.380135,350.0,90.0,100.0,152.38013,0.0,350.0,90.0,100.0,600.0,1000.0,28.4,41.6,9019.013408,86.790476,100.0,0.0,19663.595823,0.0,0.0,0.0,0.0,0.0
255,687.170483,300.0,75.0,100.0,212.17048,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,11426.291968,59.79035,65.0,1578.46524,28586.292109,0.0,0.0,0.0,0.0,0.0
256,694.753214,250.0,75.0,100.0,269.75321,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,13771.733536,57.58273,50.0,1520.184072,28901.733694,0.0,0.0,0.0,0.0,0.0
257,723.841976,200.0,60.0,100.0,363.84198,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,17605.826368,94.08877,65.0,2483.943528,30111.826193,0.0,0.0,0.0,0.0,0.0
258,719.327563,150.0,45.0,100.0,424.32756,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20042.026496,60.48558,65.0,1596.819312,29924.026629,0.0,0.0,0.0,0.0,0.0
259,699.202738,50.0,60.0,100.0,489.20274,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,22670.833984,79.87518,100.0,1712.704752,41952.164256,0.0,0.0,0.0,0.0,0.0
260,661.11296,0.0,60.0,100.0,489.20274,11.910222,0.0,60.0,100.0,600.0,1000.0,76.0,76.0,23526.010856,11.910222,50.0,0.0,50244.584945,0.0,0.0,0.0,0.0,0.0
261,633.04388,0.0,90.0,100.0,443.04388,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,20760.625408,30.0,58.069082,1218.593904,26334.625425,0.0,0.0,0.0,0.0,0.0
262,618.249214,0.0,120.0,100.0,398.24921,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,18957.167136,30.0,44.79467,1182.579288,25719.167286,0.0,0.0,0.0,0.0,0.0
263,586.592706,0.0,150.0,100.0,336.59271,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,16452.256736,30.0,61.6565,1627.7316,24402.25657,0.0,0.0,0.0,0.0,0.0
264,557.021912,0.0,202.70184,100.0,254.32007,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,13135.118592,52.70184,82.27264,2171.997696,1114.043825,0.0,0.0,0.0,0.0,22.29816
265,534.320071,0.0,180.0,100.0,254.32007,0.0,0.0,180.0,100.0,600.0,1000.0,28.4,41.6,13089.714912,0.0,22.70184,0.0,15174.690005,0.0,0.0,0.0,0.0,0.0
266,517.99588,0.0,150.0,100.0,267.99588,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13598.628608,13.67581,30.0,361.041384,21548.628616,0.0,0.0,0.0,0.0,0.0
267,512.545214,0.0,135.0,100.0,275.17213,2.373079,0.0,135.0,100.0,600.0,1000.0,76.0,76.0,14047.514627,9.549329,15.0,189.453,38953.436249,0.0,0.0,0.0,0.0,0.0
268,510.172135,0.0,135.0,100.0,275.17213,0.0,0.0,135.0,100.0,600.0,1000.0,60.0,41.6,13867.160608,0.0,2.373079,0.0,30610.328076,0.0,0.0,0.0,0.0,0.0
269,503.108515,0.0,135.0,100.0,268.10852,0.0,0.0,135.0,100.0,600.0,1000.0,7.2,41.6,13573.314432,0.0,7.06361,186.479304,3622.381309,0.0,0.0,0.0,0.0,0.0
270,500.355373,0.0,120.0,100.0,268.10852,12.246857,0.0,120.0,100.0,600.0,1000.0,76.0,76.0,14474.075564,12.246857,15.0,0.0,38027.008318,0.0,0.0,0.0,0.0,0.0
271,531.390801,50.0,120.0,100.0,261.3908,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,13313.85728,50.0,18.964577,177.347808,22105.857322,0.0,0.0,0.0,0.0,0.0
272,565.985849,100.0,120.0,100.0,245.98585,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,12723.01136,50.0,15.40495,406.69068,23545.01131,0.0,0.0,0.0,0.0,0.0
273,590.652896,150.0,120.0,100.0,220.6529,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,11719.16064,50.0,25.33295,668.78988,24571.16049,0.0,0.0,0.0,0.0,0.0
274,607.996769,250.0,105.0,100.0,152.99677,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,8974.665632,100.0,82.65613,1786.121832,25292.665607,0.0,0.0,0.0,0.0,0.0
275,617.405658,300.0,105.0,100.0,112.40566,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,7336.075456,50.0,40.59111,1071.605304,25684.075373,0.0,0.0,0.0,0.0,0.0
276,613.577214,375.0,90.0,100.0,48.577214,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,4725.812102,75.0,78.828446,1685.070974,25524.812102,0.0,0.0,0.0,0.0,0.0
277,596.418737,450.0,2.273269,100.0,44.145468,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,4440.998008,75.0,92.158477,116.998094,1192.837475,0.0,0.0,0.0,0.0,87.726731
278,584.145468,350.0,90.0,100.0,44.145468,0.0,350.0,90.0,100.0,600.0,1000.0,28.4,41.6,4516.451469,87.726731,100.0,0.0,16589.731291,0.0,0.0,0.0,0.0,0.0
279,583.255563,300.0,75.0,100.0,108.25556,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,7103.431296,64.110092,65.0,1692.506429,24263.431421,0.0,0.0,0.0,0.0,0.0
280,593.202103,250.0,75.0,100.0,168.2021,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,9547.20736,59.94654,50.0,1582.588656,24677.207468,0.0,0.0,0.0,0.0,0.0
281,634.035754,200.0,60.0,100.0,274.03575,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,13869.8872,105.83365,65.0,2794.00836,26375.88735,0.0,0.0,0.0,0.0,0.0
282,642.350801,150.0,45.0,100.0,347.3508,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,16839.79328,73.31505,65.0,1935.51732,26721.793313,0.0,0.0,0.0,0.0,0.0
283,626.944325,50.0,60.0,100.0,416.94432,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,19664.883712,84.59352,100.0,1837.268928,37616.659488,0.0,0.0,0.0,0.0,0.0
284,591.357404,0.0,60.0,100.0,416.94432,14.41308,0.0,60.0,100.0,600.0,1000.0,76.0,76.0,20710.277792,14.41308,50.0,0.0,44943.162734,0.0,0.0,0.0,0.0,0.0
285,573.763246,0.0,90.0,100.0,383.76325,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18294.5512,30.0,47.59415,875.980248,23868.551017,0.0,0.0,0.0,0.0,0.0
286,575.505976,0.0,120.0,100.0,355.50598,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,17179.048768,30.0,28.25727,745.991928,23941.048585,0.0,0.0,0.0,0.0,0.0
287,552.665087,0.0,150.0,100.0,302.66509,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15040.867744,30.0,52.84089,1394.999496,22990.867611,0.0,0.0,0.0,0.0,0.0
288,527.089595,0.0,202.58133,100.0,224.50826,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,11894.706276,52.58133,78.15683,2063.340312,1054.17919,0.0,0.0,0.0,0.0,22.41867
289,504.508261,0.0,180.0,100.0,224.50826,0.0,0.0,180.0,100.0,600.0,1000.0,28.4,41.6,11849.543616,0.0,22.58133,0.0,14328.034618,0.0,0.0,0.0,0.0,0.0
290,493.189785,0.0,150.0,100.0,243.18979,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,12566.695264,18.68153,30.0,493.192392,20516.695056,0.0,0.0,0.0,0.0,0.0
291,485.050865,0.0,135.0,100.0,246.09264,3.958222,0.0,135.0,100.0,600.0,1000.0,76.0,76.0,12958.278711,6.861072,15.0,76.63524,36863.865725,0.0,0.0,0.0,0.0,0.0
292,481.092643,0.0,135.0,100.0,246.09264,0.0,0.0,135.0,100.0,600.0,1000.0,60.0,41.6,12657.453824,0.0,3.958222,0.0,28865.558556,0.0,0.0,0.0,0.0,0.0
293,471.183182,0.0,135.0,100.0,236.18318,0.0,0.0,135.0,100.0,600.0,1000.0,7.2,41.6,12245.220288,0.0,9.90946,261.609744,3392.518909,0.0,0.0,0.0,0.0,0.0
294,458.066357,0.0,120.0,100.0,236.18318,1.883175,0.0,120.0,100.0,600.0,1000.0,76.0,76.0,12358.341588,1.883175,15.0,0.0,34813.043117,0.0,0.0,0.0,0.0,0.0
295,470.293277,50.0,120.0,100.0,200.29328,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,10772.200448,50.0,37.773075,947.49336,19564.20034,0.0,0.0,0.0,0.0,0.0
296,491.465595,100.0,120.0,100.0,171.4656,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,9622.96896,50.0,28.82768,761.050752,20444.968752,0.0,0.0,0.0,0.0,0.0
297,522.482483,150.0,120.0,100.0,152.48248,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,8883.271168,50.0,18.98312,501.154368,21735.271309,0.0,0.0,0.0,0.0,0.0
298,550.013912,250.0,105.0,100.0,95.013912,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,6562.578739,100.0,72.468568,1517.170195,22880.578756,0.0,0.0,0.0,0.0,0.0
299,574.755119,300.0,105.0,100.0,69.755119,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,5561.81295,50.0,25.258793,666.832135,23909.812942,0.0,0.0,0.0,0.0,0.0
300,578.16642,375.0,90.0,100.0,13.16642,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,3252.723072,75.0,71.588699,1493.941654,24051.723072,0.0,0.0,0.0,0.0,0.0
301,561.953468,450.0,3.932572,100.0,8.020896,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,2941.534417,75.0,91.212952,135.841834,1123.906936,0.0,0.0,0.0,0.0,86.067428
302,548.020896,350.0,90.0,100.0,8.020896,0.0,350.0,90.0,100.0,600.0,1000.0,28.4,41.6,3013.669274,86.067428,100.0,0.0,15563.793446,0.0,0.0,0.0,0.0,0.0
303,546.139118,300.0,75.0,100.0,71.139118,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,5559.387309,63.118222,65.0,1666.321061,22719.387325,0.0,0.0,0.0,0.0,0.0
304,560.396134,250.0,75.0,100.0,135.39613,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,8182.479008,64.257012,50.0,1696.385117,23312.479183,0.0,0.0,0.0,0.0,0.0
305,601.600579,200.0,60.0,100.0,241.60058,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,12520.584128,106.20445,65.0,2803.79748,25026.58407,0.0,0.0,0.0,0.0,0.0
306,617.192452,150.0,45.0,100.0,322.19245,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,15793.20592,80.59187,65.0,2127.625368,25675.205987,0.0,0.0,0.0,0.0,0.0
307,605.206547,50.0,60.0,100.0,395.20655,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,18760.59248,88.0141,100.0,1927.57224,36312.392808,0.0,0.0,0.0,0.0,0.0
308,582.912579,0.0,60.0,100.0,395.20655,27.706032,0.0,60.0,100.0,600.0,1000.0,76.0,76.0,20816.250912,27.706032,50.0,0.0,44301.356004,0.0,0.0,0.0,0.0,0.0
309,573.49442,0.0,90.0,100.0,383.49442,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18283.367872,30.0,39.418162,309.200232,23857.367889,0.0,0.0,0.0,0.0,0.0
310,580.789785,0.0,120.0,100.0,360.78978,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,17398.854848,30.0,22.70464,599.402496,24160.855056,0.0,0.0,0.0,0.0,0.0
311,556.187626,0.0,150.0,100.0,306.18763,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15187.405408,30.0,54.60215,1441.49676,23137.40525,0.0,0.0,0.0,0.0,0.0
312,530.139373,0.0,196.87111,100.0,233.26826,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,12247.701836,46.87111,72.91937,1925.071368,1060.278745,0.0,0.0,0.0,0.0,28.12889
313,513.268261,0.0,180.0,100.0,233.26826,0.0,0.0,180.0,100.0,600.0,1000.0,28.4,41.6,12213.959616,0.0,16.87111,0.0,14576.818618,0.0,0.0,0.0,0.0,0.0
314,504.406293,0.0,150.0,100.0,254.40629,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13033.301664,21.13803,30.0,558.043992,20983.301789,0.0,0.0,0.0,0.0,0.0
315,505.16642,0.0,135.0,100.0,270.16642,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,13658.923072,15.76013,15.0,416.067432,21014.923089,0.0,0.0,0.0,0.0,0.0
316,518.0515,0.0,135.0,100.0,283.0515,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14194.9424,12.88508,0.0,340.166112,21550.942383,0.0,0.0,0.0,0.0,0.0
317,551.358039,0.0,135.0,100.0,316.35804,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15580.494464,33.30654,0.0,879.292656,22936.494422,0.0,0.0,0.0,0.0,0.0
318,630.921087,0.0,120.0,100.0,410.92109,0.0,0.0,120.0,100.0,600.0,1000.0,60.0,41.6,19484.317344,94.56305,15.0,2496.46452,37855.26522,0.0,0.0,0.0,0.0,0.0
319,700.074103,50.0,120.0,100.0,410.92109,19.153016,50.0,120.0,100.0,600.0,1000.0,76.0,76.0,20989.94656,69.153016,0.0,0.0,53205.631798,0.0,0.0,0.0,0.0,0.0
320,725.362229,100.0,120.0,100.0,405.36223,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19353.068768,50.0,24.711876,146.753904,30175.068743,0.0,0.0,0.0,0.0,0.0
321,730.367944,150.0,120.0,100.0,360.36794,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17531.306304,50.0,44.99429,1187.849256,30383.306479,0.0,0.0,0.0,0.0,0.0
322,740.889214,250.0,105.0,100.0,285.88921,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14502.991136,100.0,89.47873,1966.238472,30820.991286,0.0,0.0,0.0,0.0,0.0
323,748.203119,300.0,105.0,100.0,243.20312,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,12777.249792,50.0,42.68609,1126.912776,31125.249742,0.0,0.0,0.0,0.0,0.0
324,745.422166,375.0,90.0,100.0,180.42217,0.0,375.0,90.0,100.0,600.0,1000.0,28.4,41.6,10210.562272,75.0,77.78095,1657.41708,21169.98952,0.0,0.0,0.0,0.0,0.0
325,741.408325,450.0,10.986158,100.0,180.42217,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,10127.534588,75.0,79.013842,0.0,1482.816649,0.0,0.0,0.0,0.0,79.013842
326,733.046928,350.0,90.0,100.0,193.04693,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,10710.752288,91.638602,100.0,333.293664,30494.752205,0.0,0.0,0.0,0.0,0.0
327,728.004134,300.0,75.0,100.0,253.00413,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,13124.971808,59.9572,65.0,1582.87008,30284.971991,0.0,0.0,0.0,0.0,0.0
328,723.628769,250.0,75.0,100.0,298.62877,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14972.956832,45.62464,50.0,1204.490496,30102.956807,0.0,0.0,0.0,0.0,0.0
329,748.861277,200.0,60.0,100.0,388.86128,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18646.629248,90.23251,65.0,2382.138264,31152.62914,0.0,0.0,0.0,0.0,0.0
330,748.805658,150.0,45.0,100.0,453.80566,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21268.315456,64.94438,65.0,1714.531632,31150.315373,0.0,0.0,0.0,0.0,0.0
331,731.999436,50.0,60.0,100.0,521.99944,0.0,50.0,60.0,100.0,600.0,1000.0,60.0,41.6,24035.176704,83.19378,100.0,1800.315792,43919.96616,0.0,0.0,0.0,0.0,0.0
332,698.155246,0.0,60.0,100.0,521.99944,16.15581,0.0,60.0,100.0,600.0,1000.0,76.0,76.0,25213.018264,16.15581,50.0,0.0,53059.798666,0.0,0.0,0.0,0.0,0.0
333,671.152198,0.0,90.0,100.0,481.1522,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22345.93152,30.0,57.00305,1078.367136,27919.93142,0.0,0.0,0.0,0.0,0.0
334,652.250992,0.0,120.0,100.0,432.25099,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20371.641184,30.0,48.90121,1290.991944,27133.641251,0.0,0.0,0.0,0.0,0.0
