Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Highest Running Cost ($/MWh),Production Cost ($),Ramp Up (MWh),Ramp Down (MWh),Ramp Cost ($),Market Cost ($),Unserved Energy (MWh),Unserved Cost ($),Spill (MWh),Spill Cost ($),Curtailment (MWh)
413,586.092134,250.0,150.0,100.0,86.092134,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6483.744901,24.231364,0.0,0.0,30183.744922,0.0,0.0,0.0,0.0,0.0
414,651.286928,250.0,150.0,100.0,151.28693,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9841.276895,65.194796,0.0,0.0,33541.276782,0.0,0.0,0.0,0.0,0.0
415,715.109785,250.0,150.0,100.0,215.10979,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13128.154185,63.82286,0.0,0.0,36828.153938,0.0,0.0,0.0,0.0,0.0
416,733.788515,250.0,150.0,100.0,233.78852,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14090.10878,18.67873,0.0,0.0,37790.108543,0.0,0.0,0.0,0.0,0.0
417,739.025975,250.0,150.0,100.0,239.02598,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14359.83797,5.23746,0.0,0.0,38059.837733,0.0,0.0,0.0,0.0,0.0
418,746.710674,250.0,150.0,100.0,246.71067,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14755.599505,7.68469,0.0,0.0,38455.599711,0.0,0.0,0.0,0.0,0.0
419,747.387373,250.0,150.0,100.0,247.38737,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14790.449555,0.6767,0.0,0.0,38490.449689,0.0,0.0,0.0,0.0,0.0
420,739.619246,250.0,150.0,100.0,239.61925,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14390.391375,0.0,7.76812,0.0,38090.391159,0.0,0.0,0.0,0.0,0.0
421,726.140896,250.0,150.0,100.0,226.1409,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13696.25635,0.0,13.47835,0.0,37396.256154,0.0,0.0,0.0,0.0,0.0
422,712.949912,250.0,150.0,100.0,212.94991,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13016.920365,0.0,13.19099,0.0,36716.920489,0.0,0.0,0.0,0.0,0.0
423,704.097214,250.0,150.0,100.0,204.09721,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,12561.006315,0.0,8.8527,0.0,36261.0065,0.0,0.0,0.0,0.0,0.0
424,707.638293,250.0,150.0,100.0,207.63829,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,12743.371935,3.54108,0.0,0.0,36443.37209,0.0,0.0,0.0,0.0,0.0
425,735.039944,250.0,150.0,100.0,235.03994,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14154.55691,27.40165,0.0,0.0,37854.557106,0.0,0.0,0.0,0.0,0.0
426,731.563753,250.0,150.0,100.0,231.56375,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13975.533125,0.0,3.47619,0.0,37675.53329,0.0,0.0,0.0,0.0,0.0
427,710.78077,250.0,150.0,100.0,210.78077,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,12905.209655,0.0,20.78298,0.0,36605.209634,0.0,0.0,0.0,0.0,0.0
428,675.879817,250.0,150.0,100.0,175.87982,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,11107.81073,0.0,34.90095,0.0,34807.810586,0.0,0.0,0.0,0.0,0.0
429,646.225595,250.0,150.0,100.0,146.22559,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9580.617885,0.0,29.65423,0.0,33280.618132,0.0,0.0,0.0,0.0,0.0
430,636.251246,250.0,150.0,100.0,136.25125,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9066.939375,0.0,9.97434,0.0,32766.939159,0.0,0.0,0.0,0.0,0.0
431,605.382674,250.0,150.0,100.0,105.38267,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7477.207505,0.0,30.86858,0.0,31177.207701,0.0,0.0,0.0,0.0,0.0
432,580.789785,250.0,150.0,100.0,80.789785,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6210.673928,0.0,24.592885,0.0,29910.673928,0.0,0.0,0.0,0.0,0.0
433,559.50623,250.0,150.0,100.0,59.50623,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5114.570845,0.0,21.283555,0.0,28814.570835,0.0,0.0,0.0,0.0,0.0
434,546.111309,250.0,150.0,100.0,46.111309,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,4424.732414,0.0,13.394921,0.0,28124.732414,0.0,0.0,0.0,0.0,0.0
435,533.652643,250.0,150.0,100.0,33.652643,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3783.111114,0.0,12.458666,0.0,27483.111094,0.0,0.0,0.0,0.0,0.0
436,526.626103,250.0,150.0,100.0,26.626103,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3421.244304,0.0,7.02654,0.0,27121.244284,0.0,0.0,0.0,0.0,0.0
437,519.293658,250.0,150.0,100.0,19.293658,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3043.623387,0.0,7.332445,0.0,26743.623387,0.0,0.0,0.0,0.0,0.0
438,514.695817,250.0,150.0,100.0,14.695817,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,2806.834576,0.0,4.597841,0.0,26506.834586,0.0,0.0,0.0,0.0,0.0
439,547.427626,250.0,150.0,100.0,47.427626,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,4492.522739,32.731809,0.0,0.0,28192.522749,0.0,0.0,0.0,0.0,0.0
440,579.158293,250.0,150.0,100.0,79.158293,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6126.652089,31.730667,0.0,0.0,29826.6521,0.0,0.0,0.0,0.0,0.0
441,609.822928,250.0,150.0,100.0,109.82293,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7705.880895,30.664637,0.0,0.0,31405.880802,0.0,0.0,0.0,0.0,0.0
442,627.528325,250.0,150.0,100.0,127.52832,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,8617.70848,17.70539,0.0,0.0,32317.708717,0.0,0.0,0.0,0.0,0.0
443,638.364769,250.0,150.0,100.0,138.36477,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9175.785655,10.83645,0.0,0.0,32875.785614,0.0,0.0,0.0,0.0,0.0
444,631.236262,250.0,150.0,100.0,131.23626,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,8808.66739,0.0,7.12851,0.0,32508.667472,0.0,0.0,0.0,0.0,0.0
445,615.51461,250.0,150.0,100.0,115.51461,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7999.002415,0.0,15.72165,0.0,31699.002436,0.0,0.0,0.0,0.0,0.0
446,602.369975,250.0,150.0,100.0,102.36998,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7322.05397,0.0,13.14463,0.0,31022.053733,0.0,0.0,0.0,0.0,0.0
447,603.816071,250.0,150.0,100.0,103.81607,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7396.527605,1.44609,0.0,0.0,31096.527646,0.0,0.0,0.0,0.0,0.0
448,607.588896,250.0,150.0,100.0,107.5889,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7590.82835,3.77283,0.0,0.0,31290.828144,0.0,0.0,0.0,0.0,0.0
449,648.292769,250.0,150.0,100.0,148.29277,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9687.077655,40.70387,0.0,0.0,33387.077624,0.0,0.0,0.0,0.0,0.0
450,656.922992,250.0,150.0,100.0,156.92299,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,10131.533985,8.63022,0.0,0.0,33831.534078,0.0,0.0,0.0,0.0,0.0
451,635.806293,250.0,150.0,100.0,135.80629,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9044.023935,0.0,21.1167,0.0,32744.02409,0.0,0.0,0.0,0.0,0.0
452,599.589023,250.0,150.0,100.0,99.589023,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7178.834684,0.0,36.217267,0.0,30878.834705,0.0,0.0,0.0,0.0,0.0
453,585.693531,250.0,150.0,100.0,85.693531,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6463.216846,0.0,13.895492,0.0,30163.216846,0.0,0.0,0.0,0.0,0.0
454,588.08515,250.0,150.0,100.0,88.08515,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6586.385225,2.391619,0.0,0.0,30286.385235,0.0,0.0,0.0,0.0,0.0
455,569.230293,250.0,150.0,100.0,69.230293,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5615.36009,0.0,18.854857,0.0,29315.36009,0.0,0.0,0.0,0.0,0.0
456,548.808833,250.0,150.0,100.0,48.808833,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,4563.654899,0.0,20.42146,0.0,28263.654889,0.0,0.0,0.0,0.0,0.0
457,530.612134,250.0,150.0,100.0,30.612134,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3626.524901,0.0,18.196699,0.0,27326.524911,0.0,0.0,0.0,0.0,0.0
458,516.27169,250.0,150.0,100.0,16.27169,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,2887.992035,0.0,14.340444,0.0,26587.992045,0.0,0.0,0.0,0.0,0.0
459,506.380769,250.0,150.0,100.0,6.380769,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,2378.609624,0.0,9.890921,0.0,26078.609624,0.0,0.0,0.0,0.0,0.0
460,500.346103,250.0,150.0,100.0,0.346103,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,2067.824284,0.0,6.034667,0.0,25767.824284,0.0,0.0,0.0,0.0,0.0
461,493.977722,250.0,150.0,93.977722,0.0,0.0,250.0,150.0,100.0,600.0,1000.0,15.0,15.0,1959.66583,0.0,6.368381,0.0,7409.665827,0.0,0.0,0.0,0.0,0.0
462,479.45188,250.0,150.0,79.45188,0.0,0.0,250.0,150.0,100.0,600.0,1000.0,15.0,15.0,1741.7782,0.0,14.525842,0.0,7191.778203,0.0,0.0,0.0,0.0,0.0
463,492.707753,250.0,150.0,92.707753,0.0,0.0,250.0,150.0,100.0,600.0,1000.0,15.0,15.0,1940.616295,13.255873,0.0,0.0,7390.616301,0.0,0.0,0.0,0.0,0.0
464,523.214801,250.0,150.0,100.0,23.214801,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3245.562252,30.507048,0.0,0.0,26945.562241,0.0,0.0,0.0,0.0,0.0
465,553.582801,250.0,150.0,100.0,53.582801,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,4809.514252,30.368,0.0,0.0,28509.514262,0.0,0.0,0.0,0.0,0.0
466,578.935817,250.0,150.0,100.0,78.935817,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6115.194576,25.353016,0.0,0.0,29815.194565,0.0,0.0,0.0,0.0,0.0
467,600.94242,250.0,150.0,100.0,100.94242,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7248.53463,22.006603,0.0,0.0,30948.53463,0.0,0.0,0.0,0.0,0.0
468,601.155626,250.0,150.0,100.0,101.15563,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7259.514945,0.21321,0.0,0.0,30959.51476,0.0,0.0,0.0,0.0,0.0
469,586.055055,250.0,150.0,100.0,86.055055,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6481.835332,0.0,15.100575,0.0,30181.835333,0.0,0.0,0.0,0.0,0.0
470,573.142166,250.0,150.0,100.0,73.142166,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5816.821549,0.0,12.912889,0.0,29516.82157,0.0,0.0,0.0,0.0,0.0
471,565.828261,250.0,150.0,100.0,65.828261,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5440.155442,0.0,7.313905,0.0,29140.155452,0.0,0.0,0.0,0.0,0.0
472,571.14915,250.0,150.0,100.0,71.14915,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5714.181225,5.320889,0.0,0.0,29414.181225,0.0,0.0,0.0,0.0,0.0
473,612.464833,250.0,150.0,100.0,112.46483,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7841.938745,41.31568,0.0,0.0,31541.938879,0.0,0.0,0.0,0.0,0.0
474,627.055563,250.0,150.0,100.0,127.05556,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,8593.36134,14.59073,0.0,0.0,32293.361494,0.0,0.0,0.0,0.0,0.0
475,614.35588,250.0,150.0,100.0,114.35588,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7939.32782,0.0,12.69968,0.0,31639.32783,0.0,0.0,0.0,0.0,0.0
476,590.606547,250.0,150.0,100.0,90.606547,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6716.237171,0.0,23.749333,0.0,30416.23717,0.0,0.0,0.0,0.0,0.0
477,583.719055,250.0,150.0,100.0,83.719055,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6361.531332,0.0,6.887492,0.0,30061.531343,0.0,0.0,0.0,0.0,0.0
478,591.811627,250.0,150.0,100.0,91.811627,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6778.29879,8.092572,0.0,0.0,30478.29877,0.0,0.0,0.0,0.0,0.0
479,569.156134,250.0,150.0,100.0,69.156134,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5611.540901,0.0,22.655493,0.0,29311.540911,0.0,0.0,0.0,0.0,0.0
480,546.750928,250.0,150.0,100.0,46.750928,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,4457.672792,0.0,22.405206,0.0,28157.672802,0.0,0.0,0.0,0.0,0.0
481,529.305087,250.0,150.0,100.0,29.305087,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3559.21198,0.0,17.445841,0.0,27259.21198,0.0,0.0,0.0,0.0,0.0
482,527.525277,250.0,150.0,100.0,27.525277,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3467.551766,0.0,1.77981,0.0,27167.551765,0.0,0.0,0.0,0.0,0.0
483,526.459246,250.0,150.0,100.0,26.459246,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3412.651169,0.0,1.066031,0.0,27112.651148,0.0,0.0,0.0,0.0,0.0
484,533.736071,250.0,150.0,100.0,33.736071,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,3787.407656,7.276825,0.0,0.0,27487.407646,0.0,0.0,0.0,0.0,0.0
485,564.131881,250.0,150.0,100.0,64.131881,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5352.791872,30.39581,0.0,0.0,29052.791851,0.0,0.0,0.0,0.0,0.0
486,632.858483,250.0,150.0,100.0,132.85848,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,8892.21172,68.726599,0.0,0.0,32592.211895,0.0,0.0,0.0,0.0,0.0
487,696.282737,250.0,150.0,100.0,196.28274,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,12158.56111,63.42426,0.0,0.0,35858.560976,0.0,0.0,0.0,0.0,0.0
488,718.437658,250.0,150.0,100.0,218.43766,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13299.53949,22.15492,0.0,0.0,36999.539397,0.0,0.0,0.0,0.0,0.0
489,720.458483,250.0,150.0,100.0,220.45848,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13403.61172,2.02082,0.0,0.0,37103.611895,0.0,0.0,0.0,0.0,0.0
490,730.488452,250.0,150.0,100.0,230.48845,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13920.155175,10.02997,0.0,0.0,37620.155268,0.0,0.0,0.0,0.0,0.0
491,739.674865,250.0,150.0,100.0,239.67486,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14393.25529,9.18641,0.0,0.0,38093.255527,0.0,0.0,0.0,0.0,0.0
492,737.116388,250.0,150.0,100.0,237.11639,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14261.494085,0.0,2.55847,0.0,37961.494003,0.0,0.0,0.0,0.0,0.0
493,733.278674,250.0,150.0,100.0,233.27867,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14063.851505,0.0,3.83772,0.0,37763.851701,0.0,0.0,0.0,0.0,0.0
494,723.841976,250.0,150.0,100.0,223.84198,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13577.86197,0.0,9.43669,0.0,37277.861754,0.0,0.0,0.0,0.0,0.0
495,715.41569,250.0,150.0,100.0,215.41569,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13143.908035,0.0,8.42629,0.0,36843.908025,0.0,0.0,0.0,0.0,0.0
496,709.269785,250.0,150.0,100.0,209.26979,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,12827.394185,0.0,6.1459,0.0,36527.393948,0.0,0.0,0.0,0.0,0.0
497,737.311055,250.0,150.0,100.0,237.31105,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14271.519075,28.04126,0.0,0.0,37971.519322,0.0,0.0,0.0,0.0,0.0
498,741.853277,250.0,150.0,100.0,241.85328,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14505.44392,4.54223,0.0,0.0,38205.443786,0.0,0.0,0.0,0.0,0.0
499,727.058611,250.0,150.0,100.0,227.05861,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13743.518415,0.0,14.79467,0.0,37443.518446,0.0,0.0,0.0,0.0,0.0
500,693.78915,250.0,150.0,100.0,193.78915,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,12030.141225,0.0,33.26946,0.0,35730.141225,0.0,0.0,0.0,0.0,0.0
501,667.064198,250.0,150.0,100.0,167.0642,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,10653.8063,0.0,26.72495,0.0,34353.806187,0.0,0.0,0.0,0.0,0.0
502,650.971753,250.0,150.0,100.0,150.97175,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9825.045125,0.0,16.09245,0.0,33525.04529,0.0,0.0,0.0,0.0,0.0
503,615.208706,250.0,150.0,100.0,115.20871,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7983.248565,0.0,35.76304,0.0,31683.248349,0.0,0.0,0.0,0.0,0.0
504,589.633214,250.0,150.0,100.0,89.633214,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6666.110521,0.0,25.575496,0.0,30366.110511,0.0,0.0,0.0,0.0,0.0
505,572.048325,250.0,150.0,100.0,72.048325,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5760.488738,0.0,17.584889,0.0,29460.488738,0.0,0.0,0.0,0.0,0.0
506,561.684643,250.0,150.0,100.0,61.684643,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5226.759115,0.0,10.363682,0.0,28926.759094,0.0,0.0,0.0,0.0,0.0
507,559.626737,250.0,150.0,100.0,59.626737,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5120.776956,0.0,2.057906,0.0,28820.776976,0.0,0.0,0.0,0.0,0.0
508,567.561722,250.0,150.0,100.0,67.561722,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5529.428683,7.934985,0.0,0.0,29229.428673,0.0,0.0,0.0,0.0,0.0
509,590.346992,250.0,150.0,100.0,90.346992,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6702.870088,22.78527,0.0,0.0,30402.870078,0.0,0.0,0.0,0.0,0.0
510,653.168706,250.0,150.0,100.0,153.16871,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,9938.188565,62.821718,0.0,0.0,33638.188359,0.0,0.0,0.0,0.0,0.0
511,716.908135,250.0,150.0,100.0,216.90813,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13220.768695,63.73942,0.0,0.0,36920.768932,0.0,0.0,0.0,0.0,0.0
512,734.69696,250.0,150.0,100.0,234.69696,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14136.89344,17.78883,0.0,0.0,37836.89343,0.0,0.0,0.0,0.0,0.0
513,740.314484,250.0,150.0,100.0,240.31448,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14426.19572,5.61752,0.0,0.0,38126.195916,0.0,0.0,0.0,0.0,0.0
514,751.744198,250.0,150.0,100.0,251.7442,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15014.8263,11.42972,0.0,0.0,38714.826176,0.0,0.0,0.0,0.0,0.0
515,757.639817,250.0,150.0,100.0,257.63982,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15318.45073,5.89562,0.0,0.0,39018.450565,0.0,0.0,0.0,0.0,0.0
516,752.281849,250.0,150.0,100.0,252.28185,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15042.515275,0.0,5.35797,0.0,38742.515203,0.0,0.0,0.0,0.0,0.0
517,749.760452,250.0,150.0,100.0,249.76045,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14912.663175,0.0,2.5214,0.0,38612.663268,0.0,0.0,0.0,0.0,0.0
518,738.432706,250.0,150.0,100.0,238.43271,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14329.284565,0.0,11.32774,0.0,38029.284338,0.0,0.0,0.0,0.0,0.0
519,732.574166,250.0,150.0,100.0,232.57417,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14027.569755,0.0,5.85854,0.0,37727.56957,0.0,0.0,0.0,0.0,0.0
520,725.797912,250.0,150.0,100.0,225.79791,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13678.592365,0.0,6.77626,0.0,37378.592478,0.0,0.0,0.0,0.0,0.0
521,750.576198,250.0,150.0,100.0,250.5762,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14954.6743,24.77829,0.0,0.0,38654.674197,0.0,0.0,0.0,0.0,0.0
522,753.264452,250.0,150.0,100.0,253.26445,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15093.119175,2.68825,0.0,0.0,38793.119268,0.0,0.0,0.0,0.0,0.0
523,737.385214,250.0,150.0,100.0,237.38521,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14275.338315,0.0,15.87924,0.0,37975.3385,0.0,0.0,0.0,0.0,0.0
524,701.501658,250.0,150.0,100.0,201.50166,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,12427.33549,0.0,35.88355,0.0,36127.335387,0.0,0.0,0.0,0.0,0.0
525,675.564643,250.0,150.0,100.0,175.56464,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,11091.57896,0.0,25.93702,0.0,34791.579094,0.0,0.0,0.0,0.0,0.0
526,656.172134,250.0,150.0,100.0,156.17213,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,10092.864695,0.0,19.39251,0.0,33792.864922,0.0,0.0,0.0,0.0,0.0
527,623.356896,250.0,150.0,100.0,123.3569,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,8402.88035,0.0,32.81523,0.0,32102.880144,0.0,0.0,0.0,0.0,0.0
528,602.314357,250.0,150.0,100.0,102.31436,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7319.18954,0.0,21.04254,0.0,31019.189365,0.0,0.0,0.0,0.0,0.0
529,583.190674,250.0,150.0,100.0,83.190674,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6334.319711,0.0,19.123686,0.0,30034.319721,0.0,0.0,0.0,0.0,0.0
530,572.205912,250.0,150.0,100.0,72.205912,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5768.604468,0.0,10.984762,0.0,29468.604468,0.0,0.0,0.0,0.0,0.0
531,569.601087,250.0,150.0,100.0,69.601087,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,5634.455981,0.0,2.604825,0.0,29334.45598,0.0,0.0,0.0,0.0,0.0
532,577.239436,250.0,150.0,100.0,77.239436,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,6027.830954,7.638349,0.0,0.0,29727.830964,0.0,0.0,0.0,0.0,0.0
533,603.074483,250.0,150.0,100.0,103.07448,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,7358.33572,25.835044,0.0,0.0,31058.335895,0.0,0.0,0.0,0.0,0.0
534,667.611119,250.0,150.0,100.0,167.61112,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,10681.97268,64.53664,0.0,0.0,34381.972618,0.0,0.0,0.0,0.0,0.0
535,728.022674,250.0,150.0,100.0,228.02267,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13793.167505,60.41155,0.0,0.0,37493.167701,0.0,0.0,0.0,0.0,0.0
536,743.744325,250.0,150.0,100.0,243.74433,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14602.832995,15.72166,0.0,0.0,38302.832738,0.0,0.0,0.0,0.0,0.0
537,744.161468,250.0,150.0,100.0,244.16147,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14624.315705,0.41714,0.0,0.0,38324.315592,0.0,0.0,0.0,0.0,0.0
538,750.094166,250.0,150.0,100.0,250.09417,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14929.849755,5.9327,0.0,0.0,38629.84957,0.0,0.0,0.0,0.0,0.0
539,757.009468,250.0,150.0,100.0,257.00947,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15285.987705,6.9153,0.0,0.0,38985.987581,0.0,0.0,0.0,0.0,0.0
540,754.413912,250.0,150.0,100.0,254.41391,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15152.316365,0.0,2.59556,0.0,38852.316468,0.0,0.0,0.0,0.0,0.0
541,749.176452,250.0,150.0,100.0,249.17645,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14882.587175,0.0,5.23746,0.0,38582.587278,0.0,0.0,0.0,0.0,0.0
542,739.406039,250.0,150.0,100.0,239.40604,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14379.41106,0.0,9.77041,0.0,38079.411029,0.0,0.0,0.0,0.0,0.0
543,734.798928,250.0,150.0,100.0,234.79893,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,14142.144895,0.0,4.60711,0.0,37842.144792,0.0,0.0,0.0,0.0,0.0
544,730.812896,250.0,150.0,100.0,230.8129,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,13936.86435,0.0,3.98603,0.0,37636.864165,0.0,0.0,0.0,0.0,0.0
545,758.177468,250.0,150.0,100.0,258.17747,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15346.139705,27.36457,0.0,0.0,39046.139592,0.0,0.0,0.0,0.0,0.0
546,761.755627,250.0,150.0,100.0,261.75563,0.0,250.0,150.0,100.0,600.0,1000.0,51.5,51.5,15530.414945,3.57816,0.0,0.0,39230.41477,0.0,0.0,0.0,0.0,0.0
