Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Highest Running Cost ($/MWh),Production Cost ($),Ramp Up (MWh),Ramp Down (MWh),Ramp Cost ($),Market Cost ($),Unserved Energy (MWh),Unserved Cost ($),Spill (MWh),Spill Cost ($),Curtailment (MWh)
447,603.816071,300.0,75.0,100.0,128.81607,0.0,300.0,75.0,100.0,600.0,1000.0,51.5,51.5,8584.027605,66.446095,65.0,0.0,31096.527646,0.0,0.0,0.0,0.0,0.0
448,607.588896,250.0,75.0,100.0,182.5889,0.0,250.0,75.0,100.0,600.0,1000.0,51.5,51.5,11303.32835,53.77283,50.0,0.0,31290.828144,0.0,0.0,0.0,0.0,0.0
449,648.292769,200.0,60.0,100.0,288.29277,0.0,200.0,60.0,100.0,600.0,1000.0,51.5,51.5,16667.077655,105.70387,65.0,0.0,33387.077624,0.0,0.0,0.0,0.0,0.0
450,656.922992,150.0,45.0,100.0,361.92299,0.0,150.0,45.0,100.0,600.0,1000.0,51.5,51.5,20379.033985,73.63022,65.0,0.0,33831.534078,0.0,0.0,0.0,0.0,0.0
451,635.806293,50.0,60.0,100.0,425.80629,0.0,50.0,60.0,100.0,600.0,1000.0,51.5,51.5,23599.023935,78.8833,100.0,0.0,32744.02409,0.0,0.0,0.0,0.0,0.0
452,599.589023,0.0,60.0,100.0,439.58902,0.0,0.0,60.0,100.0,600.0,1000.0,51.5,51.5,24258.83453,13.78273,50.0,0.0,30878.834705,0.0,0.0,0.0,0.0,0.0
453,585.693531,0.0,90.0,100.0,395.69353,0.0,0.0,90.0,100.0,600.0,1000.0,51.5,51.5,22058.216795,30.0,43.89549,0.0,30163.216846,0.0,0.0,0.0,0.0,0.0
454,588.08515,0.0,120.0,100.0,368.08515,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,20696.385225,30.0,27.60838,0.0,30286.385235,0.0,0.0,0.0,0.0,0.0
455,569.230293,0.0,150.0,100.0,319.23029,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,18240.359935,30.0,48.85486,0.0,29315.36009,0.0,0.0,0.0,0.0,0.0
456,548.808833,0.0,225.0,100.0,223.80883,0.0,0.0,225.0,100.0,600.0,1000.0,51.5,51.5,13476.154745,75.0,95.42146,0.0,28263.654889,0.0,0.0,0.0,0.0,0.0
457,530.612134,0.0,180.0,100.0,250.61213,0.0,0.0,180.0,100.0,600.0,1000.0,51.5,51.5,14766.524695,26.8033,45.0,0.0,27326.524911,0.0,0.0,0.0,0.0,0.0
458,516.27169,0.0,150.0,100.0,266.27169,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,15512.992035,15.65956,30.0,0.0,26587.992045,0.0,0.0,0.0,0.0,0.0
459,506.380769,0.0,135.0,100.0,271.38077,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,15746.109655,5.10908,15.0,0.0,26078.609624,0.0,0.0,0.0,0.0,0.0
460,500.346103,0.0,135.0,100.0,265.3461,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,15435.32415,0.0,6.03467,0.0,25767.824284,0.0,0.0,0.0,0.0,0.0
461,493.977722,0.0,135.0,100.0,258.97772,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,15107.35258,0.0,6.36838,0.0,25439.852673,0.0,0.0,0.0,0.0,0.0
462,479.45188,0.0,120.0,100.0,259.45188,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,15101.77182,0.47416,15.0,0.0,24691.77183,0.0,0.0,0.0,0.0,0.0
463,492.707753,50.0,120.0,100.0,222.70775,0.0,50.0,120.0,100.0,600.0,1000.0,51.5,51.5,13259.449125,50.0,36.74413,0.0,25374.4493,0.0,0.0,0.0,0.0,0.0
464,523.214801,100.0,120.0,100.0,203.2148,0.0,100.0,120.0,100.0,600.0,1000.0,51.5,51.5,12305.5622,50.0,19.49295,0.0,26945.562241,0.0,0.0,0.0,0.0,0.0
465,553.582801,150.0,120.0,100.0,183.5828,0.0,150.0,120.0,100.0,600.0,1000.0,51.5,51.5,11344.5142,50.0,19.632,0.0,28509.514262,0.0,0.0,0.0,0.0,0.0
466,578.935817,250.0,105.0,100.0,123.93582,0.0,250.0,105.0,100.0,600.0,1000.0,51.5,51.5,8342.69473,100.0,74.64698,0.0,29815.194565,0.0,0.0,0.0,0.0,0.0
467,600.94242,300.0,105.0,100.0,95.94242,0.0,300.0,105.0,100.0,600.0,1000.0,51.5,51.5,6951.03463,50.0,27.9934,0.0,30948.53463,0.0,0.0,0.0,0.0,0.0
468,601.155626,375.0,90.0,100.0,36.155626,0.0,375.0,90.0,100.0,600.0,1000.0,51.5,51.5,3917.014739,75.0,74.786794,0.0,30959.51476,0.0,0.0,0.0,0.0,0.0
469,586.055055,450.0,36.055055,100.0,0.0,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,15.0,2022.11011,75.0,90.100571,0.0,1172.11011,0.0,0.0,0.0,0.0,53.944945
470,573.142166,350.0,90.0,100.0,33.142166,0.0,350.0,90.0,100.0,600.0,1000.0,51.5,51.5,3736.821549,87.087111,100.0,0.0,29516.82157,0.0,0.0,0.0,0.0,0.0
471,565.828261,300.0,75.0,100.0,90.828261,0.0,300.0,75.0,100.0,600.0,1000.0,51.5,51.5,6627.655442,57.686095,65.0,0.0,29140.155452,0.0,0.0,0.0,0.0,0.0
472,571.14915,250.0,75.0,100.0,146.14915,0.0,250.0,75.0,100.0,600.0,1000.0,51.5,51.5,9426.681225,55.320889,50.0,0.0,29414.181225,0.0,0.0,0.0,0.0,0.0
473,612.464833,200.0,60.0,100.0,252.46483,0.0,200.0,60.0,100.0,600.0,1000.0,51.5,51.5,14821.938745,106.31568,65.0,0.0,31541.938879,0.0,0.0,0.0,0.0,0.0
474,627.055563,150.0,45.0,100.0,332.05556,0.0,150.0,45.0,100.0,600.0,1000.0,51.5,51.5,18840.86134,79.59073,65.0,0.0,32293.361494,0.0,0.0,0.0,0.0,0.0
475,614.35588,50.0,60.0,100.0,404.35588,0.0,50.0,60.0,100.0,600.0,1000.0,51.5,51.5,22494.32782,87.30032,100.0,0.0,31639.32783,0.0,0.0,0.0,0.0,0.0
476,590.606547,0.0,60.0,100.0,430.60655,0.0,0.0,60.0,100.0,600.0,1000.0,51.5,51.5,23796.237325,26.25067,50.0,0.0,30416.23717,0.0,0.0,0.0,0.0,0.0
477,583.719055,0.0,90.0,100.0,393.71906,0.0,0.0,90.0,100.0,600.0,1000.0,51.5,51.5,21956.53159,30.0,36.88749,0.0,30061.531343,0.0,0.0,0.0,0.0,0.0
478,591.811627,0.0,120.0,100.0,371.81163,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,20888.298945,30.0,21.90743,0.0,30478.29877,0.0,0.0,0.0,0.0,0.0
479,569.156134,0.0,150.0,100.0,319.15613,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,18236.540695,30.0,52.6555,0.0,29311.540911,0.0,0.0,0.0,0.0,0.0
480,546.750928,0.0,225.0,100.0,221.75093,0.0,0.0,225.0,100.0,600.0,1000.0,51.5,51.5,13370.172895,75.0,97.4052,0.0,28157.672802,0.0,0.0,0.0,0.0,0.0
481,529.305087,0.0,180.0,100.0,249.30509,0.0,0.0,180.0,100.0,600.0,1000.0,51.5,51.5,14699.212135,27.55416,45.0,0.0,27259.21198,0.0,0.0,0.0,0.0,0.0
482,527.525277,0.0,150.0,100.0,277.52528,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,16092.55192,28.22019,30.0,0.0,27167.551765,0.0,0.0,0.0,0.0,0.0
483,526.459246,0.0,135.0,100.0,291.45925,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,16780.151375,13.93397,15.0,0.0,27112.651148,0.0,0.0,0.0,0.0,0.0
484,533.736071,0.0,135.0,100.0,298.73607,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,17154.907605,7.27682,0.0,0.0,27487.407646,0.0,0.0,0.0,0.0,0.0
485,564.131881,0.0,135.0,100.0,329.13188,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,18720.29182,30.39581,0.0,0.0,29052.791851,0.0,0.0,0.0,0.0,0.0
486,632.858483,0.0,120.0,100.0,412.85848,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,23002.21172,83.7266,15.0,0.0,32592.211895,0.0,0.0,0.0,0.0,0.0
487,696.282737,50.0,120.0,100.0,426.28274,0.0,50.0,120.0,100.0,600.0,1000.0,51.5,51.5,23743.56111,63.42426,0.0,0.0,35858.560976,0.0,0.0,0.0,0.0,0.0
488,718.437658,100.0,120.0,100.0,398.43766,0.0,100.0,120.0,100.0,600.0,1000.0,51.5,51.5,22359.53949,50.0,27.84508,0.0,36999.539397,0.0,0.0,0.0,0.0,0.0
489,720.458483,150.0,120.0,100.0,350.45848,0.0,150.0,120.0,100.0,600.0,1000.0,51.5,51.5,19938.61172,50.0,47.97918,0.0,37103.611895,0.0,0.0,0.0,0.0,0.0
490,730.488452,250.0,105.0,100.0,275.48845,0.0,250.0,105.0,100.0,600.0,1000.0,51.5,51.5,16147.655175,100.0,89.97003,0.0,37620.155268,0.0,0.0,0.0,0.0,0.0
491,739.674865,300.0,105.0,100.0,234.67486,0.0,300.0,105.0,100.0,600.0,1000.0,51.5,51.5,14095.75529,50.0,40.81359,0.0,38093.255527,0.0,0.0,0.0,0.0,0.0
492,737.116388,375.0,90.0,100.0,172.11639,0.0,375.0,90.0,100.0,600.0,1000.0,51.5,51.5,10918.994085,75.0,77.55847,0.0,37961.494003,0.0,0.0,0.0,0.0,0.0
493,733.278674,450.0,90.0,100.0,93.278674,0.0,450.0,90.0,100.0,600.0,1000.0,51.5,51.5,6933.851711,75.0,78.837716,0.0,37763.851701,0.0,0.0,0.0,0.0,0.0
494,723.841976,350.0,90.0,100.0,183.84198,0.0,350.0,90.0,100.0,600.0,1000.0,51.5,51.5,11497.86197,90.563306,100.0,0.0,37277.861754,0.0,0.0,0.0,0.0,0.0
495,715.41569,300.0,75.0,100.0,240.41569,0.0,300.0,75.0,100.0,600.0,1000.0,51.5,51.5,14331.408035,56.57371,65.0,0.0,36843.908025,0.0,0.0,0.0,0.0,0.0
496,709.269785,250.0,75.0,100.0,284.26979,0.0,250.0,75.0,100.0,600.0,1000.0,51.5,51.5,16539.894185,43.8541,50.0,0.0,36527.393948,0.0,0.0,0.0,0.0,0.0
497,737.311055,200.0,60.0,100.0,377.31105,0.0,200.0,60.0,100.0,600.0,1000.0,51.5,51.5,21251.519075,93.04126,65.0,0.0,37971.519322,0.0,0.0,0.0,0.0,0.0
498,741.853277,150.0,45.0,100.0,446.85328,0.0,150.0,45.0,100.0,600.0,1000.0,51.5,51.5,24752.94392,69.54223,65.0,0.0,38205.443786,0.0,0.0,0.0,0.0,0.0
499,727.058611,50.0,60.0,100.0,517.05861,0.0,50.0,60.0,100.0,600.0,1000.0,51.5,51.5,28298.518415,85.20533,100.0,0.0,37443.518446,0.0,0.0,0.0,0.0,0.0
500,693.78915,0.0,60.0,100.0,533.78915,0.0,0.0,60.0,100.0,600.0,1000.0,51.5,51.5,29110.141225,16.73054,50.0,0.0,35730.141225,0.0,0.0,0.0,0.0,0.0
501,667.064198,0.0,90.0,100.0,477.0642,0.0,0.0,90.0,100.0,600.0,1000.0,51.5,51.5,26248.8063,30.0,56.72495,0.0,34353.806187,0.0,0.0,0.0,0.0,0.0
502,650.971753,0.0,120.0,100.0,430.97175,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,23935.045125,30.0,46.09245,0.0,33525.04529,0.0,0.0,0.0,0.0,0.0
503,615.208706,0.0,150.0,100.0,365.20871,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,20608.248565,30.0,65.76304,0.0,31683.248349,0.0,0.0,0.0,0.0,0.0
504,589.633214,0.0,225.0,100.0,264.63321,0.0,0.0,225.0,100.0,600.0,1000.0,51.5,51.5,15578.610315,75.0,100.5755,0.0,30366.110511,0.0,0.0,0.0,0.0,0.0
505,572.048325,0.0,180.0,100.0,292.04832,0.0,0.0,180.0,100.0,600.0,1000.0,51.5,51.5,16900.48848,27.41511,45.0,0.0,29460.488738,0.0,0.0,0.0,0.0,0.0
506,561.684643,0.0,150.0,100.0,311.68464,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,17851.75896,19.63632,30.0,0.0,28926.759094,0.0,0.0,0.0,0.0,0.0
507,559.626737,0.0,135.0,100.0,324.62674,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,18488.27711,12.9421,15.0,0.0,28820.776976,0.0,0.0,0.0,0.0,0.0
508,567.561722,0.0,135.0,100.0,332.56172,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,18896.92858,7.93498,0.0,0.0,29229.428673,0.0,0.0,0.0,0.0,0.0
509,590.346992,0.0,135.0,100.0,355.34699,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,20070.369985,22.78527,0.0,0.0,30402.870078,0.0,0.0,0.0,0.0,0.0
510,653.168706,0.0,120.0,100.0,433.16871,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,24048.188565,77.82172,15.0,0.0,33638.188359,0.0,0.0,0.0,0.0,0.0
511,716.908135,50.0,120.0,100.0,446.90813,0.0,50.0,120.0,100.0,600.0,1000.0,51.5,51.5,24805.768695,63.73942,0.0,0.0,36920.768932,0.0,0.0,0.0,0.0,0.0
512,734.69696,100.0,120.0,100.0,414.69696,0.0,100.0,120.0,100.0,600.0,1000.0,51.5,51.5,23196.89344,50.0,32.21117,0.0,37836.89343,0.0,0.0,0.0,0.0,0.0
513,740.314484,150.0,120.0,100.0,370.31448,0.0,150.0,120.0,100.0,600.0,1000.0,51.5,51.5,20961.19572,50.0,44.38248,0.0,38126.195916,0.0,0.0,0.0,0.0,0.0
514,751.744198,250.0,105.0,100.0,296.7442,0.0,250.0,105.0,100.0,600.0,1000.0,51.5,51.5,17242.3263,100.0,88.57028,0.0,38714.826176,0.0,0.0,0.0,0.0,0.0
515,757.639817,300.0,105.0,100.0,252.63982,0.0,300.0,105.0,100.0,600.0,1000.0,51.5,51.5,15020.95073,50.0,44.10438,0.0,39018.450565,0.0,0.0,0.0,0.0,0.0
516,752.281849,375.0,90.0,100.0,187.28185,0.0,375.0,90.0,100.0,600.0,1000.0,51.5,51.5,11700.015275,75.0,80.35797,0.0,38742.515203,0.0,0.0,0.0,0.0,0.0
517,749.760452,450.0,90.0,100.0,109.76045,0.0,450.0,90.0,100.0,600.0,1000.0,51.5,51.5,7782.663175,75.0,77.5214,0.0,38612.663268,0.0,0.0,0.0,0.0,0.0
518,738.432706,350.0,90.0,100.0,198.43271,0.0,350.0,90.0,100.0,600.0,1000.0,51.5,51.5,12249.284565,88.67226,100.0,0.0,38029.284338,0.0,0.0,0.0,0.0,0.0
519,732.574166,300.0,75.0,100.0,257.57417,0.0,300.0,75.0,100.0,600.0,1000.0,51.5,51.5,15215.069755,59.14146,65.0,0.0,37727.56957,0.0,0.0,0.0,0.0,0.0
520,725.797912,250.0,75.0,100.0,300.79791,0.0,250.0,75.0,100.0,600.0,1000.0,51.5,51.5,17391.092365,43.22374,50.0,0.0,37378.592478,0.0,0.0,0.0,0.0,0.0
521,750.576198,200.0,60.0,100.0,390.5762,0.0,200.0,60.0,100.0,600.0,1000.0,51.5,51.5,21934.6743,89.77829,65.0,0.0,38654.674197,0.0,0.0,0.0,0.0,0.0
522,753.264452,150.0,45.0,100.0,458.26445,0.0,150.0,45.0,100.0,600.0,1000.0,51.5,51.5,25340.619175,67.68825,65.0,0.0,38793.119268,0.0,0.0,0.0,0.0,0.0
523,737.385214,50.0,60.0,100.0,527.38521,0.0,50.0,60.0,100.0,600.0,1000.0,51.5,51.5,28830.338315,84.12076,100.0,0.0,37975.3385,0.0,0.0,0.0,0.0,0.0
524,701.501658,0.0,60.0,100.0,541.50166,0.0,0.0,60.0,100.0,600.0,1000.0,51.5,51.5,29507.33549,14.11645,50.0,0.0,36127.335387,0.0,0.0,0.0,0.0,0.0
525,675.564643,0.0,90.0,100.0,485.56464,0.0,0.0,90.0,100.0,600.0,1000.0,51.5,51.5,26686.57896,30.0,55.93702,0.0,34791.579094,0.0,0.0,0.0,0.0,0.0
526,656.172134,0.0,120.0,100.0,436.17213,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,24202.864695,30.0,49.39251,0.0,33792.864922,0.0,0.0,0.0,0.0,0.0
527,623.356896,0.0,150.0,100.0,373.3569,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,21027.88035,30.0,62.81523,0.0,32102.880144,0.0,0.0,0.0,0.0,0.0
528,602.314357,0.0,225.0,100.0,277.31436,0.0,0.0,225.0,100.0,600.0,1000.0,51.5,51.5,16231.68954,75.0,96.04254,0.0,31019.189365,0.0,0.0,0.0,0.0,0.0
529,583.190674,0.0,180.0,100.0,303.19067,0.0,0.0,180.0,100.0,600.0,1000.0,51.5,51.5,17474.319505,25.87631,45.0,0.0,30034.319721,0.0,0.0,0.0,0.0,0.0
530,572.205912,0.0,150.0,100.0,322.20591,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,18393.604365,19.01524,30.0,0.0,29468.604468,0.0,0.0,0.0,0.0,0.0
531,569.601087,0.0,135.0,100.0,334.60109,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,19001.956135,12.39518,15.0,0.0,29334.45598,0.0,0.0,0.0,0.0,0.0
532,577.239436,0.0,135.0,100.0,342.23944,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,19395.33116,7.63835,0.0,0.0,29727.830964,0.0,0.0,0.0,0.0,0.0
533,603.074483,0.0,135.0,100.0,368.07448,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,20725.83572,25.83504,0.0,0.0,31058.335895,0.0,0.0,0.0,0.0,0.0
534,667.611119,0.0,120.0,100.0,447.61112,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,24791.97268,79.53664,15.0,0.0,34381.972618,0.0,0.0,0.0,0.0,0.0
535,728.022674,50.0,120.0,100.0,458.02267,0.0,50.0,120.0,100.0,600.0,1000.0,51.5,51.5,25378.167505,60.41155,0.0,0.0,37493.167701,0.0,0.0,0.0,0.0,0.0
536,743.744325,100.0,120.0,100.0,423.74433,0.0,100.0,120.0,100.0,600.0,1000.0,51.5,51.5,23662.832995,50.0,34.27834,0.0,38302.832738,0.0,0.0,0.0,0.0,0.0
537,744.161468,150.0,120.0,100.0,374.16147,0.0,150.0,120.0,100.0,600.0,1000.0,51.5,51.5,21159.315705,50.0,49.58286,0.0,38324.315592,0.0,0.0,0.0,0.0,0.0
538,750.094166,250.0,105.0,100.0,295.09417,0.0,250.0,105.0,100.0,600.0,1000.0,51.5,51.5,17157.349755,100.0,94.0673,0.0,38629.84957,0.0,0.0,0.0,0.0,0.0
539,757.009468,300.0,105.0,100.0,252.00947,0.0,300.0,105.0,100.0,600.0,1000.0,51.5,51.5,14988.487705,50.0,43.0847,0.0,38985.987581,0.0,0.0,0.0,0.0,0.0
540,754.413912,375.0,90.0,100.0,189.41391,0.0,375.0,90.0,100.0,600.0,1000.0,51.5,51.5,11809.816365,75.0,77.59556,0.0,38852.316468,0.0,0.0,0.0,0.0,0.0
541,749.176452,450.0,90.0,100.0,109.17645,0.0,450.0,90.0,100.0,600.0,1000.0,51.5,51.5,7752.587175,75.0,80.23746,0.0,38582.587278,0.0,0.0,0.0,0.0,0.0
542,739.406039,350.0,90.0,100.0,199.40604,0.0,350.0,90.0,100.0,600.0,1000.0,51.5,51.5,12299.41106,90.22959,100.0,0.0,38079.411029,0.0,0.0,0.0,0.0,0.0
543,734.798928,300.0,75.0,100.0,259.79893,0.0,300.0,75.0,100.0,600.0,1000.0,51.5,51.5,15329.644895,60.39289,65.0,0.0,37842.144792,0.0,0.0,0.0,0.0,0.0
544,730.812896,250.0,75.0,100.0,305.8129,0.0,250.0,75.0,100.0,600.0,1000.0,51.5,51.5,17649.36435,46.01397,50.0,0.0,37636.864165,0.0,0.0,0.0,0.0,0.0
545,758.177468,200.0,60.0,100.0,398.17747,0.0,200.0,60.0,100.0,600.0,1000.0,51.5,51.5,22326.139705,92.36457,65.0,0.0,39046.139592,0.0,0.0,0.0,0.0,0.0
546,761.755627,150.0,45.0,100.0,466.75563,0.0,150.0,45.0,100.0,600.0,1000.0,51.5,51.5,25777.914945,68.57816,65.0,0.0,39230.41477,0.0,0.0,0.0,0.0,0.0
547,745.449976,50.0,60.0,100.0,535.44998,0.0,50.0,60.0,100.0,600.0,1000.0,51.5,51.5,29245.67397,83.69435,100.0,0.0,38390.673743,0.0,0.0,0.0,0.0,0.0
548,709.844515,0.0,60.0,100.0,549.84452,0.0,0.0,60.0,100.0,600.0,1000.0,51.5,51.5,29936.99278,14.39454,50.0,0.0,36556.992533,0.0,0.0,0.0,0.0,0.0
549,685.61315,0.0,90.0,100.0,495.61315,0.0,0.0,90.0,100.0,600.0,1000.0,51.5,51.5,27204.077225,30.0,54.23137,0.0,35309.077246,0.0,0.0,0.0,0.0,0.0
550,670.253023,0.0,120.0,100.0,450.25302,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,24928.03053,30.0,45.36013,0.0,34518.030695,0.0,0.0,0.0,0.0,0.0
551,632.793595,0.0,150.0,100.0,382.79359,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,21513.869885,30.0,67.45943,0.0,32588.870122,0.0,0.0,0.0,0.0,0.0
552,607.34788,0.0,225.0,100.0,282.34788,0.0,0.0,225.0,100.0,600.0,1000.0,51.5,51.5,16490.91582,75.0,100.44571,0.0,31278.41583,0.0,0.0,0.0,0.0,0.0
553,587.668007,0.0,180.0,100.0,307.66801,0.0,0.0,180.0,100.0,600.0,1000.0,51.5,51.5,17704.902515,25.32013,45.0,0.0,30264.902381,0.0,0.0,0.0,0.0,0.0
554,577.248706,0.0,150.0,100.0,327.24871,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,18653.308565,19.5807,30.0,0.0,29728.308338,0.0,0.0,0.0,0.0,0.0
555,573.716896,0.0,135.0,100.0,338.7169,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,19213.92035,11.46819,15.0,0.0,29546.420154,0.0,0.0,0.0,0.0,0.0
556,579.723754,0.0,135.0,100.0,344.72375,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,19523.273125,6.00685,0.0,0.0,29855.77331,0.0,0.0,0.0,0.0,0.0
557,600.719944,0.0,135.0,100.0,365.71994,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,20604.57691,20.99619,0.0,0.0,30937.077126,0.0,0.0,0.0,0.0,0.0
558,665.256579,0.0,120.0,100.0,445.25658,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,24670.71387,79.53664,15.0,0.0,34260.713818,0.0,0.0,0.0,0.0,0.0
559,730.099118,50.0,120.0,100.0,460.09912,0.0,50.0,120.0,100.0,600.0,1000.0,51.5,51.5,25485.10468,64.84254,0.0,0.0,37600.104598,0.0,0.0,0.0,0.0,0.0
560,749.065214,100.0,120.0,100.0,429.06521,0.0,100.0,120.0,100.0,600.0,1000.0,51.5,51.5,23936.858315,50.0,31.03391,0.0,38576.858511,0.0,0.0,0.0,0.0,0.0
561,749.463817,150.0,120.0,100.0,379.46382,0.0,150.0,120.0,100.0,600.0,1000.0,51.5,51.5,21432.38673,50.0,49.60139,0.0,38597.386586,0.0,0.0,0.0,0.0,0.0
562,753.755753,250.0,105.0,100.0,298.75575,0.0,250.0,105.0,100.0,600.0,1000.0,51.5,51.5,17345.921125,100.0,95.70807,0.0,38818.4213,0.0,0.0,0.0,0.0,0.0
563,760.36515,300.0,105.0,100.0,255.36515,0.0,300.0,105.0,100.0,600.0,1000.0,51.5,51.5,15161.305225,50.0,43.3906,0.0,39158.805225,0.0,0.0,0.0,0.0,0.0
564,759.80896,375.0,90.0,100.0,194.80896,0.0,375.0,90.0,100.0,600.0,1000.0,51.5,51.5,12087.66144,75.0,75.55619,0.0,39130.161419,0.0,0.0,0.0,0.0,0.0
565,755.609722,450.0,90.0,100.0,115.60972,0.0,450.0,90.0,100.0,600.0,1000.0,51.5,51.5,8083.90058,75.0,79.19924,0.0,38913.900662,0.0,0.0,0.0,0.0,0.0
566,746.265722,350.0,90.0,100.0,206.26572,0.0,350.0,90.0,100.0,600.0,1000.0,51.5,51.5,12652.68458,90.656,100.0,0.0,38432.684673,0.0,0.0,0.0,0.0,0.0
567,739.146484,300.0,75.0,100.0,264.14648,0.0,300.0,75.0,100.0,600.0,1000.0,51.5,51.5,15553.54372,57.88076,65.0,0.0,38066.043905,0.0,0.0,0.0,0.0,0.0
568,732.129214,250.0,75.0,100.0,307.12921,0.0,250.0,75.0,100.0,600.0,1000.0,51.5,51.5,17717.154315,42.98273,50.0,0.0,37704.6545,0.0,0.0,0.0,0.0,0.0
569,760.874992,200.0,60.0,100.0,400.87499,0.0,200.0,60.0,100.0,600.0,1000.0,51.5,51.5,22465.061985,93.74578,65.0,0.0,39185.062067,0.0,0.0,0.0,0.0,0.0
570,763.859881,150.0,45.0,100.0,468.85988,0.0,150.0,45.0,100.0,600.0,1000.0,51.5,51.5,25886.28382,67.98489,65.0,0.0,39338.783851,0.0,0.0,0.0,0.0,0.0
571,747.220516,50.0,60.0,100.0,537.22052,0.0,50.0,60.0,100.0,600.0,1000.0,51.5,51.5,29336.85678,83.36064,100.0,0.0,38481.856553,0.0,0.0,0.0,0.0,0.0
572,709.779626,0.0,60.0,100.0,549.77963,0.0,0.0,60.0,100.0,600.0,1000.0,51.5,51.5,29933.650945,12.55911,50.0,0.0,36553.65076,0.0,0.0,0.0,0.0,0.0
573,682.934166,0.0,90.0,100.0,492.93417,0.0,0.0,90.0,100.0,600.0,1000.0,51.5,51.5,27066.109755,30.0,56.84546,0.0,35171.109549,0.0,0.0,0.0,0.0,0.0
574,667.954103,0.0,120.0,100.0,447.9541,0.0,0.0,120.0,100.0,600.0,1000.0,51.5,51.5,24809.63615,30.0,44.98007,0.0,34399.636294,0.0,0.0,0.0,0.0,0.0
575,635.657975,0.0,150.0,100.0,385.65798,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,21661.38597,30.0,62.29612,0.0,32736.385733,0.0,0.0,0.0,0.0,0.0
576,608.497341,0.0,225.0,100.0,283.49734,0.0,0.0,225.0,100.0,600.0,1000.0,51.5,51.5,16550.11301,75.0,102.16064,0.0,31337.613062,0.0,0.0,0.0,0.0,0.0
577,588.798928,0.0,180.0,100.0,308.79893,0.0,0.0,180.0,100.0,600.0,1000.0,51.5,51.5,17763.144895,25.30159,45.0,0.0,30323.144802,0.0,0.0,0.0,0.0,0.0
578,576.803753,0.0,150.0,100.0,326.80375,0.0,0.0,150.0,100.0,600.0,1000.0,51.5,51.5,18630.393125,18.00482,30.0,0.0,29705.3933,0.0,0.0,0.0,0.0,0.0
579,572.845531,0.0,135.0,100.0,337.84553,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,19169.044795,11.04178,15.0,0.0,29501.544857,0.0,0.0,0.0,0.0,0.0
580,580.094547,0.0,135.0,100.0,345.09455,0.0,0.0,135.0,100.0,600.0,1000.0,51.5,51.5,19542.369325,7.24902,0.0,0.0,29874.869171,0.0,0.0,0.0,0.0,0.0
