Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Shadow Price ($/MWh),Production Cost ($),Market Cost ($),Curtailment (MWh)
66,649.015817,4.363636,64.804878,300.0,279.8473,0.0,4.363636,64.804878,300.0,400.0,1000.0,41.6,41.6,18225.621072,26999.057979,0.0
67,629.039309,0.0,69.439024,300.0,259.60028,0.0,0.0,69.439024,300.0,400.0,1000.0,41.6,41.6,17388.249696,26168.035246,0.0
68,592.312198,0.0,69.195122,300.0,223.11708,0.0,0.0,69.195122,300.0,400.0,1000.0,41.6,41.6,15870.060772,24640.18742,0.0
69,571.362356,0.0,66.853658,300.0,204.5087,0.0,0.0,66.853658,300.0,400.0,1000.0,41.6,41.6,15091.269236,23768.674026,0.0
70,556.623309,0.0,63.243902,300.0,193.37941,0.0,0.0,63.243902,300.0,400.0,1000.0,41.6,41.6,14621.07126,23155.529654,0.0
71,514.176706,0.0,61.658536,300.0,152.51817,0.0,0.0,61.658536,300.0,400.0,1000.0,41.6,41.6,12918.072944,21389.750953,0.0
72,482.835373,0.0,60.829268,300.0,122.0061,0.0,0.0,60.829268,300.0,400.0,1000.0,41.6,41.6,11647.112296,20085.9515,0.0
73,457.788262,0.0,60.731707,300.0,97.056554,0.0,0.0,60.731707,300.0,400.0,1000.0,41.6,41.6,10609.01606,19043.991683,0.0
74,448.268134,0.0,59.195122,300.0,89.073012,0.0,0.0,59.195122,300.0,400.0,1000.0,41.6,41.6,10273.827543,18647.954383,0.0
75,451.985341,0.0,53.414634,300.0,98.570707,0.0,0.0,53.414634,300.0,400.0,1000.0,41.6,41.6,10657.370679,18802.590169,0.0
76,463.12769,0.0,51.097561,300.0,112.03013,0.0,0.0,51.097561,300.0,400.0,1000.0,41.6,41.6,11212.64853,19266.111896,0.0
77,486.765785,0.0,48.95122,300.0,137.81457,0.0,0.0,48.95122,300.0,400.0,1000.0,41.6,41.6,12280.988552,20249.456673,0.0
78,533.884388,0.0,51.878049,300.0,182.00634,0.0,0.0,51.878049,300.0,400.0,1000.0,41.6,41.6,14125.219842,22209.590557,0.0
79,583.283372,0.0,54.780488,300.0,228.50288,0.0,0.0,54.780488,300.0,400.0,1000.0,41.6,41.6,16065.280784,24264.588292,0.0
80,615.866864,0.0,57.195122,300.0,258.67174,0.0,0.0,57.195122,300.0,400.0,1000.0,41.6,41.6,17325.134628,25620.061559,0.0
81,633.69277,0.068182,58.02439,300.0,275.6002,0.0,0.068182,58.02439,300.0,400.0,1000.0,41.6,41.6,18031.085282,26361.619215,0.0
82,650.721468,7.977273,54.560976,300.0,288.18322,0.0,7.977273,54.560976,300.0,400.0,1000.0,41.6,41.6,18555.521177,27070.013069,0.0
83,667.342293,31.431818,50.512195,300.0,285.39828,0.0,31.431818,50.512195,300.0,400.0,1000.0,41.6,41.6,18455.024656,27761.439389,1e-06
84,665.441975,65.386364,47.512195,300.0,252.54342,0.0,65.386364,47.512195,300.0,400.0,1000.0,41.6,41.6,17116.217026,27682.386177,0.0
85,645.33569,89.727273,47.585366,300.0,208.02305,0.0,89.727273,47.585366,300.0,400.0,1000.0,41.6,41.6,15288.656885,26845.964696,0.0
86,627.79715,98.659091,47.560976,300.0,181.57708,0.0,98.659091,47.560976,300.0,400.0,1000.0,41.6,41.6,14197.387571,26116.361457,0.0
87,621.317531,88.295455,45.878049,300.0,187.14403,0.0,88.295455,45.878049,300.0,400.0,1000.0,41.6,41.6,14415.243201,25846.809306,0.0
88,626.703309,62.863636,44.756098,300.0,219.08358,0.0,62.863636,44.756098,300.0,400.0,1000.0,41.6,41.6,15716.25276,26070.857654,0.0
89,643.129468,27.477273,44.439024,300.0,271.21317,0.0,27.477273,44.439024,300.0,400.0,1000.0,41.6,41.6,17848.823193,26754.185852,0.0
90,637.521214,2.454545,43.04878,300.0,292.01789,0.0,2.454545,43.04878,300.0,400.0,1000.0,41.6,41.6,18686.496329,26520.882486,0.0
91,616.617722,0.0,46.219512,300.0,270.39821,0.0,0.0,46.219512,300.0,400.0,1000.0,41.6,41.6,17791.00456,25651.297227,0.0
92,580.678547,0.0,45.878049,300.0,234.8005,0.0,0.0,45.878049,300.0,400.0,1000.0,41.6,41.6,16309.456898,24156.227547,0.0
93,558.30115,0.0,46.853658,300.0,211.44749,0.0,0.0,46.853658,300.0,400.0,1000.0,41.6,41.6,15339.9229,23225.327848,0.0
94,543.812389,0.0,46.585366,300.0,197.22702,0.0,0.0,46.585366,300.0,400.0,1000.0,41.6,41.6,14747.814764,22622.595366,0.0
95,511.0435,0.0,48.02439,300.0,163.01911,0.0,0.0,48.02439,300.0,400.0,1000.0,41.6,41.6,13327.643756,21259.409583,0.0
96,476.383563,0.0,46.487805,300.0,129.89576,0.0,0.0,46.487805,300.0,400.0,1000.0,41.6,41.6,11946.639226,19817.556221,0.0
97,456.286547,0.0,47.97561,300.0,108.31094,0.0,0.0,47.97561,300.0,400.0,1000.0,41.6,41.6,11051.686324,18981.520347,0.0
98,445.895055,0.0,49.902439,300.0,95.992616,0.0,0.0,49.902439,300.0,400.0,1000.0,41.6,41.6,10543.097704,18549.234288,0.0
99,447.34115,0.0,50.560976,300.0,96.780175,0.0,0.0,50.560976,300.0,400.0,1000.0,41.6,41.6,10577.177232,18609.391857,0.0
100,453.487055,0.0,48.97561,300.0,104.51145,0.0,0.0,48.97561,300.0,400.0,1000.0,41.6,41.6,10895.62754,18865.06148,0.0
101,455.164896,0.0,47.780488,300.0,107.38441,0.0,0.0,47.780488,300.0,400.0,1000.0,41.6,41.6,11012.752432,18934.859674,0.0
102,458.372261,0.0,46.756098,300.0,111.61616,0.0,0.0,46.756098,300.0,400.0,1000.0,41.6,41.6,11186.744452,19068.286074,0.0
103,484.939627,0.0,46.756098,300.0,138.18353,0.0,0.0,46.756098,300.0,400.0,1000.0,41.6,41.6,12291.947044,20173.488467,0.0
104,519.553214,0.0,47.902439,300.0,171.65077,0.0,0.0,47.902439,300.0,400.0,1000.0,41.6,41.6,13686.47691,21613.413694,0.0
105,551.358039,0.204545,49.243902,300.0,201.90959,0.0,0.204545,49.243902,300.0,400.0,1000.0,41.6,41.6,14948.131293,22936.494422,0.0
106,577.276516,10.772727,52.365854,300.0,214.13794,0.0,10.772727,52.365854,300.0,400.0,1000.0,41.6,41.6,15473.642739,24014.703049,0.0
107,595.195118,41.522727,48.878049,300.0,204.79434,0.0,41.522727,48.878049,300.0,400.0,1000.0,41.6,41.6,15108.723369,24760.116925,0.0
108,597.160325,74.113636,45.926829,300.0,177.11986,0.0,74.113636,45.926829,300.0,400.0,1000.0,41.6,41.6,13984.15347,24841.869512,0.0
109,587.019119,90.818182,43.780488,300.0,152.42045,0.0,90.818182,43.780488,300.0,400.0,1000.0,41.6,41.6,12969.069878,24419.995342,0.0
110,575.774801,97.090909,43.341464,300.0,135.34243,0.0,97.090909,43.341464,300.0,400.0,1000.0,41.6,41.6,12264.018925,23952.231713,0.0
111,575.22788,90.272727,41.780488,300.0,143.17467,0.0,90.272727,41.780488,300.0,400.0,1000.0,41.6,41.6,12579.899975,23929.479825,0.0
112,589.642484,63.954545,40.634146,300.0,185.05379,0.0,63.954545,40.634146,300.0,400.0,1000.0,41.6,41.6,14293.460501,24529.127326,1e-06
113,618.582928,28.840909,37.829268,300.0,251.91275,0.0,28.840909,37.829268,300.0,400.0,1000.0,41.6,41.6,17034.069845,25733.049813,1e-06
114,622.53188,3.409091,36.731707,300.0,282.39108,0.0,3.409091,36.731707,300.0,400.0,1000.0,41.6,41.6,18274.341433,25897.326225,0.0
115,606.003754,0.0,36.902439,300.0,269.10131,0.0,0.0,36.902439,300.0,400.0,1000.0,41.6,41.6,17718.419374,25209.75615,0.0
116,575.83042,0.0,38.95122,300.0,236.8792,0.0,0.0,38.95122,300.0,400.0,1000.0,41.6,41.6,16382.07716,23954.54548,0.0
117,556.808706,0.0,43.634146,300.0,213.17456,0.0,0.0,43.634146,300.0,400.0,1000.0,41.6,41.6,15405.329988,23163.24217,0.0
118,553.267627,0.0,46.243902,300.0,207.02372,0.0,0.0,46.243902,300.0,400.0,1000.0,41.6,41.6,15154.674556,23015.933267,0.0
119,522.185849,0.0,45.439024,300.0,176.74682,0.0,0.0,45.439024,300.0,400.0,1000.0,41.6,41.6,13893.54576,21722.93131,0.0
120,481.305848,0.0,44.585366,300.0,136.72048,0.0,0.0,44.585366,300.0,400.0,1000.0,41.6,41.6,12226.7427,20022.323293,0.0
121,452.995753,0.0,43.243902,300.0,109.75185,0.0,0.0,43.243902,300.0,400.0,1000.0,41.6,41.6,11102.164764,18844.623333,0.0
122,442.873087,0.0,41.487805,300.0,101.38528,0.0,0.0,41.487805,300.0,400.0,1000.0,41.6,41.6,10750.603258,18423.520403,0.0
123,443.206801,0.0,40.170732,300.0,103.03607,0.0,0.0,40.170732,300.0,400.0,1000.0,41.6,41.6,10816.641976,18437.40293,0.0
124,444.105976,0.0,38.634146,300.0,105.47183,0.0,0.0,38.634146,300.0,400.0,1000.0,41.6,41.6,10914.89642,18474.808585,0.0
125,436.912579,0.0,39.170732,300.0,97.741847,0.0,0.0,39.170732,300.0,400.0,1000.0,41.6,41.6,10594.402299,18175.56327,0.0
126,428.05988,0.0,37.414634,300.0,90.645246,0.0,0.0,37.414634,300.0,400.0,1000.0,41.6,41.6,10295.671502,17807.291025,0.0
127,440.416579,0.0,36.926829,300.0,103.48975,0.0,0.0,36.926829,300.0,400.0,1000.0,41.6,41.6,10829.027258,18321.32967,0.0
128,466.761468,0.0,36.0,300.0,130.76147,0.0,0.0,36.0,300.0,400.0,1000.0,41.6,41.6,11961.677152,19417.277069,0.0
129,496.350801,0.068182,35.926829,300.0,160.35579,0.0,0.068182,35.926829,300.0,400.0,1000.0,41.6,41.6,13192.722704,20648.193322,0.0
130,521.870674,13.295455,34.146342,300.0,174.42888,0.0,13.295455,34.146342,300.0,400.0,1000.0,41.6,41.6,13787.829547,21709.820047,0.0
131,550.15296,45.272727,32.365854,300.0,172.51438,0.0,45.272727,32.365854,300.0,400.0,1000.0,41.6,41.6,13736.602643,22886.363136,0.0
132,553.230547,77.659091,29.634146,300.0,145.93731,0.0,77.659091,29.634146,300.0,400.0,1000.0,41.6,41.6,12657.919479,23014.390764,0.0
133,536.758039,96.204545,28.512195,300.0,112.0413,0.0,96.204545,28.512195,300.0,400.0,1000.0,41.6,41.6,11264.147015,22329.134431,1e-06
134,525.272706,101.25,27.634146,300.0,96.38856,0.0,101.25,27.634146,300.0,400.0,1000.0,41.6,41.6,10616.282388,21851.34457,0.0
135,526.125531,90.340909,28.414634,300.0,107.36999,0.0,90.340909,28.414634,300.0,400.0,1000.0,41.6,41.6,11063.761761,21886.82209,0.0
136,547.594484,64.295455,26.268293,300.0,157.03074,0.0,64.295455,26.268293,300.0,400.0,1000.0,41.6,41.6,13099.310825,22779.930526,0.0
137,580.317023,27.681818,25.195122,300.0,227.44008,0.0,27.681818,25.195122,300.0,400.0,1000.0,41.6,41.6,15989.57939,24141.188173,0.0
138,592.228769,3.0,25.02439,300.0,264.20438,0.0,3.0,25.02439,300.0,400.0,1000.0,41.6,41.6,17493.950988,24636.716807,0.0
139,581.957785,0.0,26.268293,300.0,255.68949,0.0,0.0,26.268293,300.0,400.0,1000.0,41.6,41.6,17139.21937,24209.443864,0.0
140,560.405404,0.0,26.341464,300.0,234.06394,0.0,0.0,26.341464,300.0,400.0,1000.0,41.6,41.6,16239.742832,23312.864815,0.0
141,550.431055,0.0,24.390244,300.0,226.04081,0.0,0.0,24.390244,300.0,400.0,1000.0,41.6,41.6,15902.078184,22897.931896,0.0
142,551.367309,0.0,25.292683,300.0,226.07463,0.0,0.0,25.292683,300.0,400.0,1000.0,41.6,41.6,15905.289974,22936.880054,0.0
143,516.503436,0.0,25.780488,300.0,190.72295,0.0,0.0,25.780488,300.0,400.0,1000.0,41.6,41.6,14435.635696,21486.542938,0.0
144,484.031182,0.0,25.390244,300.0,158.64094,0.0,0.0,25.390244,300.0,400.0,1000.0,41.6,41.6,13100.243592,20135.69718,0.0
145,464.963119,0.0,25.731707,300.0,139.23141,0.0,0.0,25.731707,300.0,400.0,1000.0,41.6,41.6,12293.49007,19342.465734,0.0
146,461.171753,0.0,26.780488,300.0,134.39127,0.0,0.0,26.780488,300.0,400.0,1000.0,41.6,41.6,12094.237808,19184.744941,0.0
147,467.048833,0.0,26.658536,300.0,140.3903,0.0,0.0,26.658536,300.0,400.0,1000.0,41.6,41.6,12343.553552,19429.231436,0.0
148,486.311563,0.0,27.902439,300.0,158.40912,0.0,0.0,27.902439,300.0,400.0,1000.0,41.6,41.6,13095.62427,20230.561029,0.0
149,524.957531,0.0,30.463415,300.0,194.49412,0.0,0.0,30.463415,300.0,400.0,1000.0,41.6,41.6,14601.882222,21838.233306,0.0
150,601.415182,0.0,32.04878,300.0,269.3664,0.0,0.0,32.04878,300.0,400.0,1000.0,41.6,41.6,17719.7398,25018.87158,0.0
151,674.452261,0.0,32.634146,300.0,341.81811,0.0,0.0,32.634146,300.0,400.0,1000.0,41.6,41.6,20734.901668,28057.214066,0.0
152,698.980261,0.0,31.243902,300.0,367.73636,0.0,0.0,31.243902,300.0,400.0,1000.0,41.6,41.6,21810.32038,29077.578866,0.0
153,704.226992,0.136364,32.365854,300.0,371.72477,0.0,0.136364,32.365854,300.0,400.0,1000.0,41.6,41.6,21978.618504,29295.842859,0.0
154,711.123754,13.295455,31.780488,300.0,366.04781,0.0,13.295455,31.780488,300.0,400.0,1000.0,41.6,41.6,21754.445327,29582.74815,0.0
155,721.811881,46.772727,30.073171,300.0,344.96598,0.0,46.772727,30.073171,300.0,400.0,1000.0,41.6,41.6,20907.503837,30027.374233,0.0
156,718.734293,80.931818,28.0,300.0,309.80248,0.0,80.931818,28.0,300.0,400.0,1000.0,41.6,41.6,19474.714986,29899.346605,0.0
157,716.110928,104.86364,23.756098,300.0,287.49119,0.0,104.863636,23.756098,300.0,400.0,1000.0,41.6,41.6,18562.00934,29790.214596,0.0
158,707.054293,109.15909,22.073171,300.0,275.82203,0.0,109.159091,22.073171,300.0,400.0,1000.0,41.6,41.6,18077.50188,29413.458597,1e-06
159,702.169087,97.431818,19.146342,300.0,285.59093,0.0,97.431818,19.146342,300.0,400.0,1000.0,41.6,41.6,18466.30719,29210.234003,0.0
160,708.027626,68.25,16.195122,300.0,323.5825,0.0,68.25,16.195122,300.0,400.0,1000.0,41.6,41.6,20011.672244,29453.949258,0.0
161,729.839563,29.590909,15.756098,300.0,384.49256,0.0,29.590909,15.756098,300.0,400.0,1000.0,41.6,41.6,22505.993601,30361.325829,0.0
162,727.281087,3.272727,14.95122,300.0,400.0,9.05714,3.272727,14.95122,300.0,400.0,1000.0,76.0,76.0,23811.517837,55273.362612,0.0
163,709.881595,0.0,15.341464,300.0,394.54013,0.0,0.0,15.341464,300.0,400.0,1000.0,41.6,41.6,22893.552336,29531.074335,0.0
164,673.219372,0.0,14.829268,300.0,358.3901,0.0,0.0,14.829268,300.0,400.0,1000.0,41.6,41.6,21388.686696,28005.925884,0.0
165,642.934801,0.0,14.829268,300.0,328.10553,0.0,0.0,14.829268,300.0,400.0,1000.0,41.6,41.6,20128.848584,26746.08773,0.0
166,617.92477,0.0,13.634146,300.0,304.29062,0.0,0.0,13.634146,300.0,400.0,1000.0,41.6,41.6,19135.758084,25705.670415,0.0
167,571.260388,0.0,14.0,300.0,257.26039,0.0,0.0,14.0,300.0,400.0,1000.0,41.6,41.6,17180.032224,23764.432149,0.0
168,536.656071,0.0,14.634146,300.0,222.02192,0.0,0.0,14.634146,300.0,400.0,1000.0,41.6,41.6,15715.380164,22324.892554,0.0
169,516.327309,0.0,15.195122,300.0,201.13219,0.0,0.0,15.195122,300.0,400.0,1000.0,41.6,41.6,14847.489348,21479.216054,0.0
170,510.338992,0.0,15.243902,300.0,195.09509,0.0,0.0,15.243902,300.0,400.0,1000.0,41.6,41.6,14596.443548,21230.102051,0.0
171,515.724769,0.0,14.878049,300.0,200.84672,0.0,0.0,14.878049,300.0,400.0,1000.0,41.6,41.6,14834.97965,21454.150399,0.0
172,527.35842,0.0,14.756098,300.0,212.60232,0.0,0.0,14.756098,300.0,400.0,1000.0,41.6,41.6,15323.768708,21938.110272,0.0
173,552.989531,0.0,15.95122,300.0,237.03831,0.0,0.0,15.95122,300.0,400.0,1000.0,41.6,41.6,16342.696136,23004.364506,0.0
174,622.096198,0.0,16.804878,300.0,305.29132,0.0,0.0,16.804878,300.0,400.0,1000.0,41.6,41.6,19183.728668,25879.20182,0.0
175,687.124135,0.0,17.804878,300.0,369.31926,0.0,0.0,17.804878,300.0,400.0,1000.0,41.6,41.6,21849.290972,28584.363999,0.0
176,702.808706,0.0,18.463415,300.0,384.34529,0.0,0.0,18.463415,300.0,400.0,1000.0,41.6,41.6,22475.690894,29236.842161,0.0
177,700.769341,0.136364,19.268293,300.0,381.36468,0.0,0.136364,19.268293,300.0,400.0,1000.0,41.6,41.6,22353.443638,29152.004569,0.0
178,710.72515,10.636364,19.536585,300.0,380.5522,0.0,10.636364,19.536585,300.0,400.0,1000.0,41.6,41.6,22330.681054,29566.166248,0.0
179,727.438674,39.272727,19.756098,300.0,368.40985,0.0,39.272727,19.756098,300.0,400.0,1000.0,41.6,41.6,21854.634683,30261.448838,0.0
