Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Highest Running Cost ($/MWh),Production Cost ($),Ramp Up (MWh),Ramp Down (MWh),Ramp Cost ($),Market Cost ($),Unserved Energy (MWh),Unserved Cost ($),Spill (MWh),Spill Cost ($),Curtailment (MWh)
507,559.626737,0.0,135.0,92.065016,332.56172,0.0,0.0,135.0,100.0,600.0,1000.0,21.5,41.6,16083.965396,12.942095,15.0,84.123617,12031.974854,0.0,0.0,0.0,0.0,0.0
508,567.561722,0.0,135.0,100.0,332.56172,0.0,0.0,135.0,100.0,600.0,1000.0,22.7,41.6,16254.567552,7.934984,0.0,51.577396,12883.651085,0.0,0.0,0.0,0.0,0.0
509,590.346992,0.0,135.0,100.0,355.34699,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,17202.434784,22.78527,0.0,1353.445038,24558.434859,0.0,0.0,0.0,0.0,0.0
510,653.168706,0.0,120.0,100.0,433.16871,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20409.818336,77.82172,15.0,4622.610168,27171.81817,0.0,0.0,0.0,0.0,0.0
511,716.908135,50.0,120.0,100.0,446.90813,0.0,50.0,120.0,100.0,600.0,1000.0,160.4,41.6,21031.378208,63.73942,0.0,816.121548,114992.06479,0.0,0.0,0.0,0.0,0.0
512,734.69696,100.0,120.0,100.0,414.69696,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19741.393536,50.0,32.21117,1913.343498,30563.393528,0.0,0.0,0.0,0.0,0.0
513,740.314484,150.0,120.0,100.0,370.31448,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17945.082368,50.0,44.38248,2636.319312,30797.082526,0.0,0.0,0.0,0.0,0.0
514,751.744198,250.0,105.0,100.0,296.7442,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14954.55872,100.0,88.57028,4370.074632,31272.55862,0.0,0.0,0.0,0.0,0.0
515,757.639817,300.0,105.0,100.0,252.63982,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,13169.816512,50.0,44.10438,2619.800172,31517.816379,0.0,0.0,0.0,0.0,0.0
516,752.281849,375.0,78.849143,50.0,248.43271,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,11942.499022,75.0,80.357967,574.902334,1504.563697,0.0,0.0,0.0,0.0,11.150857
517,749.760452,450.0,51.327746,0.0,248.43271,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,10887.456228,75.0,77.521397,325.0,1499.520904,0.0,0.0,0.0,0.0,38.672254
518,738.432706,350.0,90.0,50.0,248.43271,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,11939.800736,88.672254,100.0,325.0,1476.865411,0.0,0.0,0.0,0.0,0.0
519,732.574166,300.0,75.0,100.0,257.57417,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,13315.085472,59.14146,65.0,868.002724,30475.085322,0.0,0.0,0.0,0.0,0.0
520,725.797912,250.0,75.0,100.0,300.79791,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,15063.193056,43.22374,50.0,2567.490156,30193.193148,0.0,0.0,0.0,0.0,0.0
521,750.576198,200.0,60.0,100.0,390.5762,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18717.96992,89.77829,65.0,5332.830426,31223.969837,0.0,0.0,0.0,0.0,0.0
522,753.264452,150.0,45.0,100.0,458.26445,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21453.80112,67.68825,65.0,4020.68205,31335.801195,0.0,0.0,0.0,0.0,0.0
523,737.385214,50.0,60.0,100.0,527.38521,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,24259.224736,84.12076,100.0,4105.773144,30675.224886,0.0,0.0,0.0,0.0,0.0
524,701.501658,0.0,60.0,100.0,541.50166,0.0,0.0,60.0,100.0,600.0,1000.0,160.4,41.6,24796.469056,14.11645,50.0,838.51713,112520.865943,0.0,0.0,0.0,0.0,0.0
525,675.564643,0.0,90.0,100.0,485.56464,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22529.489024,30.0,55.93702,3322.658988,28103.489132,0.0,0.0,0.0,0.0,0.0
526,656.172134,0.0,120.0,100.0,436.17213,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20534.760608,30.0,49.39251,2933.915094,27296.760791,0.0,0.0,0.0,0.0,0.0
527,623.356896,0.0,150.0,100.0,373.3569,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,17981.64704,30.0,62.81523,3731.224662,25931.646874,0.0,0.0,0.0,0.0,0.0
528,602.314357,0.0,210.07492,50.0,342.23944,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,15732.310544,60.07492,81.11746,2173.377124,1204.628713,0.0,0.0,0.0,0.0,14.92508
529,583.190674,0.0,180.0,60.951238,342.23944,0.0,0.0,180.0,100.0,600.0,1000.0,21.5,41.6,15907.612321,10.951238,30.07492,71.183047,12538.599495,0.0,0.0,0.0,0.0,0.0
530,572.205912,0.0,150.0,79.966476,342.23944,0.0,0.0,150.0,100.0,600.0,1000.0,21.5,41.6,16256.439938,19.015238,30.0,123.599047,12302.427108,0.0,0.0,0.0,0.0,0.0
531,569.601087,0.0,135.0,92.361651,342.23944,0.0,0.0,135.0,100.0,600.0,1000.0,21.5,41.6,16492.9362,12.395175,15.0,80.568637,12246.42337,0.0,0.0,0.0,0.0,0.0
532,577.239436,0.0,135.0,100.0,342.23944,0.0,0.0,135.0,100.0,600.0,1000.0,22.7,41.6,16657.160704,7.638349,0.0,49.649269,13103.335202,0.0,0.0,0.0,0.0,0.0
533,603.074483,0.0,135.0,100.0,368.07448,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,17731.898368,25.83504,0.0,1534.601376,25087.898509,0.0,0.0,0.0,0.0,0.0
534,667.611119,0.0,120.0,100.0,447.61112,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,21010.622592,79.53664,15.0,4724.476416,27772.622542,0.0,0.0,0.0,0.0,0.0
535,728.022674,50.0,120.0,100.0,458.02267,0.0,50.0,120.0,100.0,600.0,1000.0,160.4,41.6,21493.743072,60.41155,0.0,618.44607,116774.836878,0.0,0.0,0.0,0.0,0.0
536,743.744325,100.0,120.0,100.0,423.74433,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,20117.764128,50.0,34.27834,2036.133396,30939.76392,0.0,0.0,0.0,0.0,0.0
537,744.161468,150.0,120.0,100.0,374.16147,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,18105.117152,50.0,49.58286,2945.221884,30957.11706,0.0,0.0,0.0,0.0,0.0
538,750.094166,250.0,105.0,100.0,295.09417,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14885.917472,100.0,94.0673,4696.59762,31203.917322,0.0,0.0,0.0,0.0,0.0
539,757.009468,300.0,105.0,100.0,252.00947,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,13143.593952,50.0,43.0847,2559.23118,31491.593852,0.0,0.0,0.0,0.0,0.0
540,754.413912,375.0,80.007873,50.0,249.40604,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,11985.30701,75.0,77.595557,479.643742,1508.827824,0.0,0.0,0.0,0.0,9.992127
541,749.176452,450.0,49.770413,0.0,249.40604,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,10924.83209,75.0,80.23746,325.0,1498.352904,0.0,0.0,0.0,0.0,40.229587
542,739.406039,350.0,90.0,50.0,249.40604,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,11980.291264,90.229587,100.0,325.0,1478.812079,0.0,0.0,0.0,0.0,0.0
543,734.798928,300.0,75.0,100.0,259.79893,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,13407.635488,60.39289,65.0,942.337666,30567.635405,0.0,0.0,0.0,0.0,0.0
544,730.812896,250.0,75.0,100.0,305.8129,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,15271.81664,46.01397,50.0,2733.229818,30401.81649,0.0,0.0,0.0,0.0,0.0
545,758.177468,200.0,60.0,100.0,398.17747,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,19034.182752,92.36457,65.0,5486.455458,31540.18266,0.0,0.0,0.0,0.0,0.0
546,761.755627,150.0,45.0,100.0,466.75563,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21807.034208,68.57816,65.0,4073.542704,31689.034067,0.0,0.0,0.0,0.0,0.0
547,745.449976,50.0,60.0,100.0,535.44998,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,24594.719168,83.69435,100.0,4080.44439,31010.718985,0.0,0.0,0.0,0.0,0.0
548,709.844515,0.0,60.0,100.0,549.84452,0.0,0.0,60.0,100.0,600.0,1000.0,160.4,41.6,25143.532032,14.39454,50.0,855.035676,113859.060238,0.0,0.0,0.0,0.0,0.0
549,685.61315,0.0,90.0,100.0,495.61315,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22947.50704,30.0,54.23137,3221.343378,28521.507057,0.0,0.0,0.0,0.0,0.0
550,670.253023,0.0,120.0,100.0,450.25302,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,21120.525632,30.0,45.36013,2694.391722,27882.525765,0.0,0.0,0.0,0.0,0.0
551,632.793595,0.0,150.0,100.0,382.79359,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,18374.213344,30.0,67.45943,4007.090142,26324.213535,0.0,0.0,0.0,0.0,0.0
552,607.34788,0.0,212.62413,50.0,344.72375,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,15840.75626,62.62413,88.06984,2586.348496,1214.69576,0.0,0.0,0.0,0.0,12.37587
553,587.668007,0.0,180.0,62.944254,344.72375,0.0,0.0,180.0,100.0,600.0,1000.0,21.5,41.6,16053.809461,12.944254,32.62413,84.137651,12634.862159,0.0,0.0,0.0,0.0,0.0
554,577.248706,0.0,150.0,82.524952,344.72375,0.0,0.0,150.0,100.0,600.0,1000.0,21.5,41.6,16414.794468,19.580698,30.0,127.274537,12410.84717,0.0,0.0,0.0,0.0,0.0
555,573.716896,0.0,135.0,93.993143,344.72375,0.0,0.0,135.0,100.0,600.0,1000.0,21.5,41.6,16631.360574,11.468191,15.0,74.543242,12334.913268,0.0,0.0,0.0,0.0,0.0
556,579.723754,0.0,135.0,100.0,344.72375,0.0,0.0,135.0,100.0,600.0,1000.0,22.7,41.6,16760.508,6.006857,0.0,39.04457,13159.729207,0.0,0.0,0.0,0.0,0.0
557,600.719944,0.0,135.0,100.0,365.71994,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,17633.949504,20.99619,0.0,1247.173686,24989.949679,0.0,0.0,0.0,0.0,0.0
558,665.256579,0.0,120.0,100.0,445.25658,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20912.673728,79.53664,15.0,4724.476416,27674.673686,0.0,0.0,0.0,0.0,0.0
559,730.099118,50.0,120.0,100.0,460.09912,0.0,50.0,120.0,100.0,600.0,1000.0,160.4,41.6,21580.123392,64.84254,0.0,881.646876,117107.898591,0.0,0.0,0.0,0.0,0.0
560,749.065214,100.0,120.0,100.0,429.06521,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,20339.112736,50.0,31.03391,1843.414254,31161.112894,0.0,0.0,0.0,0.0,0.0
561,749.463817,150.0,120.0,100.0,379.46382,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,18325.694912,50.0,49.60139,2946.322566,31177.694796,0.0,0.0,0.0,0.0,0.0
562,753.755753,250.0,105.0,100.0,298.75575,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,15038.2392,100.0,95.70807,4794.059358,31356.239341,0.0,0.0,0.0,0.0,0.0
563,760.36515,300.0,105.0,99.099428,256.26572,0.0,300.0,105.0,100.0,600.0,1000.0,41.0,41.6,13301.291654,50.0,43.390602,2529.7615,31174.97115,0.0,0.0,0.0,0.0,0.0
564,759.80896,375.0,79.44381,49.099428,256.26572,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,12250.179274,75.0,75.55619,325.0,1519.617919,0.0,0.0,0.0,0.0,10.55619
565,755.609722,450.0,49.344,0.0,256.26572,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,11209.341952,75.0,79.199238,319.146282,1511.219443,0.0,0.0,0.0,0.0,40.656
566,746.265722,350.0,90.0,50.0,256.26572,0.0,350.0,90.0,100.0,600.0,1000.0,2.6,41.6,12265.653952,90.656,100.0,325.0,1940.290877,0.0,0.0,0.0,0.0,0.0
567,739.146484,300.0,75.0,100.0,264.14648,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,13588.493568,57.88076,65.0,793.117144,30748.493718,0.0,0.0,0.0,0.0,0.0
568,732.129214,250.0,75.0,100.0,307.12921,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,15326.575136,42.98273,50.0,2553.174162,30456.575286,0.0,0.0,0.0,0.0,0.0
569,760.874992,200.0,60.0,100.0,400.87499,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,19146.399584,93.74578,65.0,5568.499332,31652.399651,0.0,0.0,0.0,0.0,0.0
570,763.859881,150.0,45.0,100.0,468.85988,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21894.571008,67.98489,65.0,4038.302466,31776.571033,0.0,0.0,0.0,0.0,0.0
571,747.220516,50.0,60.0,100.0,537.22052,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,24668.373632,83.36064,100.0,4060.622016,31084.373449,0.0,0.0,0.0,0.0,0.0
572,709.779626,0.0,60.0,100.0,549.77963,0.0,0.0,60.0,100.0,600.0,1000.0,160.4,41.6,25140.832608,12.55911,50.0,746.011134,113848.652075,0.0,0.0,0.0,0.0,0.0
573,682.934166,0.0,90.0,100.0,492.93417,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22836.061472,30.0,56.84546,3376.620324,28410.061306,0.0,0.0,0.0,0.0,0.0
574,667.954103,0.0,120.0,100.0,447.9541,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,21024.89056,30.0,44.98007,2671.816158,27786.890676,0.0,0.0,0.0,0.0,0.0
575,635.657975,0.0,150.0,100.0,385.65798,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,18493.371968,30.0,62.29612,3700.389528,26443.371777,0.0,0.0,0.0,0.0,0.0
576,608.497341,0.0,213.40279,50.0,345.09455,0.0,0.0,225.0,100.0,600.0,1000.0,2.0,41.6,15857.73886,63.40279,90.56343,2734.467742,1216.994682,0.0,0.0,0.0,0.0,11.59721
577,588.798928,0.0,180.0,63.704381,345.09455,0.0,0.0,180.0,100.0,600.0,1000.0,21.5,41.6,16085.577472,13.704381,33.40279,89.078476,12659.176956,0.0,0.0,0.0,0.0,0.0
578,576.803753,0.0,150.0,81.709206,345.09455,0.0,0.0,150.0,100.0,600.0,1000.0,21.5,41.6,16412.681209,18.004825,30.0,117.031362,12401.280698,0.0,0.0,0.0,0.0,0.0
579,572.845531,0.0,135.0,92.750984,345.09455,0.0,0.0,135.0,100.0,600.0,1000.0,21.5,41.6,16620.079436,11.041778,15.0,71.771557,12316.178921,0.0,0.0,0.0,0.0,0.0
580,580.094547,0.0,135.0,100.0,345.09455,0.0,0.0,135.0,100.0,600.0,1000.0,22.7,41.6,16775.93328,7.249016,0.0,47.118604,13168.146217,0.0,0.0,0.0,0.0,0.0
581,601.823055,0.0,135.0,100.0,366.82306,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,17679.839296,21.72851,0.0,1290.673494,25035.839088,0.0,0.0,0.0,0.0,0.0
582,663.346991,0.0,120.0,100.0,443.34699,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20833.234784,76.52393,15.0,4545.521442,27595.234842,0.0,0.0,0.0,0.0,0.0
583,730.238166,50.0,120.0,100.0,460.23817,0.0,50.0,120.0,100.0,600.0,1000.0,160.4,41.6,21585.907872,66.89118,0.0,1003.336092,117130.201826,0.0,0.0,0.0,0.0,0.0
584,748.416325,100.0,120.0,100.0,428.41632,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,20312.118912,50.0,31.82185,1890.21789,31134.119103,0.0,0.0,0.0,0.0,0.0
585,750.770864,150.0,120.0,100.0,380.77086,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,18380.067776,50.0,47.64546,2830.140324,31232.067959,0.0,0.0,0.0,0.0,0.0
586,754.858865,250.0,105.0,100.0,299.85886,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,15084.128576,100.0,95.912,4806.1728,31402.128776,0.0,0.0,0.0,0.0,0.0
587,758.427754,300.0,105.0,100.0,253.42775,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,13202.5944,50.0,46.43111,2758.007934,31550.59455,0.0,0.0,0.0,0.0,0.0
588,753.598166,375.0,87.034413,50.0,241.56375,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,11673.120826,75.0,79.829587,1029.7216,1507.196333,0.0,0.0,0.0,0.0,2.965587
589,741.964516,450.0,50.400762,0.0,241.56375,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,10599.853524,75.0,86.633651,325.0,1483.929031,0.0,0.0,0.0,0.0,39.599238
590,731.563753,350.0,90.0,50.0,241.56375,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,11654.052,89.599238,100.0,325.0,1463.127506,0.0,0.0,0.0,0.0,0.0
591,724.036642,300.0,75.0,100.0,249.03664,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12959.924224,57.47289,65.0,768.889666,30119.924316,0.0,0.0,0.0,0.0,0.0
592,721.802611,250.0,75.0,100.0,296.80261,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14896.988576,47.76597,50.0,2837.298618,30026.988601,0.0,0.0,0.0,0.0,0.0
593,749.380388,200.0,60.0,100.0,389.38039,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18668.224224,92.57778,65.0,5499.120132,31174.224157,0.0,0.0,0.0,0.0,0.0
594,750.344452,150.0,45.0,100.0,455.34445,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21332.32912,65.96406,65.0,3918.265164,31214.329187,0.0,0.0,0.0,0.0,0.0
595,729.135055,50.0,60.0,100.0,519.13506,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,23916.018496,78.79061,100.0,3789.162234,30332.018296,0.0,0.0,0.0,0.0,0.0
596,690.127563,0.0,60.0,100.0,530.12756,0.0,0.0,60.0,100.0,600.0,1000.0,160.4,41.6,24323.306496,10.9925,50.0,652.9545,110696.461105,0.0,0.0,0.0,0.0,0.0
597,663.893912,0.0,90.0,100.0,473.89391,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22043.986656,30.0,56.23365,3340.27881,27617.986756,0.0,0.0,0.0,0.0,0.0
598,653.317023,0.0,120.0,100.0,433.31702,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20415.988032,30.0,40.57689,2410.267266,27177.988157,0.0,0.0,0.0,0.0,0.0
599,629.196896,0.0,150.0,100.0,379.1969,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,18224.59104,30.0,54.12012,3214.735128,26174.59089,0.0,0.0,0.0,0.0,0.0
600,600.599436,0.0,225.0,61.938921,313.66052,0.0,0.0,225.0,100.0,600.0,1000.0,8.5,41.6,14829.964434,75.0,103.597459,4140.257986,5105.095206,0.0,0.0,0.0,0.0,0.0
601,575.607944,0.0,180.0,81.947429,313.66052,0.0,0.0,180.0,100.0,600.0,1000.0,21.5,41.6,15170.147356,20.008508,45.0,130.055302,12375.570792,0.0,0.0,0.0,0.0,0.0
602,558.699754,0.0,150.0,95.039238,313.66052,0.0,0.0,150.0,100.0,600.0,1000.0,21.5,41.6,15391.621249,13.091809,30.0,85.096758,12012.044702,0.0,0.0,0.0,0.0,0.0
603,548.660515,0.0,135.0,100.0,313.66052,0.0,0.0,135.0,100.0,600.0,1000.0,114.9,41.6,15468.277632,4.960762,15.0,32.244953,63041.093196,0.0,0.0,0.0,0.0,0.0
604,543.246928,0.0,135.0,100.0,308.24693,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15243.072288,0.0,5.41359,321.567246,22599.072213,0.0,0.0,0.0,0.0,0.0
605,533.606293,0.0,135.0,94.863111,303.74318,0.0,0.0,135.0,100.0,600.0,1000.0,8.5,41.6,14945.273174,0.0,9.640639,300.912529,4535.653492,0.0,0.0,0.0,0.0,0.0
606,523.743182,0.0,120.0,100.0,303.74318,0.0,0.0,120.0,100.0,600.0,1000.0,74.7,41.6,15025.716288,5.136889,15.0,33.389778,39123.61568,0.0,0.0,0.0,0.0,0.0
607,553.786738,50.0,120.0,100.0,283.78674,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,14245.528384,50.0,19.95644,1185.412536,23037.528284,0.0,0.0,0.0,0.0,0.0
608,585.610103,100.0,120.0,100.0,265.6101,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,13539.38016,50.0,18.17664,1079.692416,24361.380276,0.0,0.0,0.0,0.0,0.0
609,618.777595,150.0,120.0,100.0,248.77759,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,12889.147744,50.0,16.83251,999.851094,25741.147935,0.0,0.0,0.0,0.0,0.0
610,640.283626,250.0,105.0,100.0,185.28363,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,10317.799008,100.0,78.49396,3771.541224,26635.79885,0.0,0.0,0.0,0.0,0.0
611,643.759817,300.0,105.0,100.0,138.75982,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,8432.408512,50.0,46.52381,2763.514314,26780.408379,0.0,0.0,0.0,0.0,0.0
612,637.882738,375.0,90.0,50.0,122.88274,0.0,375.0,90.0,100.0,600.0,1000.0,2.0,41.6,6741.921984,75.0,80.87708,1268.098552,1275.765475,0.0,0.0,0.0,0.0,0.0
613,623.11588,450.0,50.233143,0.0,122.88274,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,5662.38827,75.0,89.766857,325.0,1246.23176,0.0,0.0,0.0,0.0,39.766857
614,610.28642,350.0,87.403683,50.0,122.88274,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,6711.72935,87.17054,100.0,325.0,1220.572841,0.0,0.0,0.0,0.0,2.596317
615,601.952833,300.0,75.0,100.0,126.95283,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,7881.237728,54.07009,62.403683,566.763346,25041.237836,0.0,0.0,0.0,0.0,0.0
616,602.991055,250.0,75.0,100.0,177.99106,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,9954.428096,51.03823,50.0,3031.670862,25084.427896,0.0,0.0,0.0,0.0,0.0
617,643.787626,200.0,60.0,100.0,283.78763,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,14275.565408,105.79657,65.0,6284.316258,26781.56525,0.0,0.0,0.0,0.0,0.0
618,656.737595,150.0,45.0,100.0,361.73759,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,17438.283744,77.94996,65.0,4630.227624,27320.283944,0.0,0.0,0.0,0.0,0.0
619,634.693912,50.0,60.0,100.0,424.69391,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,19987.266656,77.95632,100.0,3739.605408,26403.266748,0.0,0.0,0.0,0.0,0.0
620,595.018991,0.0,60.0,100.0,435.01899,0.0,0.0,60.0,100.0,600.0,1000.0,160.4,41.6,20366.789984,10.32508,50.0,613.309752,95441.046221,0.0,0.0,0.0,0.0,0.0
621,575.283499,0.0,90.0,100.0,385.2835,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18357.7936,30.0,49.73549,2954.288106,23931.793567,0.0,0.0,0.0,0.0,0.0
622,579.213912,0.0,120.0,100.0,359.21391,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,17333.298656,30.0,26.06959,1548.533646,24095.298739,0.0,0.0,0.0,0.0,0.0
623,559.255944,0.0,150.0,100.0,309.25594,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15315.047104,30.0,49.95797,2967.503418,23265.04727,0.0,0.0,0.0,0.0,0.0
624,537.29569,0.0,225.0,51.47327,260.82242,0.0,0.0,225.0,100.0,600.0,1000.0,8.5,41.6,12406.887977,75.0,96.96025,3192.374833,4567.013367,0.0,0.0,0.0,0.0,0.0
625,517.727055,0.0,180.0,76.904635,260.82242,0.0,0.0,180.0,100.0,600.0,1000.0,21.5,41.6,12863.662325,25.431365,45.0,165.303872,11131.131682,0.0,0.0,0.0,0.0,0.0
626,503.952071,0.0,150.0,93.129651,260.82242,0.0,0.0,150.0,100.0,600.0,1000.0,21.5,41.6,13152.500169,16.225016,30.0,105.462604,10834.969522,0.0,0.0,0.0,0.0,0.0
627,495.82242,0.0,135.0,100.0,260.82242,0.0,0.0,135.0,100.0,600.0,1000.0,114.9,41.6,13270.212672,6.870349,15.0,44.657269,56969.996058,0.0,0.0,0.0,0.0,0.0
628,491.71588,0.0,135.0,100.0,256.71588,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,13099.380608,0.0,4.10654,243.928476,20455.380616,0.0,0.0,0.0,0.0,0.0
629,486.46915,0.0,135.0,96.958095,254.51105,0.0,0.0,135.0,100.0,600.0,1000.0,8.5,41.6,12942.258722,0.0,5.246735,150.739285,4134.987777,0.0,0.0,0.0,0.0,0.0
630,474.511055,0.0,120.0,100.0,254.51105,0.0,0.0,120.0,100.0,600.0,1000.0,74.7,41.6,12977.65968,3.041905,15.0,19.772382,35445.975794,0.0,0.0,0.0,0.0,0.0
631,490.102928,50.0,120.0,100.0,220.10293,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,11596.281888,50.0,34.40812,2043.842328,20388.281796,0.0,0.0,0.0,0.0,0.0
632,518.338865,100.0,120.0,100.0,198.33886,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,10740.896576,50.0,21.76407,1292.785758,21562.896776,0.0,0.0,0.0,0.0,0.0
633,550.384706,150.0,120.0,100.0,180.38471,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,10044.003936,50.0,17.95415,1066.47651,22896.003761,0.0,0.0,0.0,0.0,0.0
634,578.982166,250.0,105.0,100.0,123.98217,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,7767.658272,100.0,71.40254,3350.310876,24085.658114,0.0,0.0,0.0,0.0,0.0
635,605.197277,300.0,105.0,100.0,100.19728,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,6828.206848,50.0,23.78489,1412.822466,25176.20674,0.0,0.0,0.0,0.0,0.0
636,603.436007,375.0,90.0,50.0,88.436007,0.0,375.0,90.0,100.0,600.0,1000.0,2.6,41.6,5308.937891,75.0,76.761273,1023.619616,1568.933619,0.0,0.0,0.0,0.0,0.0
637,583.700515,450.0,45.264508,0.0,88.436007,0.0,450.0,90.0,100.0,600.0,1000.0,2.0,41.6,4219.466907,75.0,94.735492,325.0,1167.40103,0.0,0.0,0.0,0.0,44.735492
638,569.183944,350.0,85.289524,45.458413,88.436007,0.0,350.0,90.0,100.0,600.0,1000.0,2.0,41.6,5176.872819,85.483429,100.0,295.479684,1138.367888,0.0,0.0,0.0,0.0,4.710476
