Hour,Demand (MWh),Plant 1 (MWh),Plant 2 (MWh),Plant 3 (MWh),Plant 4 (MWh),Plant 5 (MWh),Plant 1 Available (MWh),Plant 2 Available (MWh),Plant 3 Available (MWh),Plant 4 Available (MWh),Plant 5 Available (MWh),Clearing Price ($/MWh),Shadow Price ($/MWh),Production Cost ($),Market Cost ($),Curtailment (MWh)
342,654.976325,0.0,120.0,100.0,434.97632,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20485.014912,27247.015112,0.0
343,718.428388,50.0,120.0,100.0,448.42839,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,21094.621024,29886.620949,0.0
344,734.520833,100.0,120.0,100.0,414.52083,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19734.066528,30556.066644,0.0
345,733.584579,150.0,120.0,100.0,363.58458,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17665.118528,30517.118486,0.0
346,741.788389,250.0,105.0,100.0,286.78839,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14540.397024,30858.396966,0.0
347,749.389658,300.0,105.0,100.0,244.38966,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,12826.609856,31174.609789,0.0
348,745.598293,375.0,90.0,100.0,180.59829,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,10217.888864,31016.888997,0.0
349,740.184706,450.0,90.0,100.0,100.18471,0.0,450.0,90.0,100.0,600.0,1000.0,41.6,41.6,6947.683936,30791.683753,0.0
350,732.268261,350.0,90.0,100.0,192.26826,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,10678.359616,30462.359666,0.0
351,726.956642,300.0,75.0,100.0,251.95664,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,13081.396224,30241.396324,0.0
352,726.428261,250.0,75.0,100.0,301.42826,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,15089.415616,30219.415674,0.0
353,752.152071,200.0,60.0,100.0,392.15207,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18783.526112,31289.526154,0.0
354,751.920325,150.0,45.0,100.0,456.92032,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21397.885312,31279.885503,0.0
355,735.874229,50.0,60.0,100.0,525.87423,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,24196.367968,30612.367943,0.0
356,702.632579,0.0,60.0,100.0,542.63258,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,24843.515328,29229.515278,0.0
357,672.570484,0.0,90.0,100.0,482.57048,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22404.931968,27978.932118,0.0
358,651.583563,0.0,120.0,100.0,431.58356,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20343.876096,27105.876221,0.0
359,616.830928,0.0,150.0,100.0,366.83093,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,17710.166688,25660.166613,0.0
360,588.734039,0.0,225.0,100.0,263.73404,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,13571.336064,24491.336039,0.0
361,570.463182,0.0,180.0,100.0,290.46318,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,14593.268288,23731.268371,0.0
362,558.551436,0.0,150.0,100.0,308.55144,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15285.739904,23235.739738,0.0
363,557.16096,0.0,135.0,100.0,322.16096,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15821.895936,23177.895936,0.0
364,565.105214,0.0,135.0,100.0,330.10521,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,16152.376736,23508.376894,0.0
365,590.096706,0.0,135.0,100.0,355.09671,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,17192.023136,24548.02297,0.0
366,655.467626,0.0,120.0,100.0,435.46763,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20505.453408,27267.453258,0.0
367,718.91042,50.0,120.0,100.0,448.91042,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,21114.673472,29906.673489,0.0
368,735.614674,100.0,120.0,100.0,415.61467,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19779.570272,30601.570447,0.0
369,739.118674,150.0,120.0,100.0,369.11867,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17895.336672,30747.336847,0.0
370,748.638801,250.0,105.0,100.0,293.6388,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14825.37408,31143.374122,0.0
371,754.914484,300.0,105.0,100.0,249.91448,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,13056.442368,31404.442518,0.0
372,749.26915,375.0,90.0,100.0,184.26915,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,10370.59664,31169.596648,0.0
373,745.904198,450.0,90.0,100.0,105.9042,0.0,450.0,90.0,100.0,600.0,1000.0,41.6,41.6,7185.61472,31029.614628,0.0
374,735.559055,350.0,90.0,100.0,195.55905,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,10815.25648,30599.25668,0.0
375,728.2915,300.0,75.0,100.0,253.2915,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,13136.9264,30296.926383,0.0
376,725.742293,250.0,75.0,100.0,300.74229,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,15060.879264,30190.879405,0.0
377,752.541404,200.0,60.0,100.0,392.5414,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18799.72224,31305.722423,0.0
378,752.76388,150.0,45.0,100.0,457.76388,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21432.977408,31314.977416,0.0
379,737.746738,50.0,60.0,100.0,527.74674,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,24274.264384,30690.264284,0.0
380,699.786737,0.0,60.0,100.0,539.78674,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,24725.128384,29111.128276,0.0
381,670.076896,0.0,90.0,100.0,480.0769,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22301.19904,27875.198882,0.0
382,654.142039,0.0,120.0,100.0,434.14204,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20450.308864,27212.308831,0.0
383,619.176198,0.0,150.0,100.0,369.1762,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,17807.72992,25757.729837,0.0
384,589.716643,0.0,225.0,100.0,264.71664,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,13612.212224,24532.212332,0.0
385,570.954484,0.0,180.0,100.0,290.95448,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,14613.706368,23751.706518,0.0
386,560.359055,0.0,150.0,100.0,310.35905,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15360.93648,23310.93668,0.0
387,558.180643,0.0,135.0,100.0,323.18064,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15864.314624,23220.314732,0.0
388,561.313849,0.0,135.0,100.0,326.31385,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15994.65616,23350.656102,0.0
389,583.459499,0.0,135.0,100.0,348.4595,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,16915.9152,24271.915175,0.0
390,648.923119,0.0,120.0,100.0,428.92312,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20233.201792,26995.201734,0.0
391,714.544325,50.0,120.0,100.0,444.54432,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,20933.043712,29725.043912,0.0
392,731.934547,100.0,120.0,100.0,411.93455,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19626.47728,30448.477164,0.0
393,731.369087,150.0,120.0,100.0,361.36909,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17572.954144,30424.954011,0.0
394,736.625087,250.0,105.0,100.0,281.62509,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14325.603744,30643.603611,0.0
395,748.017722,300.0,105.0,100.0,243.01772,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,12769.537152,31117.537227,0.0
396,741.538103,375.0,90.0,100.0,176.5381,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,10048.98496,30847.985076,0.0
397,736.217214,450.0,90.0,100.0,96.217214,0.0,450.0,90.0,100.0,600.0,1000.0,41.6,41.6,6782.636102,30626.636102,0.0
398,728.541785,350.0,90.0,100.0,188.54179,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,10523.338464,30307.338273,0.0
399,724.277658,300.0,75.0,100.0,249.27766,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12969.950656,30129.950573,0.0
400,720.616071,250.0,75.0,100.0,295.61607,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14847.628512,29977.628554,0.0
401,748.268008,200.0,60.0,100.0,388.26801,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18621.949216,31127.949116,0.0
402,751.846166,150.0,45.0,100.0,456.84617,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21394.800672,31276.800522,0.0
403,735.2995,50.0,60.0,100.0,525.2995,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,24172.4592,30588.459183,0.0
404,698.49823,0.0,60.0,100.0,538.49823,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,24671.526368,29057.526351,0.0
405,674.452261,0.0,90.0,100.0,484.45226,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22483.214016,28057.214066,0.0
406,656.366801,0.0,120.0,100.0,436.3668,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20542.85888,27304.858913,0.0
407,621.743944,0.0,150.0,100.0,371.74394,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,17914.547904,25864.548079,0.0
408,591.728198,0.0,225.0,100.0,266.7282,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,13695.89312,24615.893028,0.0
409,573.967182,0.0,180.0,100.0,293.96718,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,14739.034688,23877.034771,0.0
410,561.79588,0.0,150.0,100.0,311.79588,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15420.708608,23370.708616,0.0
411,557.077531,0.0,135.0,100.0,322.07753,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15818.425248,23174.425298,0.0
412,561.86077,0.0,135.0,100.0,326.86077,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,16017.408032,23373.408015,0.0
413,586.092134,0.0,135.0,100.0,351.09213,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,17025.432608,24381.432791,0.0
414,651.286928,0.0,120.0,100.0,431.28693,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20331.536288,27093.536196,0.0
415,715.109785,50.0,120.0,100.0,445.10979,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,20956.567264,29748.567064,0.0
416,733.788515,100.0,120.0,100.0,413.78852,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19703.602432,30525.602241,0.0
417,739.025975,150.0,120.0,100.0,369.02598,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17891.480768,30743.480577,0.0
418,746.710674,250.0,105.0,100.0,291.71067,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14745.163872,31063.164038,0.0
419,747.387373,300.0,105.0,100.0,242.38737,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,12743.314592,31091.3147,0.0
420,739.619246,375.0,90.0,100.0,174.61925,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,9969.1608,30768.160625,0.0
421,726.140896,450.0,90.0,100.0,86.140896,0.0,450.0,90.0,100.0,600.0,1000.0,41.6,41.6,6363.461274,30207.461282,0.0
422,712.949912,350.0,90.0,100.0,172.94991,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,9874.716256,29658.716356,0.0
423,704.097214,300.0,75.0,100.0,229.09721,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12130.443936,29290.444086,0.0
424,707.638293,250.0,75.0,100.0,282.63829,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14307.752864,29437.752989,0.0
425,735.039944,200.0,60.0,100.0,375.03994,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18071.661504,30577.661662,0.0
426,731.563753,150.0,45.0,100.0,436.56375,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20551.052,30433.052133,0.0
427,710.78077,50.0,60.0,100.0,500.78077,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,23152.480032,29568.480015,0.0
428,675.879817,0.0,60.0,100.0,515.87982,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,23730.600512,28116.600396,0.0
429,646.225595,0.0,90.0,100.0,456.22559,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,21308.984544,26882.984744,0.0
430,636.251246,0.0,120.0,100.0,416.25125,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,19706.052,26468.051825,0.0
431,605.382674,0.0,150.0,100.0,355.38267,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,17233.919072,25183.91923,0.0
432,580.789785,0.0,225.0,100.0,255.78978,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,13240.854848,24160.855056,0.0
433,559.50623,0.0,180.0,100.0,279.50623,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,14137.459168,23275.45916,0.0
434,546.111309,0.0,150.0,100.0,296.11131,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,14768.230496,22718.230454,0.0
435,533.652643,0.0,135.0,100.0,298.65264,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14843.949824,22199.949932,0.0
436,526.626103,0.0,135.0,100.0,291.6261,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14551.64576,21907.645868,0.0
437,519.293658,0.0,135.0,100.0,284.29366,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14246.616256,21602.616173,0.0
438,514.695817,0.0,120.0,100.0,294.69582,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,14649.346112,21411.345996,0.0
439,547.427626,50.0,120.0,100.0,277.42763,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,13980.989408,22772.98925,0.0
440,579.158293,100.0,120.0,100.0,259.15829,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,13270.984864,24092.984997,0.0
441,609.822928,150.0,120.0,100.0,239.82293,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,12516.633888,25368.633813,0.0
442,627.528325,250.0,105.0,100.0,172.52832,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,9787.178112,26105.178303,0.0
443,638.364769,300.0,105.0,100.0,133.36477,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,8207.974432,26555.974399,0.0
444,631.236262,375.0,90.0,100.0,66.236262,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,5460.428499,26259.428483,0.0
445,615.51461,450.0,90.0,75.51461,0.0,0.0,450.0,90.0,100.0,600.0,1000.0,21.5,21.5,2253.564115,13233.564124,0.0
446,602.369975,350.0,90.0,100.0,62.369975,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,5274.59096,25058.590977,0.0
447,603.816071,300.0,75.0,100.0,128.81607,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,7958.748512,25118.748545,0.0
448,607.588896,250.0,75.0,100.0,182.5889,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,10145.69824,25275.698074,0.0
449,648.292769,200.0,60.0,100.0,288.29277,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,14462.979232,26968.979207,0.0
450,656.922992,150.0,45.0,100.0,361.92299,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,17445.996384,27327.996459,0.0
451,635.806293,50.0,60.0,100.0,425.80629,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,20033.541664,26449.541789,0.0
452,599.589023,0.0,60.0,100.0,439.58902,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,20556.903232,24942.903373,0.0
453,585.693531,0.0,90.0,100.0,395.69353,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18790.850848,24364.85089,0.0
454,588.08515,0.0,120.0,100.0,368.08515,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,17702.34224,24464.342248,0.0
455,569.230293,0.0,150.0,100.0,319.23029,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15729.980064,23679.980189,0.0
456,548.808833,0.0,225.0,100.0,223.80883,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,11910.447328,22830.447444,0.0
457,530.612134,0.0,180.0,100.0,250.61213,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,12935.464608,22073.464783,0.0
458,516.27169,0.0,150.0,100.0,266.27169,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13526.902304,21476.902312,0.0
459,506.380769,0.0,135.0,100.0,271.38077,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,13709.440032,21065.440007,0.0
460,500.346103,0.0,135.0,100.0,265.3461,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,13458.39776,20814.397868,0.0
461,493.977722,0.0,135.0,100.0,258.97772,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,13193.473152,20549.473227,0.0
462,479.45188,0.0,120.0,100.0,259.45188,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,13183.198208,19945.198216,0.0
463,492.707753,50.0,120.0,100.0,222.70775,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,11704.6424,20496.642541,0.0
464,523.214801,100.0,120.0,100.0,203.2148,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,10943.73568,21765.735713,0.0
465,553.582801,150.0,120.0,100.0,183.5828,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,10177.04448,23029.04453,0.0
466,578.935817,250.0,105.0,100.0,123.93582,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,7765.730112,24083.729979,0.0
467,600.94242,300.0,105.0,100.0,95.94242,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,6651.204672,24999.204672,0.0
468,601.155626,375.0,90.0,100.0,36.155626,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,4209.074042,25008.074058,0.0
469,586.055055,450.0,90.0,46.055055,0.0,0.0,450.0,90.0,100.0,600.0,1000.0,21.5,21.5,1620.183682,12600.183682,0.0
470,573.142166,350.0,90.0,100.0,33.142166,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,4058.714106,23842.714122,0.0
471,565.828261,300.0,75.0,100.0,90.828261,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,6378.455658,23538.455666,0.0
472,571.14915,250.0,75.0,100.0,146.14915,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,8629.80464,23759.80464,0.0
473,612.464833,200.0,60.0,100.0,252.46483,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,12972.536928,25478.537036,0.0
474,627.055563,150.0,45.0,100.0,332.05556,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,16203.511296,26085.511421,0.0
475,614.35588,50.0,60.0,100.0,404.35588,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,19141.204608,25557.204616,0.0
476,590.606547,0.0,60.0,100.0,430.60655,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,20183.23248,24569.232355,0.0
477,583.719055,0.0,90.0,100.0,393.71906,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,18708.712896,24282.712696,0.0
478,591.811627,0.0,120.0,100.0,371.81163,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,17857.363808,24619.363667,0.0
479,569.156134,0.0,150.0,100.0,319.15613,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15726.895008,23676.895183,0.0
480,546.750928,0.0,225.0,100.0,221.75093,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,11824.838688,22744.838613,0.0
481,529.305087,0.0,180.0,100.0,249.30509,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,12881.091744,22019.091619,0.0
482,527.525277,0.0,150.0,100.0,277.52528,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,13995.051648,21945.051523,0.0
483,526.459246,0.0,135.0,100.0,291.45925,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14544.7048,21900.704617,0.0
484,533.736071,0.0,135.0,100.0,298.73607,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,14847.420512,22203.420545,0.0
485,564.131881,0.0,135.0,100.0,329.13188,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,16111.886208,23467.886233,0.0
486,632.858483,0.0,120.0,100.0,412.85848,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,19564.912768,26326.912909,0.0
487,696.282737,50.0,120.0,100.0,426.28274,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,20173.361984,28965.361876,0.0
488,718.437658,100.0,120.0,100.0,398.43766,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19065.006656,29887.006581,0.0
489,720.458483,150.0,120.0,100.0,350.45848,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17119.072768,29971.072909,0.0
490,730.488452,250.0,105.0,100.0,275.48845,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14070.31952,30388.319595,0.0
491,739.674865,300.0,105.0,100.0,234.67486,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,12422.474176,30770.474367,0.0
492,737.116388,375.0,90.0,100.0,172.11639,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,9865.041824,30664.041757,0.0
493,733.278674,450.0,90.0,100.0,93.278674,0.0,450.0,90.0,100.0,600.0,1000.0,41.6,41.6,6660.392838,30504.39283,0.0
494,723.841976,350.0,90.0,100.0,183.84198,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,10327.826368,30111.826193,0.0
495,715.41569,300.0,75.0,100.0,240.41569,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,12601.292704,29761.292696,0.0
496,709.269785,250.0,75.0,100.0,284.26979,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,14375.623264,29505.623073,0.0
497,737.311055,200.0,60.0,100.0,377.31105,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18166.13968,30672.13988,0.0
498,741.853277,150.0,45.0,100.0,446.85328,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,20979.096448,30861.09634,0.0
499,727.058611,50.0,60.0,100.0,517.05861,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,23829.638176,30245.638201,0.0
500,693.78915,0.0,60.0,100.0,533.78915,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,24475.62864,28861.62864,0.0
501,667.064198,0.0,90.0,100.0,477.0642,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22175.87072,27749.870628,0.0
502,650.971753,0.0,120.0,100.0,430.97175,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20318.4248,27080.424933,0.0
503,615.208706,0.0,150.0,100.0,365.20871,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,17642.682336,25592.682161,0.0
504,589.633214,0.0,225.0,100.0,264.63321,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,13608.741536,24528.741694,0.0
505,572.048325,0.0,180.0,100.0,292.04832,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,14659.210112,23797.21032,0.0
506,561.684643,0.0,150.0,100.0,311.68464,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15416.081024,23366.081132,0.0
507,559.626737,0.0,135.0,100.0,324.62674,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,15924.472384,23280.472276,0.0
508,567.561722,0.0,135.0,100.0,332.56172,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,16254.567552,23610.567627,0.0
509,590.346992,0.0,135.0,100.0,355.34699,0.0,0.0,135.0,100.0,600.0,1000.0,41.6,41.6,17202.434784,24558.434859,0.0
510,653.168706,0.0,120.0,100.0,433.16871,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20409.818336,27171.81817,0.0
511,716.908135,50.0,120.0,100.0,446.90813,0.0,50.0,120.0,100.0,600.0,1000.0,41.6,41.6,21031.378208,29823.378399,0.0
512,734.69696,100.0,120.0,100.0,414.69696,0.0,100.0,120.0,100.0,600.0,1000.0,41.6,41.6,19741.393536,30563.393528,0.0
513,740.314484,150.0,120.0,100.0,370.31448,0.0,150.0,120.0,100.0,600.0,1000.0,41.6,41.6,17945.082368,30797.082526,0.0
514,751.744198,250.0,105.0,100.0,296.7442,0.0,250.0,105.0,100.0,600.0,1000.0,41.6,41.6,14954.55872,31272.55862,0.0
515,757.639817,300.0,105.0,100.0,252.63982,0.0,300.0,105.0,100.0,600.0,1000.0,41.6,41.6,13169.816512,31517.816379,0.0
516,752.281849,375.0,90.0,100.0,187.28185,0.0,375.0,90.0,100.0,600.0,1000.0,41.6,41.6,10495.92496,31294.924902,0.0
517,749.760452,450.0,90.0,100.0,109.76045,0.0,450.0,90.0,100.0,600.0,1000.0,41.6,41.6,7346.03472,31190.034795,0.0
518,738.432706,350.0,90.0,100.0,198.43271,0.0,350.0,90.0,100.0,600.0,1000.0,41.6,41.6,10934.800736,30718.800553,0.0
519,732.574166,300.0,75.0,100.0,257.57417,0.0,300.0,75.0,100.0,600.0,1000.0,41.6,41.6,13315.085472,30475.085322,0.0
520,725.797912,250.0,75.0,100.0,300.79791,0.0,250.0,75.0,100.0,600.0,1000.0,41.6,41.6,15063.193056,30193.193148,0.0
521,750.576198,200.0,60.0,100.0,390.5762,0.0,200.0,60.0,100.0,600.0,1000.0,41.6,41.6,18717.96992,31223.969837,0.0
522,753.264452,150.0,45.0,100.0,458.26445,0.0,150.0,45.0,100.0,600.0,1000.0,41.6,41.6,21453.80112,31335.801195,0.0
523,737.385214,50.0,60.0,100.0,527.38521,0.0,50.0,60.0,100.0,600.0,1000.0,41.6,41.6,24259.224736,30675.224886,0.0
524,701.501658,0.0,60.0,100.0,541.50166,0.0,0.0,60.0,100.0,600.0,1000.0,41.6,41.6,24796.469056,29182.468973,0.0
525,675.564643,0.0,90.0,100.0,485.56464,0.0,0.0,90.0,100.0,600.0,1000.0,41.6,41.6,22529.489024,28103.489132,0.0
526,656.172134,0.0,120.0,100.0,436.17213,0.0,0.0,120.0,100.0,600.0,1000.0,41.6,41.6,20534.760608,27296.760791,0.0
527,623.356896,0.0,150.0,100.0,373.3569,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,17981.64704,25931.646874,0.0
528,602.314357,0.0,225.0,100.0,277.31436,0.0,0.0,225.0,100.0,600.0,1000.0,41.6,41.6,14136.277376,25056.277235,0.0
529,583.190674,0.0,180.0,100.0,303.19067,0.0,0.0,180.0,100.0,600.0,1000.0,41.6,41.6,15122.731872,24260.732047,0.0
530,572.205912,0.0,150.0,100.0,322.20591,0.0,0.0,150.0,100.0,600.0,1000.0,41.6,41.6,15853.765856,23803.765939,0.0
